time,bse,apps1,apps2,brake_micro,accelerator_micro,steer_angle,front_break_pressure,rear_break_pressure,front_left_wheel_speed,front_right_wheel_speed,rear_left_wheel_speed,rear_right_wheel_speed,front_left_suspension_travel,front_right_suspension_travel,rear_left_suspension_travel,rear_right_suspension_travel,front_left_tire_temp_1,front_left_tire_temp_2,front_left_tire_temp_3,front_left_tire_temp_4,front_right_tire_temp_1,front_right_tire_temp_2,front_right_tire_temp_3,front_right_tire_temp_4,rear_left_tire_temp_1,rear_left_tire_temp_2,rear_left_tire_temp_3,rear_left_tire_temp_4,rear_right_tire_temp_1,rear_right_tire_temp_2,rear_right_tire_temp_3,rear_right_tire_temp_4
1697353236.45,0.06,0,0,0,0,71,0.6,0.6,0,175.4,922.8,315.2,47.5,43.3,43.4,42,34.4,30,30.6,37.4,30,30,32.6,32.4,30,30,30,30,30,30,30,30
1697353236.55,0.06,0,0,0,0,66,0.3,0.3,0,173.7,922.8,315.2,48.1,43.5,43.4,42,34.4,30,30.6,37.4,30,30,32.6,32.4,30,30,30,30,30,30,30,30
1697353236.65,0.06,0,0,0,0,66,0.3,0.3,0,173.7,922.8,315.2,48.1,43.5,43.4,42,34.4,30,30.6,37.4,30,30,32.6,32.4,30,30,30,30,30,30,30,30
1697353236.75,0.07,0,0,0,0,66,0.3,0.3,0,161.2,922.8,315.2,47.4,44.6,43.4,42,34.6,30,30,34.4,30,30,32.2,32.4,30,30,30,30,30,30,30,30
1697353236.85,0.07,0,0,0,0,66,0.6,0.6,0,157.9,922.8,315.2,46.9,44.3,43.4,42,34.6,30,30,34.4,30,30,32.2,32.4,30,30,30,30,30,30,30,30
1697353236.95,0.06,0,0,0,0,66,0.3,0.3,0,153.4,922.8,315.2,46.6,45.2,43.4,42,34.8,30.6,30,32.6,30,30,31.6,32.8,30,30,30,30,30,30,30,30
1697353237.05,0.06,0,0,0,0,66,0.6,0.6,0,149,922.8,315.2,45.9,44.6,43.4,42,34.8,30.6,30,32.6,30,30,31.6,32.8,30,30,30,30,30,30,30,30
1697353237.15,0.06,0,0,0,0,66,0.6,0.6,0,149,922.8,315.2,45.9,44.6,43.4,42,34.8,30.6,30,32.6,30,30,31.6,32.8,30,30,30,30,30,30,30,30
1697353237.25,0.06,0,0,0,0,66,0.6,0.6,0,149,922.8,315.2,45.9,44.6,43.4,42,34.8,30.6,30,32.6,30,30,31.6,32.8,30,30,30,30,30,30,30,30
1697353237.35,0.06,0,0,0,0,66,0.6,0.6,0,139.1,922.8,315.2,46,44.8,43.4,42,35.2,30.2,30,32.6,30,30,31.6,32.6,30,30,30,30,30,30,30,30
