time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697353236.45,0,0,632,278.2,0,39.4,35.9,41.8
1697353236.46,0,0,619,278.2,0,39.4,35.9,42.5
1697353236.47,0,0,619,278.2,0,39.5,35.9,42.5
1697353236.48,0,0,621,278.1,0,39.5,35.9,42.5
1697353236.49,0,0,623,278.1,0,39.5,35.9,42.5
1697353236.5,0,0,617,278.1,0,39.5,35.9,42.5
1697353236.51,0,0,607,278.2,0,39.5,35.9,42.5
1697353236.52,0,0,605,278.2,0,39.5,35.9,42.5
1697353236.53,0,0,614,278.2,0,39.5,35.9,42.5
1697353236.54,0,0,613,278.1,0,39.5,35.9,42.5
1697353236.55,0,0,604,278.2,0,39.5,35.9,42.5
1697353236.56,0,0,597,278.1,0,39.5,35.9,41.8
1697353236.57,0,0,597,278.1,0,39.5,35.9,41.8
1697353236.58,0,0,603,278.1,0,39.4,35.9,41.8
1697353236.59,0,0,604,278.1,0,39.4,35.9,41.8
1697353236.6,0,0,604,278.2,0,39.4,35.9,41.8
1697353236.61,0,0,594,278.2,0,39.4,35.9,41.8
1697353236.62,0,0,595,278.2,0,39.4,35.9,41.8
1697353236.63,0,0,604,278.2,0,39.4,35.9,41.8
1697353236.64,0,0,608,278.1,0,39.4,35.9,41.8
1697353236.65,0,0,597,278.2,0,39.4,35.9,41.8
1697353236.66,0,0,594,278.2,0,39.3,35.9,41.8
1697353236.67,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.68,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.69,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.7,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.71,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.72,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.73,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.74,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.75,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.76,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.77,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.78,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.79,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.8,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.81,0,0,592,278.2,0,39.3,35.9,41.8
1697353236.82,0,0,562,278.2,0,39.3,35.9,41.8
