time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697353560.55,-0.9,-1,588,275.2,-0.2,39.8,37,42.4
1697353560.56,-0.9,-0.9,590,275.1,-0.2,39.8,37,42.4
1697353560.57,-0.9,-0.9,585,275.2,-0.2,39.8,37,42.4
1697353560.58,-0.9,-1,584,275.3,-0.2,39.8,37,42.4
1697353560.59,-0.9,-0.9,587,275,-0.2,39.8,37,42.4
1697353560.6,-0.9,-0.9,588,275.2,-0.2,39.8,37,42.4
1697353560.61,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.62,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.63,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.64,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.65,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.66,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.67,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.68,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.69,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.7,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.71,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.72,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.73,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.74,-0.9,-0.9,583,275.1,-0.2,39.8,37,42.4
1697353560.75,-0.9,-1,554,275.2,-0.2,39.8,37,42.5
1697353560.76,-0.9,-0.9,555,275.3,-0.1,39.8,37,42.5
1697353560.77,-0.9,-0.9,553,275.2,-0.1,39.8,37,42.5
1697353560.78,-0.9,-1,546,275.2,-0.1,39.9,37,42.5
1697353560.79,-0.9,-1,540,275.1,-0.1,39.9,37,42.5
1697353560.8,-0.9,-1,534,275.2,-0.2,39.9,37,42.5
1697353560.81,-0.9,-1,538,275.2,-0.2,39.9,37,42.5
1697353560.82,-0.9,-0.9,537,275.3,-0.2,39.9,37,42.5
1697353560.83,-0.9,-0.9,530,275.3,-0.2,39.9,37,42.5
1697353560.84,-0.9,-1,526,275.2,-0.2,40,37,42.5
1697353560.85,0,-0.9,520,275.2,-0.2,40,37,42.5
1697353560.86,0,-0.8,522,275.1,0,40.1,37,42.5
1697353560.87,0,-0.5,527,275.3,0,40.1,37,42.5
1697353560.88,0,-0.4,530,275,0,40,37,42.5
1697353560.89,0,-0.3,525,275.1,0,40,37,42.5
1697353560.9,0,-0.2,521,275.1,0,40,37,42.5
1697353560.91,0,-0.1,517,275.2,0.1,40,37,42.5
1697353560.92,0,0,522,275.2,0.1,40,37,42.5
1697353560.93,0,0,529,275.2,0.1,40,37,42.5
1697353560.94,0,0,522,275.1,0.1,40,37,42.5
1697353560.95,0,0.1,516,275.1,0,39.9,37,42.8
1697353560.96,0,0.1,511,275.2,0,39.9,37,42.8
1697353560.97,0,0.1,508,275.2,0,39.9,37,42.8
1697353560.98,0,0.1,511,275.2,0,39.9,37,42.8
1697353560.99,0,0.2,510,275.2,0,39.9,37,42.8
1697353561,0,0.2,503,275.1,0,39.9,37,42.8
1697353561.01,0,0.2,497,275.1,0,39.8,37,42.8
1697353561.02,0,0.2,490,275.1,0,39.8,37,42.8
1697353561.03,0,0.2,486,275.2,0,39.9,37,42.8
1697353561.04,0,0.2,483,275.1,0,39.9,37,42.8
1697353561.05,0,0.2,486,275.2,0,39.9,37,42.8
1697353561.06,0,0.1,481,275.2,0,39.9,37,42.4
1697353561.07,0,0.1,475,275.2,0,40,37,42.4
1697353561.08,0,0.1,466,275.1,0,40,37,42.4
1697353561.09,0,0.1,465,275.2,0,40,37,42.4
1697353561.1,0,0.1,465,275.2,0,39.9,37,42.4
1697353561.11,0,0.1,467,275.2,0,39.9,37,42.4
1697353561.12,0,0.1,465,275.2,0,39.9,37,42.4
1697353561.13,0,0,466,275.1,0,39.9,37,42.4
1697353561.14,0,0,460,275.1,0,39.9,37,42.4
1697353561.15,0,0,460,275.1,0,39.9,37,42.4
1697353561.16,0,0,460,275.1,0,39.9,37,42.4
1697353561.17,0,0,460,275.1,0,39.9,37,42.4
1697353561.18,0,0,460,275.1,0,39.9,37,42.4
1697353561.19,0,0,460,275.1,0,39.9,37,42.4
1697353561.2,0,0,460,275.1,0,39.9,37,42.4
1697353561.21,0,0,460,275.1,0,39.9,37,42.4
1697353561.22,0,0,460,275.1,0,39.9,37,42.4
1697353561.23,0,0,460,275.1,0,39.9,37,42.4
1697353561.24,0,0,460,275.1,0,39.9,37,42.4
1697353561.25,0,0,460,275.1,0,39.9,37,42.4
1697353561.26,0,0,460,275.1,0,39.9,37,42.4
1697353561.27,0,0,460,275.1,0,39.9,37,42.4
1697353561.28,0,0,460,275.1,0,39.9,37,42.4
1697353561.29,0,0,460,275.1,0,39.9,37,42.4
1697353561.3,0,0,460,275.1,0,39.9,37,42.4
1697353561.31,0,0,460,275.1,0,39.9,37,42.4
1697353561.32,0,0,460,275.1,0,39.9,37,42.4
1697353561.33,0,0,460,275.1,0,39.9,37,42.4
1697353561.34,25.7,22.5,329,274.5,0,39.9,37,42.4
1697353561.35,27.3,24.7,308,274.3,4.4,39.7,37,42.4
1697353561.36,28.7,26.3,338,274.2,4.4,39.7,37,42.4
1697353561.37,30.1,28.1,392,274.2,6.5,39.7,36.9,42.7
1697353561.38,31.3,29.6,449,274.1,6.5,39.7,36.9,42.7
1697353561.39,32.5,31.7,536,273.6,8.7,39.7,36.9,42.7
1697353561.4,33.7,33.2,597,273.5,8.7,39.7,36.9,42.7
1697353561.41,34.7,34.1,621,273.5,11,39.7,36.9,42.7
1697353561.42,35.9,36.5,601,273.5,11,39.7,36.9,42.7
1697353561.43,37.2,37.8,542,273.6,9.9,39.6,36.9,42.7
1697353561.44,38.6,39.4,445,273.8,9.9,39.6,36.9,42.7
1697353561.45,39.8,40.7,385,273.7,7.8,39.6,36.9,42.7
1697353561.46,40.8,41.9,352,274.1,7.8,39.6,36.9,42.7
1697353561.47,41.9,43.3,358,274,7.1,39.7,36.9,42.4
1697353561.48,42.8,44.2,395,273.5,7.1,39.7,36.9,42.4
1697353561.49,43.5,44.9,430,273.7,9.7,39.7,36.9,42.4
1697353561.5,44,46.4,521,273.2,9.7,39.7,36.9,42.4
1697353561.51,44.2,46.9,552,273.2,9.7,39.8,36.9,42.4
1697353561.52,44.2,47.7,583,273.3,11.8,39.8,36.9,42.4
1697353561.53,44.2,48.1,581,273.2,11.8,39.8,36.9,42.4
1697353561.54,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.55,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.56,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.57,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.58,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.59,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.6,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.61,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.62,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.63,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.64,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.65,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.66,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.67,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.68,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.69,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.7,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.71,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.72,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.73,44.2,48.1,581,273.2,10.9,39.8,36.9,42.4
1697353561.74,45.6,45.1,569,273.5,10.9,39.8,36.9,42.4
1697353561.75,46.4,45.6,568,273.4,9.3,39.7,36.9,42.4
1697353561.76,46.9,45.9,546,273.4,9.3,39.7,36.9,42.4
1697353561.77,47.2,46.3,504,273.5,8.7,39.7,36.9,42.8
1697353561.78,47.7,46.6,477,273.5,8.7,39.7,36.9,42.8
1697353561.79,48.1,47,459,273.3,7.8,39.6,36.9,42.8
1697353561.8,48.4,47.4,463,273.7,7.8,39.6,36.9,42.8
1697353561.81,48.5,47.5,468,273.4,8.5,39.6,36.9,42.8
1697353561.82,48.8,48.1,517,273.4,8.5,39.6,36.9,42.8
1697353561.83,48.8,48.5,561,273,9.9,39.6,36.9,42.8
1697353561.84,48.6,48.7,584,273.2,9.9,39.6,36.9,42.8
1697353561.85,48.5,48.9,592,273.1,10.5,39.8,36.9,42.8
1697353561.86,48.4,49,571,273,10.5,39.8,36.9,42.8
1697353561.87,48.3,49.1,551,273.2,9.5,39.8,36.9,42.8
1697353561.88,48.1,49.1,514,273.4,9.5,39.8,36.9,42.5
1697353561.89,47.7,49.1,502,273.3,7.8,39.8,36.9,42.5
1697353561.9,47.5,48.9,482,273.5,7.8,39.8,36.9,42.5
1697353561.91,47,48.8,481,273.3,7.8,39.8,36.9,42.5
1697353561.92,46.8,48.4,506,273.4,7.8,39.8,36.9,42.5
1697353561.93,46.4,48.1,533,273.5,8.6,39.8,36.9,42.5
1697353561.94,46.1,47.8,562,273.3,8.6,39.8,36.9,42.5
1697353561.95,45.6,47.4,590,273.3,8.6,39.8,36.9,42.5
1697353561.96,45.4,47,598,273.3,9,39.8,36.9,42.5
1697353561.97,45,46.5,574,273.2,9,39.8,36.9,42.5
1697353561.98,44.8,46.1,553,273.2,8.4,39.8,36.9,42.4
1697353561.99,44.6,45.8,535,273.5,8.4,39.8,36.9,42.4
1697353562,44.3,45.4,521,273.5,7.4,39.8,36.9,42.4
1697353562.01,44.3,45.1,511,273.4,7.4,39.8,36.9,42.4
1697353562.02,44.2,44.7,511,273.5,7.1,39.7,36.9,42.4
1697353562.03,44.1,44.3,529,273.5,7.1,39.7,36.9,42.4
1697353562.04,44,44.1,553,273.5,7.8,39.6,36.9,42.4
1697353562.05,43.9,43.9,579,273.4,7.8,39.6,36.9,42.4
1697353562.06,43.6,43.7,589,273.2,8.3,39.7,36.9,42.4
1697353562.07,43.5,43.4,598,273.4,8.3,39.7,36.9,42.4
1697353562.08,43.5,43.3,587,273.5,8,39.8,36.9,42.7
1697353562.09,43.4,43.1,564,273.5,8,39.8,36.9,42.7
1697353562.1,43.4,42.9,549,273.5,7.4,39.7,36.9,42.7
1697353562.11,43.2,42.8,540,273.5,7.4,39.7,36.9,42.7
1697353562.12,43.3,42.7,536,273.4,7.1,39.7,36.9,42.7
1697353562.13,43.3,42.6,535,273.4,7.1,39.7,36.9,42.7
1697353562.14,43.4,42.6,542,273.5,7.8,39.7,36.9,42.7
1697353562.15,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.16,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.17,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.18,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.19,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.2,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.21,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.22,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.23,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.24,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.25,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.26,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.27,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.28,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.29,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.3,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.31,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
1697353562.32,43.4,42.6,563,273.4,7.8,39.7,36.9,42.7
