time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697352244.65,68,64.8,1363,281.4,32.6,36.8,32.7,36.6
1697352244.66,69,65.2,1301,281.7,32.6,36.8,32.7,36.6
1697352244.67,69.6,65.8,1213,282,32.6,36.8,32.7,36.2
1697352244.68,69.8,66.4,1132,281.9,28.5,36.8,32.7,36.2
1697352244.69,69.3,66.8,1112,282,28.5,36.8,32.7,36.2
1697352244.7,68.1,67.1,1102,282,27.5,36.8,32.7,36.2
1697352244.71,66.4,67,1120,282.2,27.5,36.8,32.7,36.2
1697352244.72,64,66.5,1125,282.6,26,36.8,32.7,36.2
1697352244.73,61.6,65.3,1143,282.3,26,36.8,32.7,36.2
1697352244.74,59.2,64.9,1153,282.7,24.1,36.8,32.7,36.2
1697352244.75,57,62.8,1180,282.8,24.1,36.8,32.7,36.2
1697352244.76,55.2,61.3,1203,282.8,22,36.9,32.7,36.2
1697352244.77,53.9,59.3,1225,283,22,36.9,32.7,36.1
1697352244.78,52.9,58.2,1231,283,21,36.9,32.7,36.1
1697352244.79,52.7,55.8,1303,283.1,21,36.9,32.7,36.1
1697352244.8,53.3,54.7,1346,282.9,22.7,37,32.7,36.1
1697352244.81,54.3,53.9,1416,282.6,22.7,37,32.7,36.1
1697352244.82,55.7,53.5,1457,282.5,26.6,37,32.7,36.1
1697352244.83,57.4,53.4,1482,282.2,26.6,37,32.7,36.1
1697352244.84,58.8,53.7,1445,282.3,28.3,36.9,32.7,36.1
1697352244.85,60.3,54.5,1391,282,28.3,36.9,32.7,36.1
1697352244.86,61.1,55.2,1314,282.2,28.3,36.9,32.7,36.1
1697352244.87,62,56,1236,282.4,26.9,37,32.7,36.2
1697352244.88,62.2,57,1136,282.9,26.9,37,32.7,36.2
1697352244.89,61.6,57.6,1078,282.8,24,37,32.7,36.2
1697352244.9,60.3,58,1066,282.6,24,37,32.7,36.2
1697352244.91,58.9,58.1,1079,282.7,22.4,37,32.7,36.2
1697352244.92,57.1,57.9,1121,282.8,22.4,37,32.7,36.2
1697352244.93,55.2,57.4,1182,282.8,22.7,37,32.7,36.2
1697352244.94,53.8,56.6,1221,282.7,22.7,37,32.7,36.2
1697352244.95,52.4,55.7,1250,283,22.8,37,32.7,36.2
1697352244.96,51,54.8,1261,283,22.8,37,32.7,36.2
1697352244.97,51,54.8,1261,283,22.8,37,32.7,36.2
1697352244.98,51,54.8,1261,283,22.8,37,32.7,36.2
1697352244.99,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.01,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.02,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.03,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.04,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.05,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.06,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.07,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.08,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.09,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.1,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.11,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.12,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.13,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.14,51,54.8,1261,283,22.8,37,32.7,36.2
1697352245.15,50.4,50.9,1263,283,22.8,37,32.7,36.2
1697352245.16,50.5,50.6,1218,283.1,21.5,37,32.7,36.2
1697352245.17,50.9,50.6,1191,283.1,21.5,37,32.7,36.2
1697352245.18,51.7,50.6,1158,283.3,21.2,37,32.7,36.2
1697352245.19,53,50.9,1159,283,21.2,37,32.7,36.2
1697352245.2,54.3,51.3,1164,283,22.8,37,32.7,36.2
1697352245.21,55.5,52.3,1186,282.6,22.8,37,32.7,36.2
1697352245.22,56.9,52.8,1208,282.5,25.5,37,32.7,36.2
1697352245.23,58.1,54,1229,282.4,25.5,37,32.7,36.2
1697352245.24,59.3,55.1,1258,282.3,28.5,37.1,32.7,36.2
1697352245.25,60.2,56.4,1272,282,28.5,37.1,32.7,36.2
1697352245.26,60.8,57.5,1264,281.8,30,37.1,32.7,36.2
1697352245.27,61.2,58.5,1248,282,30,37.1,32.7,36.2
1697352245.28,61.2,59.6,1202,282,28.7,37.1,32.7,36.4
1697352245.29,60.9,60.3,1196,282.2,28.7,37.1,32.7,36.4
1697352245.3,60.6,61,1182,282.1,28.7,37.1,32.7,36.4
1697352245.31,60,61.3,1188,282.2,27.8,37.1,32.7,36.4
1697352245.32,59.5,61.5,1203,282.1,27.8,37.1,32.7,36.4
1697352245.33,59.1,61.5,1221,281.8,27.8,37.1,32.7,36.4
1697352245.34,58.5,61.4,1256,282,27.8,37.1,32.7,36.4
1697352245.35,58.2,61.2,1269,282.1,28.4,37.1,32.7,36.4
1697352245.36,58.1,60.9,1283,282,28.4,37.1,32.7,36.4
1697352245.37,57.9,60.7,1274,282.5,27.8,37.1,32.7,36.4
1697352245.38,57.8,60.4,1259,282.3,27.8,37.1,32.7,36.1
1697352245.39,57.9,60.1,1260,282.2,26.9,37.1,32.7,36.1
1697352245.4,57.9,59.8,1240,282.2,26.9,37.1,32.7,36.1
1697352245.41,58.1,59.6,1244,282.3,26,37.1,32.7,36.1
1697352245.42,58.2,59.4,1241,282.4,26,37.1,32.7,36.1
1697352245.43,58.3,59.2,1258,282.3,26.8,37,32.7,36.1
1697352245.44,58.2,59.1,1285,282,26.8,37,32.7,36.1
1697352245.45,58.2,59,1291,282.2,27.5,37,32.7,36.1
1697352245.46,58,58.8,1312,282.3,27.5,37,32.7,36.1
1697352245.47,57.4,58.7,1303,282.1,27.5,37,32.7,36.1
1697352245.48,56.6,58.1,1297,282.4,27.1,37,32.7,36.4
1697352245.49,55.7,57.7,1280,282.3,27.1,37,32.7,36.4
1697352245.5,55,57.1,1265,282.6,25,37,32.7,36.4
1697352245.51,54.2,56.3,1251,282.8,25,37,32.7,36.4
1697352245.52,53.5,55.6,1245,282.7,23.4,37,32.7,36.4
1697352245.53,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.54,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.55,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.56,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.57,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.58,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.59,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.6,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.61,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.62,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.63,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.64,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.65,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.66,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.67,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.68,52.9,55.4,1253,282.7,23.4,37,32.7,36.4
1697352245.69,46.7,45.7,1347,283,23.4,37,32.7,36.4
1697352245.7,46.2,45.3,1330,283.1,20.3,36.9,32.7,36.4
1697352245.71,45.3,45,1330,283.2,20.3,36.9,32.7,36.4
1697352245.72,44,44.4,1320,283.5,20.3,36.9,32.7,36.4
1697352245.73,42.5,43.8,1307,283.6,18.6,36.9,32.7,36.4
1697352245.74,40.8,42.7,1287,283.5,18.6,36.9,32.7,36.4
1697352245.75,39.3,41.4,1293,283.9,15.8,36.7,32.7,36.4
1697352245.76,37.7,40.3,1312,283.9,15.8,36.7,32.7,36.4
1697352245.77,36.1,39.1,1310,284,14.2,36.7,32.7,36.4
1697352245.78,35,37.8,1324,284.2,14.2,36.7,32.7,36.8
1697352245.79,33.7,36.6,1323,284.2,12.5,36.8,32.7,36.8
1697352245.8,33.1,35,1337,284.2,12.5,36.8,32.7,36.8
1697352245.81,32.7,34.3,1350,284.4,12,36.8,32.7,36.8
1697352245.82,33.2,32.8,1355,284.5,12,36.8,32.7,36.8
1697352245.83,33.9,32.2,1354,284.4,12.6,36.9,32.7,36.8
1697352245.84,34.9,31.8,1347,284.1,12.6,36.9,32.7,36.8
1697352245.85,36.1,31.8,1357,284.1,14.2,36.9,32.7,36.8
1697352245.86,37.5,32.1,1345,283.8,14.2,36.9,32.7,36.8
1697352245.87,39.2,32.5,1352,283.6,16.8,36.9,32.7,36.8
1697352245.88,40.8,33.8,1365,283.7,16.8,36.9,32.7,36.8
1697352245.89,42.5,34.9,1398,283.3,20.9,36.9,32.7,36.2
1697352245.9,44.2,36.7,1412,283,20.9,36.9,32.7,36.2
1697352245.91,45.6,38.1,1419,282.7,23.8,36.9,32.7,36.2
1697352245.92,46.8,39.6,1400,282.7,23.8,36.9,32.7,36.2
1697352245.93,47.4,41.5,1384,282.7,23.8,36.9,32.7,36.2
1697352245.94,48.2,42.9,1369,282.7,25.2,36.9,32.7,36.2
1697352245.95,48.4,44.3,1343,282.6,25.2,36.9,32.7,36.2
1697352245.96,48.5,45.8,1319,282.5,25.7,36.9,32.7,36.2
1697352245.97,48.2,46.7,1322,282.5,25.7,36.9,32.7,36.2
1697352245.98,47.9,47.4,1357,282.5,26.1,37,32.7,36.2
1697352245.99,47.7,48.1,1367,282.7,26.1,37,32.7,36.6
1697352246,47.2,48.6,1384,282.4,25.8,36.9,32.7,36.6
1697352246.01,46.9,48.8,1387,282.5,25.8,36.9,32.7,36.6
1697352246.02,46.7,49,1395,282.3,25.7,36.9,32.7,36.6
1697352246.03,46.7,49.1,1390,282.6,25.7,36.9,32.7,36.6
1697352246.04,46.8,49.2,1370,282.6,24.5,36.9,32.7,36.6
1697352246.05,46.9,49.2,1364,282.5,24.5,36.9,32.7,36.6
1697352246.06,47.1,49.2,1360,282.4,24.6,36.9,32.7,36.6
1697352246.07,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.08,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.09,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.1,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.11,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.12,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.13,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.14,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.15,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.16,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.17,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.18,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.19,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.2,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.21,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.22,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.23,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.24,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.25,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.26,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.27,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.28,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.29,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.3,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.31,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.32,47.5,49.2,1372,282.6,24.6,36.9,32.7,36.6
1697352246.33,28.3,23.9,1457,284.8,10.6,36.9,32.7,36.6
1697352246.34,28.5,23.8,1462,284.8,10.6,36.9,32.7,36.6
1697352246.35,28.5,23.9,1472,284.5,10.6,36.9,32.7,36.6
1697352246.36,28.7,24,1449,284.6,11.6,36.9,32.7,36.6
1697352246.37,28.8,24.2,1423,284.7,11.6,36.9,32.7,36.6
1697352246.38,28.7,24.5,1371,284.5,11.4,36.9,32.7,36.6
1697352246.39,28.5,24.7,1363,284.5,11.4,36.9,32.7,36.6
1697352246.4,28.4,24.9,1345,284.5,11.7,36.9,32.8,34.9
1697352246.41,28.3,25.2,1372,284.7,11.7,36.9,32.8,34.9
1697352246.42,28.2,25.3,1378,284.5,12.3,36.9,32.8,34.9
1697352246.43,28,25.6,1410,284.5,12.3,36.9,32.8,34.9
1697352246.44,27.7,25.7,1420,284.5,12.8,36.9,32.8,34.9
1697352246.45,27.4,25.9,1451,284.3,12.8,36.9,32.8,34.9
1697352246.46,27,25.9,1461,284.4,12.9,37,32.8,34.9
1697352246.47,26.5,25.9,1456,284.6,12.9,37,32.8,34.9
1697352246.48,26.2,25.8,1429,284.7,12.4,37,32.8,34.9
1697352246.49,25.9,25.7,1412,284.5,12.4,37,32.8,34.9
1697352246.5,25.6,25.6,1401,284.5,11.5,37,32.8,36.4
1697352246.51,25.4,25.4,1377,284.9,11.5,37,32.8,36.4
1697352246.52,25.2,25.2,1386,284.8,11.3,37,32.8,36.4
