time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697352399.64,39.3,40.1,984,282.9,13.9,37.5,34.3,39.2
1697352399.65,39.6,40.1,967,282.7,13.8,37.5,34.3,39.2
1697352399.66,40,40.2,958,282.7,13.8,37.5,34.3,39.2
1697352399.67,40.2,40.2,960,282.7,13.6,37.6,34.3,39.2
1697352399.68,40.6,40.3,953,282.9,13.6,37.6,34.3,39.2
1697352399.69,40.9,40.6,961,282.8,14,37.6,34.3,39.2
1697352399.7,41.5,40.8,980,282.5,14,37.6,34.3,39.2
1697352399.71,42,41,988,282.6,14.8,37.6,34.3,39.2
1697352399.72,42.5,41.5,992,282.6,14.8,37.6,34.3,38.9
1697352399.73,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.74,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.75,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.76,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.77,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.78,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.79,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.8,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.81,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.82,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.83,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.84,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.85,42.8,41.7,1004,282.4,14.8,37.6,34.3,38.9
1697352399.86,43.5,45.7,1001,282.5,14.8,37.6,34.3,38.9
1697352399.87,43.2,45.4,998,282.5,14.8,37.6,34.3,38.9
1697352399.88,42.8,45.2,1013,282.4,15.6,37.6,34.3,38.9
1697352399.89,42.8,44.7,1050,282.3,15.6,37.6,34.3,38.9
1697352399.9,42.9,44.5,1064,282.2,16.3,37.6,34.3,38.9
1697352399.91,43.5,44.3,1099,282.1,16.3,37.6,34.3,38.9
1697352399.92,44.4,44.3,1088,282.2,17.1,37.6,34.3,38.9
1697352399.93,45.7,44.5,1055,282.2,17.1,37.6,34.4,38.7
1697352399.94,47.2,44.8,1040,282.2,17.2,37.6,34.4,38.7
1697352399.95,48.6,45.7,1016,282,17.2,37.6,34.4,38.7
1697352399.96,49.8,46.3,1031,281.9,19.3,37.6,34.4,38.7
1697352399.97,51.3,47.4,1066,281.6,19.3,37.6,34.4,38.7
1697352399.98,52.6,48.4,1066,281.6,19.3,37.6,34.4,38.7
1697352399.99,53.9,49.8,1069,281.6,21.8,37.6,34.4,38.7
1697352400,54.9,51,1060,281.3,22.2,37.7,34.4,38.7
1697352400.01,55.7,52,1057,281.2,22.2,37.7,34.4,38.7
1697352400.02,56.5,53.6,1123,281,22.2,37.7,34.4,38.7
1697352400.03,56.5,54.2,1165,280.7,25.8,37.7,34.4,39.4
1697352400.04,57.4,55.9,1285,280.2,25.8,37.7,34.4,39.4
1697352400.05,58.1,56.9,1331,280,29.9,37.7,34.4,39.4
1697352400.06,58.9,57.8,1319,280.1,29.9,37.7,34.4,39.4
1697352400.07,59.5,58.8,1283,280.2,30.8,37.8,34.4,39.4
1697352400.08,60.6,59.7,1218,280.3,30.8,37.8,34.4,39.4
1697352400.09,61.5,60.8,1183,280.5,29.1,37.8,34.4,39.4
1697352400.1,62.2,61.6,1188,280.2,29.1,37.8,34.4,39.4
1697352400.11,63.2,62.8,1180,280.2,30.8,37.7,34.4,39.4
1697352400.12,63.8,63.7,1162,280.4,30.8,37.7,34.4,39.4
1697352400.13,63.8,64,1141,280.3,28.2,37.7,34.4,39.4
1697352400.14,64.5,65.2,1020,281,28.2,37.7,34.4,39
1697352400.15,64.3,65.7,991,280.9,25.4,37.6,34.4,39
1697352400.16,63.9,66.2,1000,280.7,25.4,37.6,34.4,39
1697352400.17,63.5,66.4,1058,280.4,27.4,37.5,34.4,39
1697352400.18,62.9,66.5,1138,280.2,27.4,37.5,34.4,39
1697352400.19,62.2,66.4,1174,280.5,28.9,37.5,34.4,39
1697352400.2,61.6,66.1,1179,280.6,28.9,37.5,34.4,39
1697352400.21,60.8,65.7,1156,280.6,26.2,37.5,34.4,39
1697352400.22,60.5,65.2,1144,280.6,26.2,37.5,34.4,39
1697352400.23,60.2,64.6,1182,280.5,26.2,37.5,34.4,39
1697352400.24,59.8,63.9,1238,280.6,26.2,37.6,34.4,39.1
1697352400.25,59.5,63.2,1295,280.3,26.2,37.6,34.4,39.1
1697352400.26,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.27,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.28,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.29,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.3,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.31,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.32,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.33,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.34,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.35,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.36,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.37,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.38,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.39,59.5,63.2,1295,280.3,28.2,37.6,34.4,39.1
1697352400.4,47.4,42.9,1083,282.3,14.3,37.6,34.4,39.1
1697352400.41,49.4,43,1034,282,14.3,37.6,34.4,39.1
1697352400.42,51.7,43.5,1031,282,14.3,37.6,34.4,39.1
1697352400.43,54,44.3,1046,281.7,16.8,37.6,34.4,39.1
1697352400.44,56.4,46.1,1120,281.2,16.8,37.6,34.4,39.1
1697352400.45,56.4,47.1,1161,281,22.2,37.7,34.4,39.2
1697352400.46,60.8,49.5,1227,280.4,22.2,37.7,34.4,39.2
1697352400.47,62.4,52.3,1288,280,28.6,37.7,34.4,39.2
1697352400.48,63.6,53.6,1283,279.8,28.6,37.7,34.4,39.2
1697352400.49,64.4,56.9,1235,280.1,31.6,37.7,34.4,39.2
1697352400.5,64.5,58.7,1162,280.2,31.6,37.7,34.4,39.2
1697352400.51,63.9,60.1,1103,280.2,28.9,37.7,34.4,39.2
1697352400.52,62.6,61.3,1070,280.5,28.9,37.7,34.4,39.2
1697352400.53,60.7,61.8,1056,280.7,25.7,37.6,34.4,39.2
1697352400.54,58.3,62.3,1075,280.7,25.7,37.6,34.4,39.2
1697352400.55,55.8,62.1,1106,280.9,24.6,37.6,34.4,39.2
1697352400.56,53.2,60.9,1172,280.7,24.6,37.6,34.4,39.2
1697352400.57,50.6,60.2,1208,281.1,23,37.6,34.4,39.2
1697352400.58,48.2,58.3,1245,281.2,23,37.6,34.4,39.2
1697352400.59,45.8,55.9,1231,281.5,19.5,37.5,34.4,39.2
1697352400.6,43.9,54,1200,281.9,19.5,37.5,34.4,39.2
1697352400.61,42,51.9,1146,282.2,14.7,37.5,34.4,39.2
1697352400.62,40.5,49.1,1113,282.5,14.7,37.5,34.4,39.2
1697352400.63,38.9,47,1095,282.6,14.7,37.5,34.4,39.2
1697352400.64,37.3,44.9,1092,282.7,11.8,37.6,34.4,39.2
1697352400.65,35.7,42,1129,283,11.8,37.6,34.4,39.2
1697352400.66,33.9,39.9,1149,282.9,10.2,37.5,34.4,39
1697352400.67,32.4,37.1,1192,283.1,10.2,37.5,34.4,39
1697352400.68,30.9,35.7,1210,283.2,8.9,37.5,34.4,39
1697352400.69,29.6,33.1,1212,283.4,8.9,37.5,34.4,39
1697352400.7,28.3,31.2,1214,283.5,7.3,37.6,34.4,39
1697352400.71,27.4,28.8,1166,283.5,7.3,37.6,34.4,39
1697352400.72,26.5,27.2,1143,283.7,5.6,37.7,34.4,39
1697352400.73,26.3,25.7,1134,283.7,5.6,37.7,34.4,39
1697352400.74,26.3,24.1,1118,283.8,4.9,37.7,34.4,39
1697352400.75,26.7,23.2,1136,283.7,4.9,37.7,34.4,39
1697352400.76,27.1,22.8,1140,283.6,5.8,37.7,34.4,39
1697352400.77,27.6,22.1,1162,283.6,5.8,37.7,34.4,39.2
1697352400.78,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.79,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.8,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.81,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.82,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.83,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.84,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.85,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.86,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.87,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.88,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.89,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.9,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.91,28.3,22,1186,283.5,7.4,37.7,34.4,39.2
1697352400.92,44.9,41.1,1236,281.3,7.4,37.7,34.4,39.2
1697352400.93,45.3,42.5,1272,281.3,23.4,37.7,34.4,39.2
1697352400.94,45.6,43.8,1281,281.1,23.4,37.7,34.4,39.2
1697352400.95,46.2,45.3,1288,281.1,24.7,37.7,34.4,39.2
1697352400.96,46.7,46.3,1250,281,24.7,37.7,34.4,39.2
1697352400.97,47.1,46.9,1228,281.3,24.2,37.7,34.4,39.2
1697352400.98,47.7,48.4,1182,281.4,24.2,37.7,34.4,39
1697352400.99,47.9,49.1,1151,281.4,22.9,37.6,34.4,39
1697352401,48.3,49.9,1164,281.4,22.9,37.6,34.4,39
1697352401.01,48.5,50.4,1167,281,23.5,37.6,34.4,39
1697352401.02,48.8,50.9,1195,281.1,23.5,37.6,34.4,39
1697352401.03,48.9,51.3,1234,281,23.5,37.7,34.4,39
1697352401.04,49,51.7,1251,281.1,24.7,37.7,34.4,39
1697352401.05,49,51.9,1269,281,25,37.7,34.4,39
1697352401.06,49.1,52,1255,281,25,37.7,34.4,39
1697352401.07,49.4,52.1,1272,280.8,25,37.7,34.4,39
1697352401.08,49.4,52.2,1288,281,24.9,37.6,34.4,39
1697352401.09,50.3,52.3,1333,280.7,24.9,37.6,34.4,39
1697352401.1,50.9,52.5,1390,280.3,26.9,37.5,34.4,39
1697352401.11,51.5,52.7,1422,280.3,26.9,37.5,34.4,39
1697352401.12,52,53,1423,280.3,28.7,37.6,34.4,39
1697352401.13,52.3,53.3,1353,280.6,28.7,37.6,34.4,39
1697352401.14,52.3,53.6,1254,281,24.7,37.5,34.4,39
1697352401.15,52.1,53.6,1186,281.2,24.7,37.5,34.4,39
1697352401.16,51.6,53.5,1186,281,23,37.5,34.4,39
1697352401.17,50.8,53.4,1218,280.9,23,37.5,34.4,39
1697352401.18,49.9,53.2,1241,281.1,23.5,37.5,34.4,39
1697352401.19,49.1,52.6,1321,280.8,23.5,37.5,34.4,39.4
1697352401.2,48.3,52.3,1327,281,23.6,37.5,34.4,39.4
1697352401.21,47.7,51.5,1343,280.9,23.6,37.5,34.4,39.4
1697352401.22,47,50.6,1306,281.3,21.7,37.5,34.4,39.4
1697352401.23,46.7,49.9,1273,281.5,21.7,37.5,34.4,39.4
1697352401.24,46.3,49.3,1248,281.6,19.6,37.6,34.4,39.4
1697352401.25,46.5,48.5,1239,281.5,19.6,37.6,34.4,39.4
1697352401.26,46.7,48,1263,281.5,20,37.6,34.4,39.4
1697352401.27,47,47.4,1274,281.3,20,37.6,34.4,39.4
1697352401.28,47.4,47.3,1295,281.2,20,37.6,34.4,39.4
1697352401.29,47.7,47.1,1297,281.4,20.9,37.6,34.5,39.4
1697352401.3,48.3,47,1289,281.2,20.9,37.6,34.5,39.4
1697352401.31,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.32,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.33,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.34,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.35,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.36,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.37,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.38,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.39,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.4,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.41,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.42,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.43,48.3,47,1290,281.4,21.3,37.5,34.5,39.4
1697352401.44,49,48.4,1281,281.1,22.4,37.5,34.5,39.4
1697352401.45,49.1,48.5,1290,281.2,22.5,37.5,34.5,39.4
1697352401.46,49.1,48.7,1283,281,22.5,37.5,34.5,39.4
1697352401.47,49.1,48.8,1292,281.3,22.8,37.5,34.5,39.4
1697352401.48,49.1,48.9,1284,281,22.8,37.5,34.5,39.4
1697352401.49,49.1,49,1305,281.1,22.8,37.5,34.5,39.4
1697352401.5,49.1,49,1309,281,23,37.5,34.5,39
1697352401.51,49.1,49.2,1323,280.8,23,37.5,34.5,39
1697352401.52,49.1,49.2,1318,280.7,23.8,37.5,34.5,39
1697352401.53,49.1,49.2,1319,280.7,23.8,37.5,34.5,39
1697352401.54,49.2,49.3,1338,280.8,23.8,37.5,34.5,39
1697352401.55,49.5,49.3,1351,280.9,23.8,37.5,34.5,39
1697352401.56,49.8,49.4,1371,280.8,24.4,37.5,34.5,39
1697352401.57,50.4,49.6,1357,280.6,24.4,37.5,34.5,39
1697352401.58,50.9,49.8,1357,280.7,25.4,37.6,34.5,39
1697352401.59,51.6,50.3,1338,280.6,25.4,37.6,34.5,39
1697352401.6,52.4,50.5,1327,280.6,25.2,37.6,34.5,39
1697352401.61,53.2,51.3,1307,280.5,25.2,37.6,34.5,39.2
1697352401.62,54,51.8,1309,280.5,26.2,37.6,34.5,39.2
1697352401.63,54.7,52.5,1335,280.4,26.2,37.6,34.5,39.2
1697352401.64,55.3,53.1,1333,280.3,28.4,37.6,34.5,39.2
1697352401.65,56.1,53.8,1360,280.1,28.4,37.6,34.5,39.2
1697352401.66,56.7,54.7,1363,280,30,37.6,34.5,39.2
1697352401.67,57.2,55.6,1374,280.1,30,37.6,34.5,39.2
1697352401.68,57.7,56.3,1354,280,30,37.6,34.5,39.2
1697352401.69,57.9,57.1,1339,280.1,30.3,37.6,34.5,39.2
1697352401.7,57.9,57.6,1338,280,30.3,37.6,34.5,39.2
1697352401.71,58.1,58,1355,279.7,30.1,37.6,34.5,39.2
1697352401.72,58.1,58.6,1365,279.9,30.1,37.6,34.5,39.2
1697352401.73,58.3,58.9,1357,279.9,30.8,37.6,34.5,39.2
1697352401.74,58.5,59.2,1367,279.8,30.8,37.6,34.5,39.2
1697352401.75,58.6,59.5,1370,279.8,31,37.6,34.5,39.2
1697352401.76,58.6,59.8,1407,279.5,31,37.6,34.5,39.2
1697352401.77,58.6,59.9,1401,279.9,32,37.6,34.5,39.2
1697352401.78,58.6,60.1,1406,279.9,32,37.6,34.5,39.2
1697352401.79,58.5,60.2,1380,279.5,31.1,37.5,34.5,39.2
1697352401.8,58.4,60.2,1380,279.8,31.1,37.5,34.5,39.2
1697352401.81,58.1,60.1,1381,280,29.9,37.5,34.5,39.2
1697352401.82,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.83,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.84,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.85,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.86,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.87,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.88,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.89,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.9,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.91,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.92,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.93,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.94,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.95,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.96,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.97,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.98,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352401.99,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352402,58.1,60.1,1381,280,29.9,37.5,34.5,39.1
1697352402.01,51,48.6,1424,280.6,23.6,37.6,34.5,39.1
1697352402.02,51.7,48.6,1452,280.5,25.4,37.6,34.5,39.1
1697352402.03,52.3,48.9,1498,280.1,25.4,37.6,34.5,39
1697352402.04,52.8,49.2,1546,280,28.9,37.7,34.5,39
1697352402.05,53.3,49.8,1548,280.2,28.9,37.7,34.5,39
1697352402.06,53.5,50.4,1522,280,29.4,37.6,34.5,39
1697352402.07,53.5,50.8,1467,280.1,29.4,37.6,34.5,39
1697352402.08,53.3,51.2,1408,280.4,26.2,37.5,34.5,39
1697352402.09,52.9,51.5,1341,280.5,26.2,37.5,34.5,39
1697352402.1,52.4,51.6,1338,280.6,26.2,37.5,34.5,39
1697352402.11,51.9,51.7,1349,280.4,24.9,37.6,34.5,39
1697352402.12,51.5,51.7,1402,280.4,24.9,37.6,34.5,39
1697352402.13,51.1,51.6,1447,280.5,26.5,37.6,34.5,38.7
1697352402.14,50.6,51.5,1511,280.2,26.5,37.6,34.5,38.7
1697352402.15,50.5,51.4,1546,280.3,28.1,37.5,34.5,38.7
1697352402.16,50.5,51.2,1552,280.1,28.1,37.5,34.5,38.7
1697352402.17,51,51.1,1507,280.4,27.6,37.5,34.5,38.7
1697352402.18,51.5,51.1,1478,280.2,27.6,37.5,34.5,38.7
1697352402.19,51.8,51.2,1434,280.5,26.1,37.5,34.5,38.7
1697352402.2,52.6,51.3,1441,280.1,26.1,37.5,34.5,38.7
1697352402.21,53.3,51.7,1458,280.2,28.1,37.5,34.5,38.7
1697352402.22,54.1,52.1,1497,279.8,28.1,37.5,34.5,38.7
1697352402.23,54.5,52.3,1516,279.9,30.8,37.5,34.5,38.7
1697352402.24,55,53.1,1528,279.7,30.8,37.5,34.5,39.2
