time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1697354815.75,-0.19,0.81,0.71,0.9,2.7,76.5,0.96,0.01,-0.01,-0.28
1697354815.76,-0.16,0.77,0.86,0.8,3,77,0.96,0.01,-0.01,-0.28
1697354815.77,-0.23,0.76,1.08,0.5,3.4,77.5,0.96,0.01,-0.01,-0.27
1697354815.78,-0.21,0.77,0.96,0.1,3.1,78.2,0.96,0.01,-0.01,-0.27
1697354815.79,-0.15,0.81,0.81,-0.1,3,78.4,0.97,0.01,-0.01,-0.26
1697354815.8,-0.14,0.79,0.8,-0.1,3,78.4,0.97,0.01,-0.01,-0.25
1697354815.81,-0.07,0.71,0.85,1.2,3.4,78.7,0.97,0.01,-0.01,-0.24
1697354815.82,-0.1,0.69,1,1.2,3.4,78.1,0.97,0.01,-0.01,-0.24
1697354815.83,-0.11,0.66,1.02,-0.1,3.1,77.3,0.97,0.01,-0.01,-0.23
1697354815.84,-0,0.68,0.75,-1.7,2.3,76.6,0.97,0.01,-0.01,-0.23
1697354815.85,-0.12,0.67,0.96,-2,2.5,75.7,0.98,0.01,-0.01,-0.22
1697354815.86,-0.17,0.67,0.98,-2.4,2.8,75.6,0.98,0.01,-0.01,-0.21
1697354815.87,-0.3,0.81,1.06,-2.3,3.5,74.9,0.98,0.01,-0.01,-0.21
1697354815.88,-0.27,0.75,0.89,-0.7,4.9,74.8,0.98,0.01,-0.01,-0.2
1697354815.89,-0.25,0.79,0.87,0.5,6,74.9,0.98,0.01,-0.01,-0.19
1697354815.9,-0.26,0.66,0.9,0.9,6.8,75.6,0.98,0.01,-0.01,-0.19
1697354815.91,-0.17,0.75,0.85,0.5,7.7,75.6,0.98,0.01,-0.01,-0.18
1697354815.92,-0.19,0.7,1.08,-0.4,8,75.9,0.98,0.01,-0.01,-0.17
1697354815.93,-0.09,0.7,0.97,-1.6,7.8,76.3,0.99,0.01,-0.01,-0.17
1697354815.94,-0.06,0.74,0.89,-2,7.4,76.2,0.99,0.01,-0.01,-0.16
1697354815.95,-0.08,0.76,1.06,-2,7.4,76.2,0.99,0.01,-0,-0.15
1697354815.96,-0.05,0.73,1.03,-1.1,6.6,76,0.99,0.01,-0,-0.15
1697354815.97,-0.05,0.73,1.03,0.7,5.4,75.9,0.99,0.01,-0,-0.14
1697354815.98,-0.08,0.63,0.85,1.5,4.9,75.7,0.99,0.01,-0,-0.13
1697354815.99,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.01,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.02,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.03,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.04,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.05,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.06,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.07,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.08,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.09,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.1,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.11,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.12,-0.24,0.65,1.07,0.4,5.1,75.5,0.99,0.01,-0,-0.13
1697354816.13,-0.2,0.65,1.14,1.3,6.9,74.7,1,0.01,0,-0.03
1697354816.14,-0.16,0.69,0.95,0.7,6.7,75,1,0.02,0,-0.03
1697354816.15,-0.14,0.69,0.99,0.1,6.4,75.1,1,0.02,0.01,-0.02
1697354816.16,-0.09,0.71,0.98,-0.7,5.5,75.4,1,0.02,0.01,-0.01
1697354816.17,-0.1,0.73,1.06,-1.2,4.5,75.3,1,0.02,0.01,-0.01
1697354816.18,-0.05,0.76,0.92,-1.1,3.5,75.3,1,0.02,0.01,-0.01
1697354816.19,-0.05,0.73,0.89,-0.7,2.4,75.2,1,0.02,0.01,-0
1697354816.2,-0.08,0.7,0.77,-0.5,1.7,74.9,1,0.01,0.01,0.01
1697354816.21,-0.12,0.71,1.07,-0.4,1.5,74.7,1,0.01,0.01,0.01
1697354816.22,-0.16,0.64,1.1,-0.3,1.4,74.4,1,0.01,0.01,0.02
1697354816.23,-0.12,0.67,0.98,-0.6,1.6,74.1,1,0.01,0.01,0.03
1697354816.24,-0.1,0.68,0.95,-1.3,1.7,73.9,1,0.01,0.01,0.03
1697354816.25,-0.19,0.76,1.09,-1.5,1.9,73.7,1,0.01,0.01,0.04
1697354816.26,-0.08,0.73,0.93,-1.5,1.9,73.7,1,0.01,0.01,0.05
1697354816.27,-0.05,0.72,0.89,1.7,1.6,74,1,0.01,0.01,0.05
1697354816.28,-0.1,0.58,0.89,1.8,1.5,74.1,1,0.01,0.01,0.06
1697354816.29,-0.12,0.7,1.31,0.8,1.4,74.3,1,0.02,0.01,0.07
1697354816.3,-0.15,0.64,1.14,-0.5,1.4,74.8,1,0.02,0.01,0.07
1697354816.31,-0.17,0.74,1.1,-0.5,1.4,74.8,1,0.02,0.01,0.08
1697354816.32,-0.16,0.73,1,-1.3,1.6,75.4,1,0.02,0.01,0.09
1697354816.33,-0.18,0.73,0.93,-1,1.4,75.7,1,0.02,0.01,0.09
1697354816.34,-0.11,0.77,0.94,-0.7,1.4,76,0.99,0.02,0.01,0.1
1697354816.35,-0.12,0.73,0.85,-0.7,1.4,76,0.99,0.02,0.01,0.11
1697354816.36,-0.09,0.67,1.02,0.9,1,75.9,0.99,0.02,0.01,0.11
1697354816.37,0.01,0.7,0.93,0.9,1,75.9,0.99,0.02,0.01,0.12
1697354816.38,0.01,0.7,0.93,0.7,0.3,75.4,0.99,0.02,0.01,0.12
1697354816.39,-0.19,0.53,1.27,0,-0.1,75.2,0.99,0.02,0.01,0.13
1697354816.4,-0.12,0.7,0.93,-0.3,-0.6,74.9,0.99,0.02,0.01,0.14
1697354816.41,-0.07,0.71,0.86,0,-0.4,74.5,0.99,0.02,0.01,0.14
1697354816.42,-0.12,0.68,0.86,0.5,0,74.4,0.99,0.02,0.01,0.15
1697354816.43,-0.12,0.7,0.92,0.8,0.3,74.2,0.99,0.02,0.01,0.16
1697354816.44,-0.13,0.69,1.08,0.4,0.4,74.6,0.99,0.02,0.01,0.17
1697354816.45,-0.12,0.64,0.93,0,0.6,74.6,0.98,0.02,0.01,0.17
1697354816.46,-0.13,0.69,1.03,-0.3,0.7,75,0.98,0.02,0.01,0.18
1697354816.47,-0.16,0.7,1.03,-0.6,0.5,75.4,0.98,0.02,0.01,0.19
1697354816.48,-0.11,0.72,1,-0.4,0.4,75.7,0.98,0.02,0.01,0.19
1697354816.49,-0.12,0.7,0.97,-0.1,0.2,76,0.98,0.02,0.01,0.2
1697354816.5,-0.07,0.72,1,0.1,-0.1,75.9,0.98,0.02,0.01,0.21
1697354816.51,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.52,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.53,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.54,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.55,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.56,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.57,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.58,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.59,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.6,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.61,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.62,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.63,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.64,-0.06,0.75,0.81,0.5,-0.9,76,0.98,0.02,0.01,0.22
1697354816.65,-0.1,0.64,0.92,-0.6,2.5,74.7,0.95,0.01,0.01,0.3
1697354816.66,-0.06,0.73,0.75,-0.6,2.5,74.7,0.95,0.01,0.01,0.3
1697354816.67,-0.22,0.68,1.22,-1.4,1.7,74.9,0.95,0.01,0.01,0.31
1697354816.68,-0.05,0.73,0.96,-1.3,1.1,75.1,0.95,0.01,0.01,0.32
1697354816.69,-0.06,0.71,1,-0.2,0.2,75.3,0.95,0.01,0.01,0.32
1697354816.7,-0.06,0.71,1,-0.2,0.2,75.3,0.94,0.01,0.01,0.33
1697354816.71,-0.07,0.62,0.95,0,-0.2,75.1,0.94,0.01,0,0.34
1697354816.72,-0.11,0.71,1.01,0.1,-0.5,74.8,0.94,0.01,0,0.34
1697354816.73,-0.15,0.56,1.1,0.2,-0.4,74.7,0.94,0.01,0,0.35
1697354816.74,-0.11,0.49,0.7,-0.5,-0.4,74.4,0.93,0.01,0,0.36
1697354816.75,-0.09,0.67,0.68,-2.5,0.8,73.9,0.93,0.01,0,0.36
1697354816.76,-0.24,0.66,1.05,-4.6,1.7,74.2,0.93,0.01,0,0.37
1697354816.77,-0.18,0.69,0.98,-4.4,2.7,74.3,0.93,0.01,0,0.37
1697354816.78,-0.13,0.78,0.98,-2.1,2.5,74,0.92,0.01,0,0.38
1697354816.79,-0.06,0.7,0.81,0.4,2.5,73.9,0.92,0.01,0,0.39
1697354816.8,-0.05,0.66,0.95,2.3,2.4,73.9,0.92,0.01,0,0.39
1697354816.81,-0.12,0.66,1.17,2.6,2.2,73.8,0.92,0.01,0,0.4
1697354816.82,-0.08,0.65,0.84,2.3,1.9,73.8,0.91,0.01,0.01,0.41
1697354816.83,-0.15,0.67,0.89,1.6,2,74.1,0.91,0.01,0.01,0.41
1697354816.84,-0.14,0.66,0.92,0.9,2,74.4,0.91,0.01,0.01,0.41
1697354816.85,-0.17,0.66,1.07,0.1,1.8,74.6,0.91,0.01,0.01,0.42
1697354816.86,-0.14,0.67,1.16,-0.2,1.6,74.9,0.91,0.01,0.01,0.42
1697354816.87,-0.07,0.67,0.98,-0.3,1.4,74.9,0.9,0.01,0.01,0.43
1697354816.88,-0.07,0.68,0.94,-0.1,1.1,74.6,0.9,0.01,0.01,0.44
1697354816.89,-0.11,0.65,0.85,-0.2,1.1,74.5,0.9,0.01,0.01,0.44
1697354816.9,-0.12,0.63,0.92,-0.6,1.1,74.2,0.89,0.01,0.01,0.45
1697354816.91,-0.11,0.66,1.03,-1.2,1.1,73.7,0.89,0.01,0.01,0.45
1697354816.92,-0.05,0.65,0.82,-2.2,1.2,73.6,0.89,0.01,0.01,0.46
1697354816.93,-0.13,0.67,1.04,-2.2,1.2,73.2,0.89,0.01,0.01,0.46
1697354816.94,-0.1,0.64,1.23,-2,1.2,72.9,0.88,0.01,0.01,0.47
1697354816.95,-0.05,0.66,0.98,-1.7,1.1,72.7,0.88,0.01,0.01,0.48
1697354816.96,-0.12,0.65,1.03,-0.9,1,72.4,0.88,0.01,0.01,0.48
1697354816.97,-0.06,0.51,0.94,0,1.6,72.3,0.87,0.01,0.01,0.49
1697354816.98,-0.02,0.63,0.74,0.3,1.7,71.7,0.87,0.01,0.01,0.49
1697354816.99,-0.07,0.59,0.93,0.3,1.7,71.6,0.87,0.01,0.01,0.5
1697354817,-0.07,0.64,1.07,0.2,1.4,71.5,0.86,0.01,0.01,0.51
1697354817.01,-0.07,0.67,0.77,0,0.7,72.1,0.86,0.01,0.01,0.51
1697354817.02,-0.18,0.69,1.23,-0.1,0.3,72.6,0.86,0.01,0.01,0.52
1697354817.03,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.04,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.05,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.06,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.07,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.08,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.09,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.1,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.11,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.12,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.13,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.14,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.15,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.16,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.17,-0.1,0.67,0.98,0.9,0.5,72.7,0.85,0.01,0.01,0.52
1697354817.18,-0.07,0.58,0.86,-3.5,0.8,58,0.8,0.01,0,0.59
1697354817.19,-0.06,0.55,1.03,-0.7,1.8,58.1,0.8,0.01,0,0.6
1697354817.2,-0.03,0.36,1.2,1.7,2.1,58.3,0.8,0.01,0,0.6
1697354817.21,-0.03,0.36,1.2,2.6,2.2,58.4,0.79,0.01,0,0.61
1697354817.22,0.07,0.34,0.9,1.4,1.9,58.6,0.79,0.01,0,0.61
1697354817.23,-0.03,0.36,1.19,0.2,0.9,58.3,0.79,0.01,0,0.61
1697354817.24,0.06,0.23,0.95,-0.3,-0.2,57.8,0.79,0.01,0,0.62
1697354817.25,0.09,0.2,1.11,-0.8,-1.6,57,0.79,0.01,0,0.62
1697354817.26,0.08,0.27,0.95,-1.2,-3.2,55.2,0.78,0.01,0,0.63
1697354817.27,-0.01,0.24,0.76,-2.2,-3.9,53,0.78,0.01,0,0.63
1697354817.28,-0.04,0.32,0.97,-2.3,-2.9,50.8,0.78,0.01,0,0.63
1697354817.29,0.02,0.32,0.89,-2.4,-1.6,48.6,0.77,0.01,0,0.63
1697354817.3,-0.08,0.3,1.17,-2.1,-0.5,46.4,0.77,0.01,0,0.64
1697354817.31,0.01,0.24,0.73,-1.3,-0.2,44.6,0.77,0.01,0,0.64
1697354817.32,0,0.26,1.03,-0.9,0.6,42.7,0.76,0.01,0,0.64
1697354817.33,-0.06,0.22,1.07,-1,1.6,41.4,0.76,0.01,0,0.65
1697354817.34,0,0.13,1.15,-1.5,2.1,40.1,0.76,0.01,0,0.65
1697354817.35,-0.03,0.16,0.99,-2.7,2.8,38.5,0.76,0.01,0,0.65
1697354817.36,0.01,0.13,1.03,-3.6,2.9,37.6,0.76,0.01,0,0.66
1697354817.37,0.05,0.17,1.03,-3,3,36.6,0.75,0.01,0,0.66
1697354817.38,0,0.14,1.07,-1.8,3,35.4,0.75,0.01,0,0.66
1697354817.39,0.05,0.11,1.12,-0.4,2.7,34.3,0.75,0.01,0,0.66
1697354817.4,0.09,0.02,0.78,-0.3,2.4,32.8,0.75,0.01,0,0.66
1697354817.41,0.05,0.02,1,-0.8,1.8,30.8,0.74,0.01,0,0.67
1697354817.42,0.12,-0.04,1.18,-1.3,1,29,0.74,0.01,0,0.67
1697354817.43,0.18,-0.11,0.9,-1.4,0.5,27.2,0.74,0.01,0,0.67
1697354817.44,0.05,-0.05,1.11,-1.8,0,25.3,0.74,0.01,0,0.68
1697354817.45,0.1,-0.04,0.97,-2.3,-0.6,23.5,0.74,0.01,0,0.68
1697354817.46,-0,-0.01,1.15,-1.9,-1.1,21.4,0.73,0.01,0,0.68
1697354817.47,0.04,0.04,1.06,-1.9,-1.1,21.4,0.73,0.01,0,0.68
1697354817.48,0.02,0.01,1.11,-1.2,-1.6,17.7,0.73,0.01,0,0.68
1697354817.49,0.06,-0.01,0.98,-0.9,-1.5,16.2,0.73,0.01,0,0.68
1697354817.5,0.06,-0.01,0.98,-0.9,-1.5,16.2,0.73,0.01,0,0.68
1697354817.51,-0.01,-0.2,0.95,-2,-1,12.7,0.73,0.01,0,0.68
1697354817.52,-0.01,-0.2,0.95,-2,-1,12.7,0.73,0.01,-0,0.68
1697354817.53,0.01,-0.23,0.92,-4.1,-0.4,11.2,0.73,0.01,-0,0.68
1697354817.54,0.11,-0.13,0.98,-4,-0.2,9.6,0.73,0.01,-0,0.69
1697354817.55,0.06,-0.09,1.09,-1,-0.1,7.9,0.73,0.01,-0,0.69
1697354817.56,-0.14,-0.21,0.98,1.1,0,6.5,0.73,0.01,-0,0.69
1697354817.57,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.58,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.59,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.6,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.61,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.62,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.63,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.64,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.65,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.66,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.67,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.68,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.69,0.08,-0.42,0.93,2.1,0.1,4.5,0.73,0.01,-0,0.69
1697354817.7,0.02,-0.5,0.86,-0.5,0,-17.7,0.73,0,-0.01,0.68
1697354817.71,0.06,-0.48,1,-1.9,-0.3,-19.9,0.73,0,-0.01,0.68
1697354817.72,-0.1,-0.24,1.11,-1.7,-0.9,-21.3,0.74,0,-0.01,0.68
1697354817.73,0.04,-0.46,1.12,0.2,-0.1,-22.1,0.74,0,-0.01,0.68
1697354817.74,-0.01,-0.72,0.72,1.3,0.2,-24.2,0.74,0,-0.01,0.67
1697354817.75,-0.02,-0.54,0.81,0,0.9,-26.6,0.74,0,-0.01,0.67
1697354817.76,-0.05,-0.5,1.19,-3.7,2.3,-28.8,0.74,0,-0.01,0.67
1697354817.77,-0.03,-0.52,0.97,-2.3,2.2,-30.9,0.74,0,-0.01,0.67
1697354817.78,0.03,-0.45,0.97,-0.7,1.9,-32.4,0.74,0,-0.01,0.67
1697354817.79,-0.01,-0.55,1.13,0.1,1.3,-33.5,0.75,0,-0.01,0.66
1697354817.8,0.01,-0.58,0.99,0.1,1.3,-33.5,0.75,0,-0.01,0.66
1697354817.81,-0.05,-0.63,0.96,-0.7,-1.4,-36.4,0.75,0,-0.01,0.66
1697354817.82,-0.01,-0.63,1.09,-1.4,-2.3,-37.6,0.75,0,-0.01,0.66
1697354817.83,0.03,-0.58,0.97,-1.7,-2.7,-38.2,0.76,0,-0.01,0.65
1697354817.84,-0.02,-0.48,0.86,-1.1,-2.8,-38.6,0.76,0,-0.01,0.65
1697354817.85,-0.14,-0.51,1.02,-0.6,-2.4,-39.3,0.76,0,-0.01,0.65
1697354817.86,-0.06,-0.51,0.95,-0.8,-1.7,-39.7,0.76,0,-0.01,0.65
1697354817.87,-0.04,-0.58,0.78,-1.3,-1,-40.3,0.76,0,-0.01,0.65
1697354817.88,-0.06,-0.57,1.04,-2.2,-0.4,-40.8,0.77,0,-0.01,0.64
1697354817.89,-0.06,-0.57,1.04,-2.2,-0.4,-40.8,0.77,0,-0.01,0.64
1697354817.9,0,-0.56,1.04,-2.3,-0.3,-41,0.77,0,-0.01,0.64
1697354817.91,-0.07,-0.51,1.01,-1.1,0.8,-42.5,0.77,0,-0.01,0.63
1697354817.92,-0.04,-0.5,0.94,0.4,1.2,-43.4,0.78,0,-0.01,0.63
1697354817.93,-0.07,-0.58,1.12,1.7,1.2,-44.4,0.78,0,-0.01,0.63
1697354817.94,-0.07,-0.58,1.12,2,1.2,-45.3,0.78,0,-0.01,0.63
1697354817.95,-0.05,-0.59,1.1,1.3,0.9,-46,0.78,0,-0.01,0.62
1697354817.96,-0.01,-0.58,1.02,0.3,0.4,-46.6,0.79,0,-0.01,0.62
1697354817.97,-0.01,-0.52,1.1,-0.3,0.1,-46.7,0.79,0,-0.01,0.62
1697354817.98,-0.06,-0.45,1.02,0.5,-0.3,-46.7,0.79,0,-0.01,0.61
1697354817.99,-0.03,-0.5,0.96,1.2,-0.3,-46.5,0.79,0,-0.01,0.61
1697354818,-0.02,-0.61,0.94,-0.5,0,-46.1,0.8,0,-0.01,0.61
1697354818.01,0.12,-0.47,0.77,-3,-0.1,-45.7,0.8,0,-0.01,0.6
1697354818.02,-0.09,-0.37,0.99,-1.7,-0.5,-45.6,0.8,0,-0.01,0.6
