time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697353635.15,49.66,0.5,0.32,0,0.41
1697353635.25,49.66,0.5,0.32,0,0.41
1697353635.35,49.66,0.5,0.32,0,0.41
1697353635.45,47.71,0.5,0.32,0,0.41
1697353635.55,47.71,0.5,0.32,0,0.41
1697353635.65,47.71,0.5,0.32,0,0.41
1697353635.75,47.71,0.5,0.32,0,0.41
1697353635.85,47.71,0.5,0.32,0,0.41
1697353635.95,47.71,0.5,0.32,0,0.41
1697353636.05,47.71,0.5,0.32,0,0.41
1697353636.15,47.71,0.5,0.32,0,0.41
1697353636.25,47.71,0.5,0.32,0,0.41
1697353636.35,47.71,0.5,0.32,0,0.41
1697353636.45,47.71,0.5,0.32,0,0.41
1697353636.55,49.17,0.48,0.32,0,0.41
1697353636.65,49.17,0.48,0.32,0,0.41
1697353636.75,49.17,0.48,0.32,0,0.41
1697353636.85,49.17,0.48,0.32,0,0.41
1697353636.95,49.17,0.48,0.32,0,0.41
1697353637.05,49.17,0.48,0.32,0,0.41
1697353637.15,49.17,0.48,0.32,0,0.41
1697353637.25,49.17,0.48,0.32,0,0.41
1697353637.35,49.17,0.48,0.32,0,0.41
1697353637.45,49.17,0.48,0.32,0,0.41
1697353637.55,48.2,0.48,0.32,0,0.41
1697353637.65,48.2,0.48,0.32,0,0.41
1697353637.75,48.2,0.48,0.32,0,0.41
1697353637.85,48.2,0.48,0.32,0,0.41
1697353637.95,48.2,0.48,0.32,0,0.41
1697353638.05,48.2,0.48,0.32,0,0.41
1697353638.15,48.2,0.48,0.32,0,0.41
1697353638.25,48.2,0.48,0.32,0,0.41
1697353638.35,48.2,0.48,0.32,0,0.41
1697353638.45,48.2,0.5,0.32,0,0.41
1697353638.55,48.2,0.5,0.32,0,0.41
1697353638.65,48.2,0.5,0.32,0,0.41
1697353638.75,48.2,0.5,0.32,0,0.41
1697353638.85,48.2,0.5,0.32,0,0.41
1697353638.95,48.2,0.5,0.32,0,0.41
1697353639.05,48.2,0.5,0.32,0,0.41
1697353639.15,48.2,0.5,0.32,0,0.41
1697353639.25,48.2,0.5,0.32,0,0.41
1697353639.35,48.2,0.5,0.32,0,0.41
1697353639.45,48.69,0.5,0.32,0,0.41
1697353639.55,48.69,0.5,0.32,0,0.41
1697353639.65,48.69,0.5,0.32,0,0.41
1697353639.75,48.69,0.5,0.32,0,0.41
1697353639.85,48.69,0.5,0.32,0,0.41
1697353639.95,48.69,0.5,0.32,0,0.41
1697353640.05,48.69,0.5,0.32,0,0.41
1697353640.15,48.69,0.5,0.32,0,0.41
1697353640.25,48.69,0.5,0.32,0,0.41
1697353640.35,48.69,0.5,0.32,0,0.41
1697353640.45,48.69,0.47,0.32,0,0.41
1697353640.55,48.69,0.47,0.32,0,0.41
1697353640.65,48.69,0.47,0.32,0,0.41
1697353640.75,48.69,0.47,0.32,0,0.41
1697353640.85,48.69,0.47,0.32,0,0.41
1697353640.95,48.69,0.47,0.32,0,0.41
1697353641.05,48.69,0.47,0.32,0,0.41
1697353641.15,48.69,0.47,0.32,0,0.41
1697353641.25,48.69,0.47,0.32,0,0.41
1697353641.35,48.69,0.47,0.32,0,0.41
1697353641.45,48.69,0.47,0.32,0,0.41
1697353641.55,47.71,0.46,0.32,0,0.41
1697353641.65,47.71,0.46,0.32,0,0.41
1697353641.75,47.71,0.46,0.32,0,0.41
1697353641.85,47.71,0.46,0.32,0,0.41
1697353641.95,47.71,0.46,0.32,0,0.41
1697353642.05,47.71,0.46,0.32,0,0.41
1697353642.15,47.71,0.46,0.32,0,0.41
1697353642.25,47.71,0.46,0.32,0,0.41
1697353642.35,47.71,0.46,0.32,0,0.41
1697353642.45,48.69,0.52,0.32,0,0.41
1697353642.55,48.69,0.52,0.32,0,0.41
1697353642.65,48.69,0.52,0.32,0,0.41
1697353642.75,48.69,0.52,0.32,0,0.41
1697353642.85,48.69,0.52,0.32,0,0.41
1697353642.95,48.69,0.52,0.32,0,0.41
1697353643.05,48.69,0.52,0.32,0,0.41
1697353643.15,48.69,0.52,0.32,0,0.41
1697353643.25,48.69,0.52,0.32,0,0.41
1697353643.35,48.69,0.52,0.32,0,0.41
1697353643.45,48.69,0.52,0.32,0,0.41
1697353643.55,48.69,0.52,0.32,0,0.41
1697353643.65,48.69,0.52,0.32,0,0.41
1697353643.75,48.69,0.52,0.32,0,0.41
1697353643.85,48.69,0.52,0.32,0,0.41
1697353643.95,48.69,0.52,0.32,0,0.41
1697353644.05,48.69,0.52,0.32,0,0.41
1697353644.15,48.69,0.52,0.32,0,0.41
