time,bse,apps1,apps2,brake_micro,accelerator_micro,steer_angle,front_break_pressure,rear_break_pressure,front_left_wheel_speed,front_right_wheel_speed,rear_left_wheel_speed,rear_right_wheel_speed,front_left_suspension_travel,front_right_suspension_travel,rear_left_suspension_travel,rear_right_suspension_travel,front_left_tire_temp_1,front_left_tire_temp_2,front_left_tire_temp_3,front_left_tire_temp_4,front_right_tire_temp_1,front_right_tire_temp_2,front_right_tire_temp_3,front_right_tire_temp_4,rear_left_tire_temp_1,rear_left_tire_temp_2,rear_left_tire_temp_3,rear_left_tire_temp_4,rear_right_tire_temp_1,rear_right_tire_temp_2,rear_right_tire_temp_3,rear_right_tire_temp_4
1697353635.15,0.07,0.05,0.07,0,0,65,0.9,0.9,39.2,134.6,2512.1,347.7,45.5,45.5,42.1,43.1,34.8,31,30,34.4,30,30,32.4,32.4,30,30,30,30,30,30,30,30
1697353635.25,0.07,0.13,0.14,0,1,65,0.9,0.9,39.2,129.1,2512.1,347.7,45.6,46.1,42.1,43.1,34.8,31,30,34.4,30,30,32.4,32.4,30,30,30,30,30,30,30,30
1697353635.35,0.07,0.13,0.14,0,1,65,0.9,0.9,39.2,129.1,2512.1,347.7,45.6,46.1,42.1,43.1,34.8,31,30,34.4,30,30,32.4,32.4,30,30,30,30,30,30,30,30
1697353635.45,0.07,0.13,0.14,0,1,65,0.9,0.9,39.2,129.1,2512.1,347.7,45.6,46.1,42.1,43.1,34.8,31,30,34.4,30,30,32.4,32.4,30,30,30,30,30,30,30,30
1697353635.55,0.06,0.14,0.14,0,1,66,0.6,0.6,39.2,127.9,2512.1,347.7,45.7,46.4,42.1,43.1,35,30.2,30,33.4,30,30,32.4,32.4,30,30,30,30,30,30,30,30
1697353635.65,0.07,0.23,0.24,0,1,66,1.2,1.2,39.2,125.5,2512.1,347.7,46.3,46,42.1,43.1,35,30.2,30,33.4,30,30,32.4,32.4,30,30,30,30,30,30,30,30
1697353635.75,0.07,0.28,0.28,0,1,66,0.6,0.6,39.2,201.7,2512.1,347.7,47,46.5,42.1,43.1,35,30.2,30,33.4,30,30,32.4,32.4,30,30,30,30,30,30,30,30
1697353635.85,0.07,0.28,0.28,0,1,66,0.6,0.6,39.2,201.7,2512.1,347.7,47,46.5,42.1,43.1,35,30.2,30,33.4,30,30,32.4,32.4,30,30,30,30,30,30,30,30
1697353635.95,0.07,0.28,0.28,0,1,66,0.6,0.6,39.2,201.7,2512.1,347.7,47,46.5,42.1,43.1,35,30.2,30,33.4,30,30,32.4,32.4,30,30,30,30,30,30,30,30
1697353636.05,0.06,0.38,0.38,0,1,66,0.6,0.6,39.2,140.3,2512.1,347.7,46.8,46.7,42.1,43.1,35.6,30,30,33.4,30,30,32.4,32.4,30,30,30,30,30,30,30,30
