time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697353924.45,48.2,0.51,0.32,0,0.41
1697353924.55,48.2,0.51,0.32,0,0.41
1697353924.65,48.2,0.51,0.32,0,0.41
1697353924.75,48.2,0.51,0.32,0,0.41
1697353924.85,48.2,0.51,0.32,0,0.41
1697353924.95,48.2,0.51,0.32,0,0.41
1697353925.05,48.2,0.51,0.32,0,0.41
1697353925.15,48.2,0.51,0.32,0,0.41
1697353925.25,48.2,0.51,0.32,0,0.41
1697353925.35,48.2,0.51,0.32,0,0.41
1697353925.45,49.17,0.51,0.32,0,0.41
1697353925.55,49.17,0.51,0.32,0,0.41
1697353925.65,49.17,0.51,0.32,0,0.41
1697353925.75,49.17,0.51,0.32,0,0.41
1697353925.85,49.17,0.51,0.32,0,0.41
1697353925.95,49.17,0.51,0.32,0,0.41
1697353926.05,49.17,0.51,0.32,0,0.41
1697353926.15,49.17,0.51,0.32,0,0.41
1697353926.25,49.17,0.51,0.32,0,0.41
1697353926.35,49.17,0.51,0.32,0,0.41
1697353926.45,48.69,0.45,0.32,0,0.41
1697353926.55,48.69,0.45,0.32,0,0.41
1697353926.65,48.69,0.45,0.32,0,0.41
1697353926.75,48.69,0.45,0.32,0,0.41
1697353926.85,48.69,0.45,0.32,0,0.41
1697353926.95,48.69,0.45,0.32,0,0.41
1697353927.05,48.69,0.45,0.32,0,0.41
1697353927.15,48.69,0.45,0.32,0,0.41
1697353927.25,48.69,0.45,0.32,0,0.41
1697353927.35,48.69,0.45,0.32,0,0.41
1697353927.45,49.17,0.49,0.32,0,0.41
1697353927.55,49.17,0.49,0.32,0,0.41
1697353927.65,49.17,0.49,0.32,0,0.41
1697353927.75,49.17,0.49,0.32,0,0.41
1697353927.85,49.17,0.49,0.32,0,0.41
1697353927.95,49.17,0.49,0.32,0,0.41
1697353928.05,49.17,0.49,0.32,0,0.41
1697353928.15,49.17,0.49,0.32,0,0.41
1697353928.25,49.17,0.49,0.32,0,0.41
1697353928.35,49.17,0.49,0.32,0,0.41
1697353928.45,49.66,0.51,0.32,0,0.41
1697353928.55,49.66,0.51,0.32,0,0.41
1697353928.65,49.66,0.51,0.32,0,0.41
1697353928.75,49.66,0.51,0.32,0,0.41
1697353928.85,49.66,0.51,0.32,0,0.41
1697353928.95,49.66,0.51,0.32,0,0.41
1697353929.05,49.66,0.51,0.32,0,0.41
1697353929.15,49.66,0.51,0.32,0,0.41
1697353929.25,49.66,0.51,0.32,0,0.41
1697353929.35,49.66,0.51,0.32,0,0.41
1697353929.45,49.66,0.51,0.32,0,0.41
1697353929.55,49.17,0.54,0.32,0,0.41
1697353929.65,49.17,0.54,0.32,0,0.41
1697353929.75,49.17,0.54,0.32,0,0.41
1697353929.85,49.17,0.54,0.32,0,0.41
1697353929.95,49.17,0.54,0.32,0,0.41
1697353930.05,49.17,0.54,0.32,0,0.41
1697353930.15,49.17,0.54,0.32,0,0.41
1697353930.25,49.17,0.54,0.32,0,0.41
1697353930.35,49.17,0.54,0.32,0,0.41
1697353930.45,49.66,0.53,0.32,0,0.41
1697353930.55,49.66,0.53,0.32,0,0.41
1697353930.65,49.66,0.53,0.32,0,0.41
1697353930.75,49.66,0.53,0.32,0,0.41
1697353930.85,49.66,0.53,0.32,0,0.41
1697353930.95,49.66,0.53,0.32,0,0.41
1697353931.05,49.66,0.53,0.32,0,0.41
1697353931.15,49.66,0.53,0.32,0,0.41
1697353931.25,49.66,0.53,0.32,0,0.41
1697353931.35,49.66,0.53,0.32,0,0.41
1697353931.45,49.17,0.53,0.32,0,0.41
1697353931.55,49.17,0.53,0.32,0,0.41
1697353931.65,49.17,0.53,0.32,0,0.41
1697353931.75,49.17,0.53,0.32,0,0.41
1697353931.85,49.17,0.53,0.32,0,0.41
1697353931.95,49.17,0.53,0.32,0,0.41
1697353932.05,49.17,0.53,0.32,0,0.41
1697353932.15,49.17,0.53,0.32,0,0.41
1697353932.25,49.17,0.53,0.32,0,0.41
1697353932.35,49.17,0.53,0.32,0,0.41
1697353932.45,49.17,0.53,0.32,0,0.41
1697353932.55,48.69,0.53,0.32,0,0.41
1697353932.65,48.69,0.53,0.32,0,0.41
1697353932.75,48.69,0.53,0.32,0,0.41
1697353932.85,48.69,0.53,0.32,0,0.41
1697353932.95,48.69,0.53,0.32,0,0.41
1697353933.05,48.69,0.53,0.32,0,0.41
1697353933.15,48.69,0.53,0.32,0,0.41
1697353933.25,48.69,0.53,0.32,0,0.41
1697353933.35,48.69,0.53,0.32,0,0.41
1697353933.45,48.69,0.53,0.32,0,0.41
1697353933.55,49.17,0.52,0.32,0,0.41
1697353933.65,49.17,0.52,0.32,0,0.41
1697353933.75,49.17,0.52,0.32,0,0.41
1697353933.85,49.17,0.52,0.32,0,0.41
1697353933.95,49.17,0.52,0.32,0,0.41
1697353934.05,49.17,0.52,0.32,0,0.41
1697353934.15,49.17,0.52,0.32,0,0.41
1697353934.25,49.17,0.52,0.32,0,0.41
1697353934.35,49.17,0.52,0.32,0,0.41
1697353934.45,50.15,0.52,0.32,0,0.41
1697353934.55,50.15,0.52,0.32,0,0.41
1697353934.65,50.15,0.52,0.32,0,0.41
1697353934.75,50.15,0.52,0.32,0,0.41
1697353934.85,50.15,0.52,0.32,0,0.41
1697353934.95,50.15,0.52,0.32,0,0.41
1697353935.05,50.15,0.52,0.32,0,0.41
1697353935.15,50.15,0.52,0.32,0,0.41
1697353935.25,50.15,0.52,0.32,0,0.41
1697353935.35,50.15,0.52,0.32,0,0.41
1697353935.45,50.15,0.51,0.32,0,0.41
1697353935.55,50.15,0.51,0.32,0,0.41
1697353935.65,50.15,0.51,0.32,0,0.41
1697353935.75,50.15,0.51,0.32,0,0.41
1697353935.85,50.15,0.51,0.32,0,0.41
1697353935.95,50.15,0.51,0.32,0,0.41
1697353936.05,50.15,0.51,0.32,0,0.41
1697353936.15,50.15,0.51,0.32,0,0.41
1697353936.25,50.15,0.51,0.32,0,0.41
1697353936.35,50.15,0.51,0.32,0,0.41
1697353936.45,49.17,0.51,0.32,0,0.41
1697353936.55,49.17,0.51,0.32,0,0.41
1697353936.65,49.17,0.51,0.32,0,0.41
1697353936.75,49.17,0.51,0.32,0,0.41
1697353936.85,49.17,0.51,0.32,0,0.41
1697353936.95,49.17,0.51,0.32,0,0.41
1697353937.05,49.17,0.51,0.32,0,0.41
1697353937.15,49.17,0.51,0.32,0,0.41
1697353937.25,49.17,0.51,0.32,0,0.41
1697353937.35,49.17,0.51,0.32,0,0.41
1697353937.45,49.17,0.52,0.32,0,0.41
1697353937.55,49.17,0.52,0.32,0,0.41
1697353937.65,49.17,0.52,0.32,0,0.41
1697353937.75,49.17,0.52,0.32,0,0.41
1697353937.85,49.17,0.52,0.32,0,0.41
1697353937.95,49.17,0.52,0.32,0,0.41
1697353938.05,49.17,0.52,0.32,0,0.41
1697353938.15,49.17,0.52,0.32,0,0.41
1697353938.25,49.17,0.52,0.32,0,0.41
1697353938.35,49.17,0.52,0.32,0,0.41
1697353938.45,50.15,0.53,0.32,0,0.41
1697353938.55,50.15,0.53,0.32,0,0.41
1697353938.65,50.15,0.53,0.32,0,0.41
1697353938.75,50.15,0.53,0.32,0,0.41
1697353938.85,50.15,0.53,0.32,0,0.41
1697353938.95,50.15,0.53,0.32,0,0.41
1697353939.05,50.15,0.53,0.32,0,0.41
1697353939.15,50.15,0.53,0.32,0,0.41
1697353939.25,50.15,0.53,0.32,0,0.41
1697353939.35,50.15,0.53,0.32,0,0.41
1697353939.45,49.17,0.49,0.32,0,0.41
1697353939.55,49.17,0.49,0.32,0,0.41
1697353939.65,49.17,0.49,0.32,0,0.41
1697353939.75,49.17,0.49,0.32,0,0.41
