time,bse,apps1,apps2,brake_micro,accelerator_micro,steer_angle,front_break_pressure,rear_break_pressure,front_left_wheel_speed,front_right_wheel_speed,rear_left_wheel_speed,rear_right_wheel_speed,front_left_suspension_travel,front_right_suspension_travel,rear_left_suspension_travel,rear_right_suspension_travel,front_left_tire_temp_1,front_left_tire_temp_2,front_left_tire_temp_3,front_left_tire_temp_4,front_right_tire_temp_1,front_right_tire_temp_2,front_right_tire_temp_3,front_right_tire_temp_4,rear_left_tire_temp_1,rear_left_tire_temp_2,rear_left_tire_temp_3,rear_left_tire_temp_4,rear_right_tire_temp_1,rear_right_tire_temp_2,rear_right_tire_temp_3,rear_right_tire_temp_4
1697353924.45,0.07,0,0,1,0,70,0,0,0,269.2,199.1,261.4,47.5,40,44.6,41.7,36.4,30.2,31.4,38.8,31.4,32.4,35.4,33.4,30,30,30,30,30,30,30,30
1697353924.55,0.07,0,0,0,0,66,0,0,0,253,176.9,242.5,47.5,40.2,44.8,41.7,36.4,30.2,31.4,38.8,31.4,32.4,35.4,33.4,30,30,30,30,30,30,30,30
1697353924.65,0.07,0,0,0,0,66,0,0,0,253,169.5,235.1,47.5,40.2,44.6,41.7,35.8,30,30,35.6,31.2,31.6,34.8,34,30,30,30,30,30,30,30,30
1697353924.75,0.07,0,0,0,0,66,0.6,0.6,0,247,460.8,229.2,48.5,39.9,44.7,41.8,35.8,30,30,35.6,31.2,31.6,34.8,34,30,30,30,30,30,30,30,30
1697353924.85,0.07,0.14,0.15,0,0,66,1.2,1.2,0,377.9,544.4,223.9,48.3,40.6,44.7,41.6,35.8,30.2,30,33.4,30.6,31.2,34.4,34,30,30,30,30,30,30,30,30
1697353924.95,0.07,0.2,0.2,0,0,66,0,0,0,235,544.4,223.9,48.2,42.5,44.7,41.6,35.8,30.2,30,33.4,30.6,31.2,34.4,34,30,30,30,30,30,30,30,30
1697353925.05,0.07,0.2,0.2,0,0,66,0,0,0,235,544.4,223.9,48.2,42.5,44.7,41.6,35.8,30.2,30,33.4,30.6,31.2,34.4,34,30,30,30,30,30,30,30,30
1697353925.15,0.08,0.25,0.25,0,1,66,0,0,0,240.3,817.8,228.8,48.1,41.8,44.6,41.6,36,30.6,30,33.2,30.4,30.8,34,33.6,30,30,30,30,30,30,30,30
1697353925.25,0.07,0.24,0.24,0,1,66,0,0,0,240.4,2793.8,228,48.6,41.9,44.6,41.6,36,30,30,33.2,30.4,30.6,34,33.6,30,30,30,30,30,30,30,30
1697353925.35,0.06,0.25,0.25,0,1,66,0,0,0,664.5,472,229.5,48.7,41.8,44.5,41.7,36,30,30,33.2,30.4,30.6,34,33.6,30,30,30,30,30,30,30,30
1697353925.45,0.07,0.26,0.26,0,1,66,0,0,0,243.4,650.5,227.9,49,41.4,44.4,41.8,36,30,30,33.2,30.4,30.6,34,33.6,30,30,30,30,30,30,30,30
1697353925.55,0.07,0.26,0.26,0,1,66,0,0,0,243.4,650.5,227.9,49,41.4,44.4,41.8,36,30,30,33.2,30.4,30.6,34,33.6,30,30,30,30,30,30,30,30
1697353925.65,0.07,0.26,0.26,0,1,66,0,0,0,243.4,650.5,227.9,49,41.4,44.4,41.8,36,30,30,33.2,30.4,30.6,34,33.6,30,30,30,30,30,30,30,30
1697353925.75,0.07,0.26,0.26,0,1,66,0,0,0,243.4,650.5,227.9,49,41.4,44.4,41.8,36,30,30,33.2,30.4,30.6,34,33.6,30,30,30,30,30,30,30,30
1697353925.85,0.07,0.26,0.26,0,1,66,0,0,0,243.4,650.5,227.9,49,41.4,44.4,41.8,36,30,30,33.2,30.4,30.6,34,33.6,30,30,30,30,30,30,30,30
1697353925.95,0.06,0.31,0.31,0,1,66,0,0,0,246.1,275.6,235.4,48.6,42.8,44.2,41.5,35.4,30,30,33,30.4,30.6,34.2,33.6,30,30,30,30,30,30,30,30
1697353926.05,0.05,0.35,0.34,0,1,66,0,0,0,250.2,747.2,240.3,48.3,43.2,44.4,41.6,35,30,30,33.4,30,30.4,34.2,33.6,30,30,30,30,30,30,30,30
1697353926.15,0.06,0.35,0.35,0,1,66,1.2,1.2,0,248.4,296,241.5,48.3,43.8,44.3,41.6,35,30,30,33.4,30,30.4,34.2,33.6,30,30,30,30,30,30,30,30
1697353926.25,0.06,0.34,0.34,0,1,87,0.6,0.6,0,242.3,581.9,240.8,46.9,46.5,43.9,41.6,34.6,30,30,34.4,30,30.6,34.6,33.4,30,30,30,30,30,30,30,30
1697353926.35,0.06,0.34,0.34,0,1,87,0.6,0.6,0,242.3,581.9,240.8,46.9,46.5,43.9,41.6,34.6,30,30,34.4,30,30.6,34.6,33.4,30,30,30,30,30,30,30,30
1697353926.45,0.05,0.3,0.3,0,1,121,0.6,0.6,0,225,581.9,240.8,42.4,47.6,43.9,41.6,35.2,30,34.6,37.4,30,32.4,35,33.2,30,30,30,30,30,30,30,30
1697353926.55,0.06,0.33,0.33,0,1,122,0.6,0.6,0,219.9,1633.2,220.9,41.4,48.9,43.3,42.2,35.2,30,34.6,37.4,30,32.4,35,33.2,30,30,30,30,30,30,30,30
1697353926.65,0.06,0.33,0.33,0,1,122,0.6,0.6,0,219.9,1633.2,220.9,41.4,48.9,43.3,42.2,35.2,30,34.6,37.4,30,32.4,35,33.2,30,30,30,30,30,30,30,30
1697353926.75,0.05,0.4,0.4,0,1,122,0.9,0.9,0,226.5,270.6,231.2,41.5,48.7,42.4,42.6,35.2,30,34.6,37.4,30,32.4,35,33.2,30,30,30,30,30,30,30,30
1697353926.85,0.05,0.39,0.39,0,1,122,0.6,0.6,0,234.9,270.6,231.2,41.7,48.4,42.4,42.6,35.4,30.4,39,39.4,31.8,34,35,32,30,30,30,30,30,30,30,30
1697353926.95,0.05,0.39,0.39,0,1,122,0.6,0.6,0,234.9,270.6,231.2,41.7,48.4,42.4,42.6,35.4,30.4,39,39.4,31.8,34,35,32,30,30,30,30,30,30,30,30
1697353927.05,0.05,0.39,0.39,0,1,122,0.6,0.6,0,234.9,270.6,231.2,41.7,48.4,42.4,42.6,35.4,30.4,39,39.4,31.8,34,35,32,30,30,30,30,30,30,30,30
1697353927.15,0.05,0.39,0.39,0,1,122,0.6,0.6,0,234.9,270.6,231.2,41.7,48.4,42.4,42.6,35.4,30.4,39,39.4,31.8,34,35,32,30,30,30,30,30,30,30,30
1697353927.25,0.05,0.39,0.39,0,1,122,0.6,0.6,0,234.9,270.6,231.2,41.7,48.4,42.4,42.6,35.4,30.4,39,39.4,31.8,34,35,32,30,30,30,30,30,30,30,30
1697353927.35,0.04,0.48,0.48,0,1,122,0.3,0.3,0,255.1,291.3,255.1,41.8,50.7,42.2,42.9,35.4,31.8,38.6,38.4,33.4,33.6,34.4,31.2,30,30,30,30,30,30,30,30
1697353927.45,0.05,0.48,0.48,0,1,122,0.6,0.6,0,259.4,460.5,262.4,41.8,49.6,41.9,42.9,35.4,31.8,38.6,38.4,33.4,33.6,34.4,31.2,30,30,30,30,30,30,30,30
1697353927.55,0.05,0.48,0.48,0,1,122,0.9,0.9,0,266.1,923.6,268.9,41.8,50.3,42,43,35.6,32.2,39,38.8,33.2,33.6,34.2,31.4,30,30,30,30,30,30,30,30
