time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1697353924.45,-0.27,0.85,0.75,-0.8,1.6,83.6,0.93,0.02,-0.02,-0.37
1697353924.46,-0.14,0.89,0.35,-2,2.1,83.4,0.93,0.02,-0.02,-0.37
1697353924.47,-0.14,0.89,0.35,-2,2.1,83.4,0.93,0.02,-0.02,-0.36
1697353924.48,-0.41,0.97,1.22,-2.3,2.3,83.6,0.94,0.02,-0.02,-0.35
1697353924.49,-0.28,0.99,0.62,-0.8,2,83.6,0.94,0.02,-0.02,-0.35
1697353924.5,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.51,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.52,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.53,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.54,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.55,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.56,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.57,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.58,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.59,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.6,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.61,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.62,-0.33,1.04,0.92,-0.8,2,83.6,0.94,0.02,-0.02,-0.34
1697353924.63,-0.36,0.82,0.99,0.2,3.1,82.2,0.97,0.02,-0.02,-0.24
