time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1697352317.53,-0.29,1.25,1.51,3.3,11.5,90.2,1,0.02,-0.02,0.09
1697352317.54,-0.19,1.08,1.23,4.6,12.1,90.1,0.99,0.02,-0.02,0.11
1697352317.55,-0.2,1.14,0.7,4.2,12.5,90.1,0.99,0.02,-0.02,0.11
1697352317.56,-0.27,1.19,1.05,2.6,12.3,90.4,0.99,0.02,-0.02,0.12
1697352317.57,-0.24,0.97,0.87,0.4,12.3,91.5,0.99,0.02,-0.02,0.13
1697352317.58,-0.16,1.19,0.85,-1.4,11.6,92,0.99,0.02,-0.02,0.14
1697352317.59,-0.16,1.12,0.71,-2.1,10.5,94.2,0.99,0.02,-0.02,0.14
1697352317.6,-0.16,1.19,0.98,-0.4,9.5,95.3,0.99,0.02,-0.02,0.15
1697352317.61,-0.2,1.13,1.35,1.4,8.2,96.9,0.99,0.02,-0.02,0.16
1697352317.62,-0.04,1.08,0.88,2,6.9,98.4,0.99,0.02,-0.01,0.17
1697352317.63,0,1,0.73,2,6.9,98.4,0.98,0.02,-0.01,0.18
1697352317.64,-0.2,1.04,0.8,2.1,6,99.4,0.98,0.02,-0.01,0.19
1697352317.65,-0.13,0.92,0.96,0.2,3.2,100.9,0.98,0.02,-0.01,0.19
1697352317.66,-0.08,0.98,0.79,-2,2.1,101.7,0.98,0.02,-0.01,0.2
1697352317.67,-0.14,0.99,1.1,-3,1.7,101.5,0.98,0.02,-0.01,0.21
1697352317.68,-0.18,1.15,0.88,-1.4,2.1,100.3,0.98,0.02,-0.01,0.22
1697352317.69,-0.24,1.18,0.98,1.2,3.5,98.7,0.97,0.02,-0.01,0.23
1697352317.7,-0.24,1.18,0.98,1.2,3.5,98.7,0.97,0.02,-0.01,0.23
1697352317.71,-0.25,1.04,1.07,6.7,5.6,94.4,0.97,0.02,-0.01,0.25
1697352317.72,-0.21,1.13,0.89,5.6,6.3,93.1,0.97,0.02,-0.01,0.25
1697352317.73,-0.28,1.11,1.02,2.6,7.4,92.1,0.96,0.02,-0.01,0.26
1697352317.74,-0.22,1.2,0.89,-0.4,8.2,91.6,0.96,0.02,-0.01,0.27
1697352317.75,-0.4,1.51,1.18,-2.5,8.2,91.4,0.96,0.02,-0.01,0.28
1697352317.76,-0.27,1.41,0.92,-2,7.6,92.4,0.96,0.02,-0.01,0.28
1697352317.77,-0.45,1.39,1.53,0,6.5,93.4,0.96,0.02,-0.01,0.29
1697352317.78,-0.45,1.39,1.53,0,6.5,93.4,0.95,0.02,-0.01,0.3
1697352317.79,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.8,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.81,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.82,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.83,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.84,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.85,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.86,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.87,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.88,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.89,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.9,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.91,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.92,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.93,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.94,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.95,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.96,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.97,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.98,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352317.99,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352318,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352318.01,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352318.02,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352318.03,-0.27,1.16,1.08,1.3,4.9,94.1,0.95,0.02,-0.01,0.31
1697352318.04,-0.03,1.02,0.96,1.9,0.8,94.3,0.87,0.01,-0.01,0.5
1697352318.05,-0.14,0.88,1.25,0.1,0.9,94.8,0.86,0.01,-0.01,0.5
1697352318.06,0.08,0.94,0.91,-2.3,1.6,95,0.86,0.01,-0.01,0.51
1697352318.07,0.01,0.82,1.15,-3.7,1,95,0.86,0.01,-0.01,0.52
1697352318.08,0.15,1.09,0.22,-2.3,1.2,94.9,0.85,0.01,-0.01,0.53
1697352318.09,-0.09,1,1.07,0.5,1,94.8,0.85,0.01,-0.01,0.53
1697352318.1,0.09,1.05,0.66,0.5,1,94.8,0.85,0.01,-0.01,0.53
1697352318.11,-0.07,0.92,0.87,3.7,1.1,93.4,0.84,0.01,-0.01,0.55
1697352318.12,-0.05,0.99,0.67,1.4,2.1,92.8,0.83,0.01,-0.01,0.55
1697352318.13,-0.29,0.98,1.33,1.4,2.1,92.8,0.83,0.01,-0.01,0.55
1697352318.14,-0.06,0.94,0.66,-4,3.9,92.2,0.82,0.01,-0.01,0.57
1697352318.15,-0.06,0.94,0.66,-4,3.9,92.2,0.82,0.01,-0.01,0.57
1697352318.16,-0.01,1.21,1.05,-3.8,3.7,92.6,0.82,0.01,-0.01,0.57
1697352318.17,-0.01,1.21,1.05,-0.8,3.5,93.1,0.81,0.01,-0.01,0.58
1697352318.18,-0.03,1.2,0.84,-0.8,3.5,93.1,0.81,0.01,-0.01,0.59
1697352318.19,0.03,1.09,0.9,1,3,94.3,0.8,0.01,-0.01,0.6
1697352318.2,0.04,1.15,1.1,2.2,2.9,95.7,0.8,0.01,-0.01,0.6
1697352318.21,0.08,0.98,0.88,2.7,2.9,96.7,0.79,0.01,-0.01,0.61
1697352318.22,-0.02,0.94,0.48,2.8,3,97.5,0.79,0.01,-0.01,0.62
1697352318.23,-0.09,1.15,1.15,0.6,2.6,98.8,0.78,0.01,-0.01,0.62
1697352318.24,0.03,0.97,1.3,-2.7,1.4,99.3,0.78,0.01,-0.01,0.63
1697352318.25,0.24,1.05,0.8,-4.3,0.7,99.8,0.77,0.01,-0.01,0.64
1697352318.26,-0.03,0.93,0.91,-3.8,0.2,99.5,0.77,0.01,-0.01,0.64
1697352318.27,0.01,1.11,1.05,-3.4,0.4,98.5,0.76,0.01,-0.01,0.65
1697352318.28,0.02,1.1,1.3,-2.1,1.2,96.8,0.75,0.01,-0.01,0.66
1697352318.29,0.09,1.05,0.76,0.3,1.9,94.3,0.75,0.01,-0.01,0.66
1697352318.3,0.04,0.94,0.48,3.6,3,90,0.74,0.01,-0.01,0.67
1697352318.31,-0.23,0.89,1.26,2.2,3.1,87.4,0.74,0.01,-0.01,0.68
1697352318.32,0.01,0.93,1.05,0.2,4,85.4,0.73,0,-0.01,0.68
1697352318.33,-0.04,0.77,1.31,-2.4,5.2,82,0.73,0,-0.01,0.69
1697352318.34,-0.02,0.86,1.03,-4.6,4.7,79.6,0.72,0,-0.01,0.69
1697352318.35,0.17,0.74,1.29,-5.4,4.2,77,0.72,0,-0.01,0.7
1697352318.36,0.27,0.64,0.5,-5.6,2.6,74.3,0.71,0,-0.01,0.7
1697352318.37,0.34,0.5,0.59,-5.4,0.9,71.2,0.71,0,-0.01,0.71
1697352318.38,0.23,0.51,1.71,-5,-1.4,67.8,0.7,0,-0.01,0.71
1697352318.39,0.43,0.16,1.29,-6.4,-2.8,63.2,0.7,0,-0.01,0.72
1697352318.4,0.31,0.26,0.67,-8.4,-3.5,57.9,0.7,0,-0.01,0.72
1697352318.41,0.02,0.53,0.87,-8.4,-3.5,57.9,0.7,0,-0.01,0.72
1697352318.42,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.43,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.44,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.45,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.46,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.47,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.48,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.49,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.5,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.51,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.52,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.53,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.54,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.55,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.56,0.27,0.33,0.83,-3.8,-3.1,48.3,0.69,0,-0.01,0.73
1697352318.57,0.23,0.07,0.75,1,-1.7,12.4,0.66,-0,-0.02,0.75
1697352318.58,0.16,0,1,1.7,-1.2,12.4,0.66,-0,-0.02,0.75
1697352318.59,0.2,0.01,1.17,0,-0.9,12.9,0.66,-0,-0.02,0.75
1697352318.6,0.2,-0.01,1.22,-2.8,-0.1,12.9,0.66,-0,-0.02,0.75
1697352318.61,0.12,0.05,1.18,-3.3,0.1,12.7,0.66,-0,-0.02,0.75
1697352318.62,0.22,0.15,0.97,-1.3,0,12.1,0.66,-0,-0.02,0.75
1697352318.63,0.37,-0,1.46,-0.9,-0.6,10.9,0.66,-0,-0.02,0.75
1697352318.64,0.37,-0.05,0.84,0.5,-1.2,9,0.66,-0,-0.02,0.76
1697352318.65,0.35,-0.09,1.18,0.3,-2.1,6.7,0.65,-0,-0.02,0.76
1697352318.66,0.32,-0.18,0.91,-1.1,-2.7,4.8,0.65,-0,-0.02,0.76
1697352318.67,0.29,-0.13,0.86,-2.4,-2.4,3.4,0.65,-0,-0.02,0.76
1697352318.68,0.21,0.07,0.87,-2.5,-1.7,2.5,0.65,-0,-0.02,0.76
1697352318.69,0.1,-0.01,1.22,-1.4,-1.3,2.2,0.65,-0,-0.02,0.76
1697352318.7,0.28,0.12,1.08,0.1,-0.6,2.6,0.65,-0,-0.02,0.76
1697352318.71,0.16,0.03,0.72,2.7,0,2.8,0.65,-0,-0.02,0.76
1697352318.72,0.09,-0.11,1.18,2.7,-0.1,3,0.65,-0,-0.02,0.76
1697352318.73,0.3,0.11,1.35,1.7,-1.3,3.6,0.65,-0,-0.02,0.76
1697352318.74,0.31,-0.34,0.42,0.7,-0.6,3.4,0.65,-0,-0.02,0.76
1697352318.75,0.23,-0.04,1.53,-0.8,0,3.1,0.65,-0,-0.02,0.76
1697352318.76,0.36,-0.04,0.64,-2.4,0.6,3.6,0.65,-0,-0.02,0.76
1697352318.77,0.23,0.08,0.75,-2.1,0.7,3.4,0.65,-0,-0.02,0.76
1697352318.78,0.23,0.08,0.75,-2.1,0.7,3.4,0.65,-0,-0.02,0.76
1697352318.79,0.18,0.16,1.12,0,1.3,3.4,0.65,-0,-0.02,0.76
1697352318.8,0.19,-0.06,0.7,1.3,1.8,2.8,0.65,-0,-0.02,0.76
1697352318.81,0.09,-0.06,1.09,1.3,1.8,2.8,0.65,-0,-0.02,0.76
1697352318.82,0.14,-0.18,1.46,-0.8,2.4,1,0.65,-0,-0.02,0.76
1697352318.83,0.14,-0.18,1.46,-0.8,2.4,1,0.65,-0,-0.02,0.76
1697352318.84,0.23,-0.2,0.91,-1.2,2.6,-0.4,0.65,-0,-0.02,0.76
1697352318.85,0.23,-0.21,1.6,-2.3,2,-2,0.65,-0,-0.02,0.76
1697352318.86,0.27,-0.24,1.05,-1.8,0.8,-3.5,0.65,-0,-0.02,0.76
1697352318.87,0.4,-0.13,0.76,-1.9,-0.2,-4.6,0.65,-0,-0.02,0.76
1697352318.88,0.33,-0.28,1.28,-1.8,-1,-5.5,0.65,-0,-0.02,0.76
1697352318.89,0.26,-0.21,0.69,-1.8,-1.9,-6.5,0.65,-0,-0.02,0.76
1697352318.9,0.18,-0.29,1.01,-1.6,-2.3,-7.3,0.65,-0,-0.02,0.76
1697352318.91,0.26,-0.27,1.08,-1.7,-1.7,-8.3,0.65,-0,-0.02,0.76
1697352318.92,0.09,-0.4,0.8,-2.6,-0.8,-9.3,0.65,-0,-0.02,0.76
1697352318.93,0.27,-0.27,1.13,-2.6,0.2,-10.1,0.65,-0,-0.02,0.76
1697352318.94,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352318.95,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352318.96,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352318.97,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352318.98,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352318.99,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352319,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352319.01,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352319.02,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352319.03,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352319.04,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352319.05,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352319.06,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352319.07,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352319.08,0.08,-0.41,0.74,-1.9,0.4,-10.4,0.66,-0,-0.02,0.75
1697352319.09,0.1,-0.54,1.12,0,3.8,-27.2,0.68,-0,-0.02,0.73
1697352319.1,0.1,-0.54,1.12,0,3.8,-27.2,0.68,-0,-0.02,0.73
1697352319.11,0.13,-0.83,0.96,-2.6,2,-31,0.68,-0,-0.02,0.73
1697352319.12,0.23,-0.81,1.02,-3.4,0.7,-32.3,0.68,-0,-0.02,0.73
1697352319.13,0.13,-0.71,0.57,-3.6,-0.1,-33.7,0.68,-0,-0.02,0.73
1697352319.14,0.17,-0.78,1.13,-3.1,-1.1,-35.3,0.69,-0,-0.02,0.73
1697352319.15,0.17,-0.78,1.13,-3.1,-1.1,-35.3,0.69,-0,-0.02,0.72
1697352319.16,0.17,-0.72,1.29,-1.8,-2.1,-36.7,0.69,-0,-0.02,0.72
1697352319.17,0.17,-0.72,1.29,-0.2,-3,-37.6,0.69,-0,-0.02,0.72
1697352319.18,0.26,-0.7,1.33,1.3,-3,-38.3,0.7,-0,-0.02,0.72
1697352319.19,0.39,-0.72,0.77,2,-3.2,-38.8,0.7,-0,-0.02,0.72
1697352319.2,0.39,-0.72,0.77,1.1,-2.6,-39.4,0.7,-0,-0.02,0.71
1697352319.21,0.21,-0.67,1.05,0.6,-2.6,-39.5,0.7,-0,-0.02,0.71
1697352319.22,0.25,-0.74,1.18,-1.8,-2.1,-39.7,0.71,-0,-0.02,0.71
1697352319.23,0.07,-0.59,1.12,-3.4,-1.1,-39.8,0.71,-0,-0.02,0.7
1697352319.24,0.22,-0.69,0.96,-6.3,0.1,-39.3,0.71,-0,-0.02,0.7
1697352319.25,-0.04,-0.36,0.89,-3.9,1.4,-40.5,0.71,-0,-0.02,0.7
1697352319.26,-0.2,-0.71,0.83,0.1,1.9,-41,0.72,-0,-0.02,0.7
1697352319.27,-0.06,-0.83,1.21,1.9,2.9,-41.9,0.72,-0,-0.02,0.69
1697352319.28,-0.1,-0.92,0.56,2.2,3.6,-44.1,0.72,-0,-0.02,0.69
1697352319.29,0.13,-1.13,0.61,0,3.6,-46.1,0.72,-0,-0.02,0.69
1697352319.3,-0.03,-0.97,1.38,-2.8,3.2,-48.3,0.73,-0,-0.02,0.69
1697352319.31,0.07,-1.01,1.01,-6,1.7,-49.7,0.73,-0,-0.02,0.68
1697352319.32,0.12,-0.68,1.25,-4.2,-2.4,-51.4,0.73,-0,-0.02,0.68
1697352319.33,0.12,-0.83,0.54,-2.3,-2.4,-51.8,0.74,-0,-0.02,0.67
1697352319.34,0.24,-0.75,1.01,-1.7,-1.9,-51.5,0.74,-0,-0.02,0.67
1697352319.35,-0.02,-0.88,0.88,-2.9,-0.9,-50.8,0.74,-0,-0.02,0.67
1697352319.36,-0.1,-0.95,1.4,-1.7,-0.2,-51,0.75,-0,-0.02,0.66
1697352319.37,0.2,-0.47,0.5,-1.6,1.5,-48.7,0.75,-0,-0.02,0.66
1697352319.38,0.14,-1.13,0.63,-1.4,1.6,-48.6,0.75,-0,-0.02,0.66
1697352319.39,0.05,-0.96,1.43,-0.6,2.6,-49.7,0.75,-0,-0.02,0.66
1697352319.4,0.15,-0.97,0.74,-0.6,2.6,-49.7,0.75,-0,-0.02,0.66
1697352319.41,0.02,-0.95,1.33,-4.7,2.6,-49.5,0.76,-0.01,-0.02,0.65
1697352319.42,-0.13,-0.79,1.29,-3.5,2.1,-50.2,0.76,-0.01,-0.02,0.64
1697352319.43,-0.05,-0.88,1.03,-2.1,1.8,-50.9,0.77,-0.01,-0.02,0.64
1697352319.44,-0.2,-0.92,1.07,-0.2,1.9,-51.5,0.77,-0.01,-0.02,0.64
1697352319.45,-0.16,-0.86,0.59,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.64
1697352319.46,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.47,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.48,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.49,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.5,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.51,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.52,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.53,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.54,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.55,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.56,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.57,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.58,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.59,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.6,-0.07,-0.9,1.26,0.4,1.8,-52.8,0.77,-0.01,-0.02,0.63
1697352319.61,-0.05,-0.85,1.11,0.4,1.8,-52.8,0.82,-0,-0.02,0.58
1697352319.62,0.07,-1.07,0.81,4.1,3.9,-48.6,0.82,-0,-0.02,0.57
1697352319.63,0.06,-1.04,1.12,4.2,2.7,-49.5,0.82,-0,-0.02,0.57
1697352319.64,0.07,-0.92,1.08,2.1,2.4,-50.4,0.82,-0,-0.02,0.57
1697352319.65,0.02,-0.8,1.4,-0.5,1.5,-50.8,0.83,-0,-0.02,0.56
1697352319.66,0.16,-0.69,0.58,-2.3,0,-51.5,0.83,-0,-0.02,0.56
1697352319.67,0.03,-0.85,1.49,-1.4,-1.2,-51.7,0.83,-0,-0.02,0.56
1697352319.68,0.33,-0.79,0.42,1.1,-1.9,-51.7,0.83,-0,-0.02,0.55
1697352319.69,0.39,-0.67,0.58,2,-2.6,-51.8,0.84,-0,-0.02,0.55
1697352319.7,0.07,-0.75,1.05,1.1,-2.5,-50.6,0.84,-0,-0.02,0.54
1697352319.71,0.14,-0.85,1.14,0.4,-1.7,-49.4,0.84,-0,-0.02,0.54
1697352319.72,0.25,-0.67,0.66,-1.1,-0.6,-48.4,0.84,-0,-0.02,0.54
1697352319.73,0.1,-0.69,0.89,-2.8,0,-47.9,0.85,-0,-0.02,0.53
1697352319.74,-0.09,-0.65,0.88,-2.9,1.3,-46.3,0.85,-0,-0.02,0.53
1697352319.75,0.09,-0.86,0.42,-1.4,2.5,-45.6,0.85,-0,-0.02,0.53
1697352319.76,-0.01,-0.95,0.89,1.3,4.1,-45.3,0.85,-0,-0.02,0.52
1697352319.77,0.11,-1.04,1.2,2.3,5.1,-45.6,0.85,-0,-0.02,0.52
1697352319.78,0.06,-0.96,0.78,2.1,5,-46.3,0.86,-0,-0.02,0.51
1697352319.79,-0.05,-1.18,1.46,2.4,4.3,-48.4,0.86,-0,-0.02,0.51
1697352319.8,-0.05,-1.18,1.46,-0.2,2.1,-49.9,0.86,-0,-0.02,0.51
1697352319.81,0.18,-0.74,1.2,-0.3,0.1,-52.7,0.86,-0,-0.02,0.5
1697352319.82,0.18,-0.74,1.2,-0.3,-0.9,-53.6,0.86,-0,-0.02,0.5
1697352319.83,0.26,-0.84,0.82,1,-1.7,-54.2,0.87,-0,-0.02,0.5
1697352319.84,0.43,-0.77,1.15,1,-1.7,-54.2,0.87,-0,-0.02,0.49
1697352319.85,0.2,-0.61,1.33,0,-3,-54.5,0.87,-0,-0.02,0.49
1697352319.86,0.13,-0.45,1.16,-2.3,-3.3,-53.1,0.88,-0,-0.02,0.48
1697352319.87,0.13,-0.45,1.16,-0.8,-3.2,-51.3,0.88,-0,-0.02,0.48
1697352319.88,0.13,-0.45,1.16,-0.8,-3.2,-51.3,0.88,-0,-0.02,0.48
1697352319.89,-0.19,-0.81,0.52,5.5,-3,-46.8,0.88,-0,-0.02,0.47
1697352319.9,-0.19,-0.81,0.52,5.5,-3,-46.8,0.88,-0,-0.02,0.47
1697352319.91,0.22,-0.89,0.09,4.2,-1.3,-47.5,0.88,-0,-0.02,0.47
1697352319.92,-0.32,-1.02,1.33,-1.4,0.7,-47,0.89,-0,-0.02,0.46
1697352319.93,0.15,-0.68,0.95,-3.4,2.4,-47.5,0.89,-0,-0.02,0.46
1697352319.94,0.15,-0.68,0.95,-4.4,3.2,-46.6,0.89,-0,-0.02,0.46
1697352319.95,0.29,-0.55,0.38,-0.8,3.7,-45.3,0.89,-0,-0.02,0.45
1697352319.96,-0.02,-0.71,1.37,5.2,3.3,-43.6,0.89,-0,-0.02,0.45
1697352319.97,0.24,-1,0.76,4.1,3.8,-43.6,0.9,-0,-0.02,0.44
1697352319.98,0.3,-0.95,0.67,0.4,3.7,-44.1,0.9,-0,-0.02,0.44
1697352319.99,0.03,-0.96,1.18,-2.6,3.9,-44.5,0.9,-0,-0.02,0.44
1697352320,-0.03,-0.8,1.08,-2.5,3.5,-45.4,0.9,-0,-0.02,0.43
1697352320.01,-0.03,-0.8,1.08,-2.5,3.5,-45.4,0.9,-0,-0.02,0.43
1697352320.02,-0.03,-0.8,1.08,-2.5,3.5,-45.4,0.9,-0,-0.02,0.43
1697352320.03,-0.03,-0.8,1.08,-2.5,3.5,-45.4,0.9,-0,-0.02,0.43
1697352320.04,-0.03,-0.8,1.08,-2.5,3.5,-45.4,0.9,-0,-0.02,0.43
1697352320.05,-0.03,-0.8,1.08,-2.5,3.5,-45.4,0.9,-0,-0.02,0.43
1697352320.06,-0.03,-0.8,1.08,-2.5,3.5,-45.4,0.9,-0,-0.02,0.43
1697352320.07,-0.03,-0.8,1.08,-2.5,3.5,-45.4,0.9,-0,-0.02,0.43
