time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697352317.25,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.26,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.27,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.28,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.29,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.3,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.31,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.32,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.33,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.34,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.35,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.36,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.37,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.38,44.6,45.7,1203,281.9,25.8,37.4,33.6,37.9
1697352317.39,55.6,55,1266,281.2,28.9,37.4,33.6,37.9
1697352317.4,55.6,55.7,1290,281.1,31.2,37.2,33.6,37.9
1697352317.41,56.7,57.1,1273,281.2,31.2,37.2,33.6,38.6
1697352317.42,56.9,58.2,1202,281.4,31.2,37.2,33.6,38.6
1697352317.43,56.9,58.7,1170,281.7,28,37.3,33.6,38.6
1697352317.44,56.7,59.5,1135,281.6,28,37.3,33.6,38.6
1697352317.45,56.5,59.9,1178,281.5,27.1,37.4,33.6,38.6
1697352317.46,56,60,1212,281.3,27.1,37.4,33.6,38.6
1697352317.47,56,60.1,1225,281.4,28.2,37.4,33.6,38.6
1697352317.48,54.1,60,1215,281.9,28.2,37.4,33.6,38.6
1697352317.49,54.1,59.4,1143,281.9,24.5,37.4,33.6,38.6
1697352317.5,51,58.7,1119,282.3,24.5,37.4,33.6,38.6
1697352317.51,49.2,57.3,1124,282.4,21.3,37.5,33.6,38.6
1697352317.52,47.6,56.1,1154,282.6,21.3,37.5,33.6,37.7
1697352317.53,47.6,55.2,1183,282.6,20.1,37.5,33.6,37.7
1697352317.54,44.4,52.7,1199,282.9,20.1,37.5,33.6,37.7
1697352317.55,44.4,51.7,1199,282.6,17.8,37.5,33.6,37.7
1697352317.56,42.2,49.5,1193,283.1,17.8,37.5,33.6,37.7
1697352317.57,41.3,47.3,1191,283,15.2,37.5,33.6,37.7
1697352317.58,40.7,45.8,1225,283.1,15.2,37.5,33.6,37.7
1697352317.59,40.3,44.3,1240,283,15,37.5,33.6,37.7
1697352317.6,40.2,42.7,1271,283.1,15,37.5,33.6,37.7
1697352317.61,40.3,41.6,1272,283.2,15,37.5,33.6,37.7
1697352317.62,40.3,40.7,1254,283.4,15,37.5,33.6,37.7
1697352317.63,40.3,40,1231,283.5,15,37.5,33.6,37.7
1697352317.64,40.1,39.2,1179,283.2,13.9,37.4,33.6,37.7
1697352317.65,39.2,38.4,1148,283.5,13.9,37.4,33.6,37.7
1697352317.66,38.4,37.6,1146,283.5,12.8,37.4,33.6,37.7
1697352317.67,37.3,37,1154,283.7,12.8,37.4,33.6,37.7
1697352317.68,37.3,36.4,1169,283.5,12.5,37.5,33.6,37.7
1697352317.69,33.9,35.3,1122,284,12.5,37.5,33.6,37.7
1697352317.7,33.9,34.6,1092,283.9,10.2,37.5,33.6,37.7
1697352317.71,28.9,33.1,1047,284.3,10.2,37.5,33.6,37.7
1697352317.72,26.2,30.9,1025,284.4,7.1,37.4,33.6,38.1
1697352317.73,26.2,29.8,1047,284.5,7.1,37.4,33.6,38.1
1697352317.74,21.1,26.5,1087,285,5.1,37.4,33.6,38.1
