time,bse,apps1,apps2,brake_micro,accelerator_micro,steer_angle,front_break_pressure,rear_break_pressure,front_left_wheel_speed,front_right_wheel_speed,rear_left_wheel_speed,rear_right_wheel_speed,front_left_suspension_travel,front_right_suspension_travel,rear_left_suspension_travel,rear_right_suspension_travel,front_left_tire_temp_1,front_left_tire_temp_2,front_left_tire_temp_3,front_left_tire_temp_4,front_right_tire_temp_1,front_right_tire_temp_2,front_right_tire_temp_3,front_right_tire_temp_4,rear_left_tire_temp_1,rear_left_tire_temp_2,rear_left_tire_temp_3,rear_left_tire_temp_4,rear_right_tire_temp_1,rear_right_tire_temp_2,rear_right_tire_temp_3,rear_right_tire_temp_4
1697354613.55,0.05,0.34,0.33,0,1,66,0.9,0.9,0,228.6,-1874.9,216,48.9,42.4,44.2,41.6,40.8,36,32.6,39.6,30.2,30.6,33.6,33,30,30,30,30,30,30,30,30
1697354613.65,0.05,0.34,0.33,0,1,66,0.9,0.9,0,228.6,-1874.9,216,48.9,42.4,44.2,41.6,40.8,36,32.6,39.6,30.2,30.6,33.6,33,30,30,30,30,30,30,30,30
1697354613.75,0.05,0.4,0.4,0,1,67,1.2,1.2,0,228.4,647.7,218.1,47.8,44.2,44,41.6,38.4,32.8,30,32.4,31.4,31.4,34.2,33,30,30,30,30,30,30,30,30
1697354613.85,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354613.95,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354614.05,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354614.15,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354614.25,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354614.35,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354614.45,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354614.55,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354614.65,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354614.75,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354614.85,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354614.95,0.04,0.4,0.41,0,1,66,0.6,0.6,0,224.2,259.3,218.3,47.6,44.3,43.9,41.7,35,30,30,33,30,30.6,34,33,30,30,30,30,30,30,30,30
1697354615.05,0.05,0.4,0.4,0,1,117,0.6,0.6,0,212.4,-1570.3,214.3,40.6,49.1,42.6,42.7,36,32.6,38.4,38.6,32.6,33.4,34,30.8,30,30,30,30,30,30,30,30
1697354615.15,0.04,0.4,0.41,0,1,117,0.3,0.3,0,214.5,381.4,213.7,40.9,48.9,43.1,42.8,36,32.6,38.4,38.6,32.6,33.4,34,30.8,30,30,30,30,30,30,30,30
1697354615.25,0.04,0.4,0.42,0,1,117,0,0,0,218.4,380.2,218,41.3,49.5,42.6,42.8,36,33,39.2,39.4,32.8,33.4,34,30.4,30,30,30,30,30,30,30,30
1697354615.35,0.04,0.4,0.42,0,1,117,0,0,0,218.4,380.2,218,41.3,49.5,42.6,42.8,36,33,39.2,39.4,32.8,33.4,34,30.4,30,30,30,30,30,30,30,30
1697354615.45,0.04,0.4,0.42,0,1,117,0,0,0,218.4,380.2,218,41.3,49.5,42.6,42.8,36,33,39.2,39.4,32.8,33.4,34,30.4,30,30,30,30,30,30,30,30
1697354615.55,0.04,0.4,0.42,0,1,117,0,0,0,218.4,380.2,218,41.3,49.5,42.6,42.8,36,33,39.2,39.4,32.8,33.4,34,30.4,30,30,30,30,30,30,30,30
1697354615.65,0.04,0.4,0.41,0,1,117,0,0,0,220.5,1260.5,225.3,40.3,52,42.6,42.6,35.8,32.4,37.6,38.2,32.8,33.6,34.2,30.6,30,30,30,30,30,30,30,30
1697354615.75,0.05,0.39,0.39,0,1,115,0.3,0.3,0,225.8,927,225.1,40.3,50.9,42.6,42.6,35.8,32.4,37.6,38.2,32.8,33.6,34.2,30.6,30,30,30,30,30,30,30,30
1697354615.85,0.04,0.39,0.39,0,1,114,0.6,0.6,0,233.3,300.6,233.7,41.7,48.9,42.6,42.8,36,32.2,37.8,38.2,36.2,33.6,34.4,31.2,30,30,30,30,30,30,30,30
1697354615.95,0.04,0.39,0.39,0,1,114,0.6,0.6,0,233.3,300.6,233.7,41.7,48.9,42.6,42.8,36,32.2,37.8,38.2,36.2,33.6,34.4,31.2,30,30,30,30,30,30,30,30
1697354616.05,0.04,0.39,0.39,0,1,114,0.6,0.6,0,233.3,300.6,233.7,41.7,48.9,42.6,42.8,36,32.2,37.8,38.2,36.2,33.6,34.4,31.2,30,30,30,30,30,30,30,30
1697354616.15,0.06,0.35,0.36,0,1,114,0,0,0,240,714.2,243,41.8,48,42.7,42.7,36.4,32.4,38.2,38.2,36,33.6,34.4,31.8,30,30,30,30,30,30,30,30
