time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697354613.55,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.56,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.57,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.58,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.59,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.6,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.61,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.62,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.63,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.64,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.65,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.66,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.67,28.3,27.8,817,266.1,8.3,39.9,34.4,39.6
1697354613.68,31.9,31.9,822,265.8,8.3,39.9,34.4,39.6
1697354613.69,32,32.2,820,265.7,10.1,39.9,34.4,39.6
1697354613.7,32.2,32.4,827,265.7,10.1,39.9,34.4,39.6
1697354613.71,32.3,32.5,823,265.7,10,39.9,34.4,39.6
1697354613.72,32.2,32.7,813,265.7,10,39.9,34.4,39.8
1697354613.73,32.3,32.8,816,265.7,10,39.9,34.4,39.8
1697354613.74,32.2,33,831,265.6,10,39.9,34.4,39.8
1697354613.75,32.2,33,832,265.6,10,39.9,34.4,39.8
1697354613.76,32,33,830,265.7,10,39.9,34.4,39.8
1697354613.77,32,33,841,265.7,10,39.9,34.4,39.8
1697354613.78,32,33,842,265.7,10,39.9,34.4,39.8
1697354613.79,31.9,32.9,832,265.5,10,39.9,34.4,39.8
1697354613.8,31.9,32.9,833,265.7,9.9,39.9,34.4,39.8
1697354613.81,31.9,32.8,841,265.7,9.9,39.9,34.4,39.8
1697354613.82,31.9,32.8,847,265.7,9.6,39.9,34.4,39.6
1697354613.83,31.9,32.6,835,265.7,9.6,39.9,34.4,39.6
1697354613.84,31.9,32.6,843,265.7,9.8,39.8,34.4,39.6
1697354613.85,31.9,32.5,851,265.7,9.8,39.8,34.4,39.6
1697354613.86,31.9,32.5,849,265.6,9.8,39.8,34.4,39.6
1697354613.87,32,32.4,847,265.7,9.8,39.8,34.4,39.6
1697354613.88,31.9,32.4,857,265.6,9.9,39.9,34.4,39.6
1697354613.89,32,32.3,864,265.4,9.9,39.9,34.4,39.6
1697354613.9,32,32.3,859,265.6,9.9,39.9,34.4,39.6
1697354613.91,32,32.2,861,265.6,9.9,39.9,34.4,39.6
1697354613.92,32.2,32.2,867,265.6,9.9,39.9,34.4,40
1697354613.93,32.2,32.2,859,265.7,9.9,39.9,34.4,40
1697354613.94,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354613.95,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354613.96,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354613.97,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354613.98,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354613.99,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.01,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.02,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.03,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.04,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.05,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.06,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.07,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.08,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.09,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.1,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.11,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.12,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.13,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.14,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.15,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.16,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.17,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.18,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.19,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.2,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.21,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.22,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.23,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.24,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.25,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.26,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.27,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.28,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.29,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.3,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.31,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.32,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.33,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.34,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.35,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.36,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.37,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.38,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.39,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.4,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.41,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.42,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.43,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.44,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.45,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.46,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.47,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.48,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.49,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.5,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.51,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.52,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.53,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.54,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.55,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.56,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.57,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.58,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.59,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.6,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.61,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.62,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.63,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.64,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.65,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.66,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.67,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.68,32.2,32.2,858,265.7,10,39.9,34.4,40
1697354614.69,32.2,32.2,858,265.7,10,39.9,34.4,40
