time,bse,apps1,apps2,brake_micro,accelerator_micro,steer_angle,front_break_pressure,rear_break_pressure,front_left_wheel_speed,front_right_wheel_speed,rear_left_wheel_speed,rear_right_wheel_speed,front_left_suspension_travel,front_right_suspension_travel,rear_left_suspension_travel,rear_right_suspension_travel,front_left_tire_temp_1,front_left_tire_temp_2,front_left_tire_temp_3,front_left_tire_temp_4,front_right_tire_temp_1,front_right_tire_temp_2,front_right_tire_temp_3,front_right_tire_temp_4,rear_left_tire_temp_1,rear_left_tire_temp_2,rear_left_tire_temp_3,rear_left_tire_temp_4,rear_right_tire_temp_1,rear_right_tire_temp_2,rear_right_tire_temp_3,rear_right_tire_temp_4
1697353720.15,0.06,0.36,0.35,0,1,66,0.9,0.9,6.3,138.2,150,130.1,46.8,46.9,43.4,42.3,35.4,30.8,30,33.4,30,30,32.8,33.4,30,30,30,30,30,30,30,30
1697353720.25,0.06,0.36,0.36,0,1,66,0.9,0.9,6.3,139.5,150,130.1,46.7,47.3,43.4,42.3,35.4,30.8,30,33.4,30,30,32.8,33.4,30,30,30,30,30,30,30,30
1697353720.35,0.06,0.36,0.36,0,1,66,0.9,0.9,6.3,139.5,150,130.1,46.7,47.3,43.4,42.3,35.4,30.8,30,33.4,30,30,32.8,33.4,30,30,30,30,30,30,30,30
1697353720.45,0.06,0.36,0.36,0,1,66,0.9,0.9,6.3,139.5,150,130.1,46.7,47.3,43.4,42.3,35.4,30.8,30,33.4,30,30,32.8,33.4,30,30,30,30,30,30,30,30
1697353720.55,0.06,0.36,0.36,0,1,66,0.9,0.9,6.3,139.5,150,130.1,46.7,47.3,43.4,42.3,35.4,30.8,30,33.4,30,30,32.8,33.4,30,30,30,30,30,30,30,30
1697353720.65,0.06,0.36,0.36,0,1,66,0.9,0.9,6.3,139.5,150,130.1,46.7,47.3,43.4,42.3,35.4,30.8,30,33.4,30,30,32.8,33.4,30,30,30,30,30,30,30,30
1697353720.75,0.06,0.39,0.39,0,1,66,0.9,0.9,6.3,160.2,150,130.1,46.3,48.6,43.4,42.3,35.4,30.6,30,33.4,30,30,33,33.4,30,30,30,30,30,30,30,30
1697353720.85,0.06,0.39,0.39,0,1,66,0.9,0.9,6.3,164.6,179.1,158.9,45.9,47.6,43.4,42.2,35.6,30,30,33.2,30,30,32.8,33.4,30,30,30,30,30,30,30,30
1697353720.95,0.06,0.39,0.39,0,1,66,0.3,0.3,6.3,171.1,188.7,164,46.6,46.9,43.4,42.1,35.6,30,30,33.2,30,30,32.8,33.4,30,30,30,30,30,30,30,30
1697353721.05,0.05,0.38,0.38,0,1,66,1.2,1.2,6.3,176.2,188.7,164,47.7,46,43.4,42.1,35.4,30,30,33.2,30,30,32.8,33.2,30,30,30,30,30,30,30,30
