time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697353720.15,46.7,46.4,518,271.1,7.5,40.1,37.4,43.1
1697353720.16,46.7,46.5,520,271.1,7.8,40.1,37.4,43.1
1697353720.17,46.8,46.4,513,271.1,7.8,40.1,37.4,43.1
1697353720.18,47,46.4,498,271.2,7.7,40.1,37.4,43.1
1697353720.19,47,46.4,491,271.1,7.7,40.1,37.4,43.1
1697353720.2,47.5,46.6,482,271.1,7.6,40.1,37.4,43.1
1697353720.21,47.7,46.8,478,271.4,7.6,40.1,37.4,43.1
1697353720.22,47.7,46.9,478,271.2,7.6,40,37.4,43.1
1697353720.23,47.8,47.1,478,271,7.6,40,37.4,42.7
1697353720.24,47.8,47.2,489,271.3,8.2,40,37.4,42.7
1697353720.25,48.1,47.4,506,271.1,8.2,40,37.4,42.7
1697353720.26,48.1,47.5,514,271.2,8.2,40,37.4,42.7
1697353720.27,48.5,47.8,525,271.2,8.2,40,37.4,42.7
1697353720.28,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.29,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.3,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.31,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.32,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.33,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.34,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.35,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.36,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.37,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.38,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.39,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.4,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.41,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.42,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.43,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.44,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.45,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.46,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.47,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.48,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.49,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.5,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.51,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.52,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.53,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.54,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.55,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
1697353720.56,48.5,47.9,522,271.2,8.4,39.9,37.4,42.7
