time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697353482.45,48.2,0.48,0.32,0,0.41
1697353482.55,49.17,0.51,0.32,0,0.41
1697353482.65,49.17,0.51,0.32,0,0.41
1697353482.75,49.17,0.51,0.32,0,0.41
1697353482.85,49.17,0.51,0.32,0,0.41
1697353482.95,49.17,0.51,0.32,0,0.41
1697353483.05,49.17,0.51,0.32,0,0.41
1697353483.15,49.17,0.51,0.32,0,0.41
1697353483.25,49.17,0.51,0.32,0,0.41
1697353483.35,49.17,0.51,0.32,0,0.41
1697353483.45,49.17,0.51,0.32,0,0.41
1697353483.55,49.66,0.51,0.32,0,0.41
1697353483.65,49.66,0.51,0.32,0,0.41
1697353483.75,49.66,0.51,0.32,0,0.41
1697353483.85,49.66,0.51,0.32,0,0.41
1697353483.95,49.66,0.51,0.32,0,0.41
1697353484.05,49.66,0.51,0.32,0,0.41
1697353484.15,49.66,0.51,0.32,0,0.41
1697353484.25,49.66,0.51,0.32,0,0.41
1697353484.35,49.66,0.51,0.32,0,0.41
1697353484.45,49.66,0.51,0.32,0,0.41
1697353484.55,47.71,0.49,0.32,0,0.41
1697353484.65,47.71,0.49,0.32,0,0.41
1697353484.75,47.71,0.49,0.32,0,0.41
1697353484.85,47.71,0.49,0.32,0,0.41
1697353484.95,47.71,0.49,0.32,0,0.41
1697353485.05,47.71,0.49,0.32,0,0.41
1697353485.15,47.71,0.49,0.32,0,0.41
1697353485.25,47.71,0.49,0.32,0,0.41
1697353485.35,47.71,0.49,0.32,0,0.41
1697353485.45,47.71,0.49,0.32,0,0.41
1697353485.55,48.69,0.51,0.32,0,0.41
1697353485.65,48.69,0.51,0.32,0,0.41
1697353485.75,48.69,0.51,0.32,0,0.41
1697353485.85,48.69,0.51,0.32,0,0.41
1697353485.95,48.69,0.51,0.32,0,0.41
1697353486.05,48.69,0.51,0.32,0,0.41
1697353486.15,48.69,0.51,0.32,0,0.41
1697353486.25,48.69,0.51,0.32,0,0.41
1697353486.35,48.69,0.51,0.32,0,0.41
1697353486.45,48.69,0.51,0.32,0,0.41
1697353486.55,49.66,0.48,0.32,0,0.41
1697353486.65,49.66,0.48,0.32,0,0.41
