time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697353075.05,49.66,0.52,0.32,0,0.41
1697353075.15,49.66,0.52,0.32,0,0.41
1697353075.25,49.66,0.52,0.32,0,0.41
1697353075.35,49.66,0.52,0.32,0,0.41
1697353075.45,49.66,0.52,0.32,0,0.41
1697353075.55,48.2,0.48,0.32,0,0.41
1697353075.65,48.2,0.48,0.32,0,0.41
1697353075.75,48.2,0.48,0.32,0,0.41
1697353075.85,48.2,0.48,0.32,0,0.41
1697353075.95,48.2,0.48,0.32,0,0.41
1697353076.05,48.2,0.48,0.32,0,0.41
1697353076.15,48.2,0.48,0.32,0,0.41
1697353076.25,48.2,0.48,0.32,0,0.41
1697353076.35,48.2,0.48,0.32,0,0.41
1697353076.45,48.2,0.48,0.32,0,0.41
1697353076.55,49.17,0.49,0.32,0,0.41
1697353076.65,49.17,0.49,0.32,0,0.41
1697353076.75,49.17,0.49,0.32,0,0.41
1697353076.85,49.17,0.49,0.32,0,0.41
1697353076.95,49.17,0.49,0.32,0,0.41
1697353077.05,49.17,0.49,0.32,0,0.41
1697353077.15,49.17,0.49,0.32,0,0.41
1697353077.25,49.17,0.49,0.32,0,0.41
1697353077.35,49.17,0.49,0.32,0,0.41
1697353077.45,49.17,0.49,0.32,0,0.41
1697353077.55,48.69,0.51,0.32,0,0.41
1697353077.65,48.69,0.51,0.32,0,0.41
1697353077.75,48.69,0.51,0.32,0,0.41
1697353077.85,48.69,0.51,0.32,0,0.41
1697353077.95,48.69,0.51,0.32,0,0.41
1697353078.05,48.69,0.51,0.32,0,0.41
1697353078.15,48.69,0.51,0.32,0,0.41
1697353078.25,48.69,0.51,0.32,0,0.41
1697353078.35,48.69,0.51,0.32,0,0.41
1697353078.45,49.66,0.51,0.32,0,0.41
1697353078.55,49.66,0.51,0.32,0,0.41
1697353078.65,49.66,0.51,0.32,0,0.41
1697353078.75,49.66,0.51,0.32,0,0.41
1697353078.85,49.66,0.51,0.32,0,0.41
1697353078.95,49.66,0.51,0.32,0,0.41
1697353079.05,49.66,0.51,0.32,0,0.41
1697353079.15,49.66,0.51,0.32,0,0.41
1697353079.25,49.66,0.51,0.32,0,0.41
1697353079.35,49.66,0.51,0.32,0,0.41
1697353079.45,49.66,0.54,0.32,0,0.41
1697353079.55,49.66,0.54,0.32,0,0.41
1697353079.65,49.66,0.54,0.32,0,0.41
1697353079.75,49.66,0.54,0.32,0,0.41
1697353079.85,49.66,0.54,0.32,0,0.41
1697353079.95,49.66,0.54,0.32,0,0.41
1697353080.05,49.66,0.54,0.32,0,0.41
1697353080.15,49.66,0.54,0.32,0,0.41
1697353080.25,49.66,0.54,0.32,0,0.41
1697353080.35,49.66,0.54,0.32,0,0.41
1697353080.45,49.66,0.47,0.32,0,0.41
1697353080.55,49.66,0.47,0.32,0,0.41
1697353080.65,49.66,0.47,0.32,0,0.41
1697353080.75,49.66,0.47,0.32,0,0.41
1697353080.85,49.66,0.47,0.32,0,0.41
1697353080.95,49.66,0.47,0.32,0,0.41
1697353081.05,49.66,0.47,0.32,0,0.41
1697353081.15,49.66,0.47,0.32,0,0.41
1697353081.25,49.66,0.47,0.32,0,0.41
1697353081.35,49.66,0.47,0.32,0,0.41
1697353081.45,49.17,0.47,0.32,0,0.41
1697353081.55,49.17,0.47,0.32,0,0.41
1697353081.65,49.17,0.47,0.32,0,0.41
1697353081.75,49.17,0.47,0.32,0,0.41
1697353081.85,49.17,0.47,0.32,0,0.41
1697353081.95,49.17,0.47,0.32,0,0.41
1697353082.05,49.17,0.47,0.32,0,0.41
1697353082.15,49.17,0.47,0.32,0,0.41
1697353082.25,49.17,0.47,0.32,0,0.41
1697353082.35,49.17,0.47,0.32,0,0.41
1697353082.45,49.17,0.47,0.32,0,0.41
1697353082.55,49.17,0.53,0.32,0,0.41
1697353082.65,49.17,0.53,0.32,0,0.41
1697353082.75,49.17,0.53,0.32,0,0.41
1697353082.85,49.17,0.53,0.32,0,0.41
