time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697352992.35,49.66,0.47,0.32,0,0.41
1697352992.45,49.17,0.48,0.32,0,0.41
1697352992.55,49.17,0.48,0.32,0,0.41
1697352992.65,49.17,0.48,0.32,0,0.41
1697352992.75,49.17,0.48,0.32,0,0.41
1697352992.85,49.17,0.48,0.32,0,0.41
1697352992.95,49.17,0.48,0.32,0,0.41
1697352993.05,49.17,0.48,0.32,0,0.41
1697352993.15,49.17,0.48,0.32,0,0.41
1697352993.25,49.17,0.48,0.32,0,0.41
1697352993.35,49.17,0.48,0.32,0,0.41
1697352993.45,49.17,0.48,0.32,0,0.41
1697352993.55,49.17,0.48,0.32,0,0.41
1697352993.65,49.17,0.48,0.32,0,0.41
1697352993.75,49.17,0.48,0.32,0,0.41
1697352993.85,49.17,0.48,0.32,0,0.41
1697352993.95,49.17,0.48,0.32,0,0.41
1697352994.05,49.17,0.48,0.32,0,0.41
1697352994.15,49.17,0.48,0.32,0,0.41
1697352994.25,49.17,0.48,0.32,0,0.41
1697352994.35,49.17,0.48,0.32,0,0.41
1697352994.45,49.66,0.48,0.32,0,0.41
1697352994.55,49.66,0.48,0.32,0,0.41
1697352994.65,49.66,0.48,0.32,0,0.41
1697352994.75,49.66,0.48,0.32,0,0.41
1697352994.85,49.66,0.48,0.32,0,0.41
1697352994.95,49.66,0.48,0.32,0,0.41
1697352995.05,49.66,0.48,0.32,0,0.41
1697352995.15,49.66,0.48,0.32,0,0.41
1697352995.25,49.66,0.48,0.32,0,0.41
1697352995.35,49.66,0.48,0.32,0,0.41
1697352995.45,48.69,0.46,0.32,0,0.41
1697352995.55,48.69,0.46,0.32,0,0.41
1697352995.65,48.69,0.46,0.32,0,0.41
1697352995.75,48.69,0.46,0.32,0,0.41
1697352995.85,48.69,0.46,0.32,0,0.41
1697352995.95,48.69,0.46,0.32,0,0.41
1697352996.05,48.69,0.46,0.32,0,0.41
1697352996.15,48.69,0.46,0.32,0,0.41
1697352996.25,48.69,0.46,0.32,0,0.41
1697352996.35,48.69,0.46,0.32,0,0.41
1697352996.45,48.69,0.46,0.32,0,0.41
1697352996.55,48.2,0.53,0.32,0,0.41
1697352996.65,48.2,0.53,0.32,0,0.41
1697352996.75,48.2,0.53,0.32,0,0.41
1697352996.85,48.2,0.53,0.32,0,0.41
1697352996.95,48.2,0.53,0.32,0,0.41
1697352997.05,48.2,0.53,0.32,0,0.41
1697352997.15,48.2,0.53,0.32,0,0.41
1697352997.25,48.2,0.53,0.32,0,0.41
1697352997.35,48.2,0.53,0.32,0,0.41
1697352997.45,48.2,0.53,0.32,0,0.41
1697352997.55,48.69,0.53,0.32,0,0.41
1697352997.65,48.69,0.53,0.32,0,0.41
1697352997.75,48.69,0.53,0.32,0,0.41
1697352997.85,48.69,0.53,0.32,0,0.41
1697352997.95,48.69,0.53,0.32,0,0.41
