time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697352992.76,31.5,35.2,455,279.7,5.4,39,34.6,39.6
1697352992.77,31.5,35.1,464,279.6,5.4,39,34.6,39.6
1697352992.78,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.79,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.8,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.81,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.82,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.83,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.84,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.85,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.86,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.87,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.88,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.89,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.9,31.5,35,468,279.7,5.4,39,34.6,39.6
1697352992.91,29.5,29.9,487,279.5,4.2,39.1,34.6,39.6
1697352992.92,29.5,29.7,483,279.7,4.2,39.1,34.6,39.6
1697352992.93,29.4,29.5,474,279.7,3.9,39,34.6,39.6
1697352992.94,29.4,29.3,467,279.8,3.9,39,34.6,39.9
1697352992.95,29.4,29.2,466,279.9,3.8,38.9,34.6,39.9
1697352992.96,29.2,29,455,279.7,3.8,38.9,34.6,39.9
1697352992.97,29.2,28.9,464,279.7,3.8,38.9,34.6,39.9
1697352992.98,29.2,28.8,467,279.8,3.9,38.9,34.6,39.9
1697352992.99,29.2,28.8,480,279.8,3.9,38.9,34.6,39.9
1697352993,29.2,28.7,492,279.9,4.1,38.9,34.6,39.9
1697352993.01,29.2,28.7,490,279.8,4.1,38.9,34.6,39.9
1697352993.02,29.1,28.7,486,279.7,4.2,38.9,34.6,39.9
1697352993.03,29.1,28.6,477,279.7,4.2,38.9,34.6,39.9
1697352993.04,29,28.6,468,279.7,4.1,39,34.6,39.5
1697352993.05,29,28.6,465,279.9,4.1,39,34.6,39.5
1697352993.06,29,28.6,461,279.7,4,39.1,34.6,39.5
1697352993.07,29,28.6,459,279.6,4,39.1,34.6,39.5
1697352993.08,29,28.6,457,279.9,3.8,39.1,34.6,39.5
1697352993.09,29,28.6,459,279.9,3.8,39.1,34.6,39.5
1697352993.1,29,28.7,467,279.9,4,39.1,34.6,39.5
1697352993.11,29,28.7,476,279.7,4,39.1,34.6,39.5
1697352993.12,29,28.7,484,279.8,4.1,39.2,34.6,39.5
1697352993.13,29.2,28.8,484,279.7,4.1,39.2,34.6,39.5
1697352993.14,29.2,28.8,478,279.8,4.1,39.2,34.6,40.3
1697352993.15,29.2,28.9,470,279.6,4.1,39.2,34.6,40.3
1697352993.16,29.1,28.9,464,279.9,4.1,39.3,34.6,40.3
1697352993.17,29,28.9,461,279.7,4.1,39.3,34.6,40.3
1697352993.18,28.9,28.9,462,279.7,4.1,39.3,34.6,40.3
1697352993.19,28.7,28.9,463,279.8,4.1,39.3,34.6,40.3
1697352993.2,28.2,28.7,466,279.7,3.8,39.3,34.6,40.3
1697352993.21,28.2,28.6,464,279.6,3.8,39.3,34.6,40.3
1697352993.22,27.8,28.5,466,279.7,3.8,39.3,34.6,40.3
1697352993.23,26.7,28.1,467,279.9,3.6,39.2,34.6,40.3
1697352993.24,26.7,27.8,466,279.9,3.6,39.2,34.6,39.5
1697352993.25,26,27.5,467,280,3.3,39.2,34.6,39.5
1697352993.26,24.7,26.8,464,279.8,3.3,39.2,34.6,39.5
1697352993.27,24.7,26.3,457,279.9,2.9,39.2,34.6,39.5
1697352993.28,23.5,25.6,453,280.1,2.9,39.2,34.6,39.5
1697352993.29,23.5,25.3,453,279.9,2.5,39.1,34.6,39.5
1697352993.3,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.31,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.32,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.33,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.34,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.35,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.36,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.37,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.38,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.39,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.4,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.41,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.42,23,24.8,454,279.9,2.5,39.1,34.6,39.5
1697352993.43,19.2,18,458,280.2,2.5,39.1,34.6,39.5
1697352993.44,19.3,17.8,463,280.3,1.7,39,34.6,39.5
1697352993.45,19.3,17.8,469,280.2,1.7,39,34.6,39.5
1697352993.46,19.7,17.8,470,280.2,1.9,39,34.6,39.5
1697352993.47,19.9,17.8,465,280.1,1.9,39,34.6,39.5
1697352993.48,19.9,17.9,462,280.2,2.1,39,34.6,39.5
1697352993.49,20.1,18.1,461,280.2,2.1,39,34.6,39.5
1697352993.5,20.4,18.4,461,280,2.3,39,34.6,39.5
1697352993.51,20.9,18.7,464,280,2.3,39,34.6,39.5
1697352993.52,21.4,18.9,465,280.2,2.7,39,34.6,39.5
1697352993.53,22.4,19.5,461,280.1,2.7,39,34.6,39.5
1697352993.54,22.4,20,460,280.1,3,39,34.6,39.5
1697352993.55,23.5,20.6,461,280,3,39,34.6,39.8
1697352993.56,24.2,21.2,466,279.9,3.4,39.1,34.6,39.8
1697352993.57,24.2,21.8,470,280,3.4,39.1,34.6,39.8
1697352993.58,24.8,22.4,473,280,3.9,39.2,34.6,39.8
1697352993.59,25.9,23.3,472,280,3.9,39.2,34.6,39.8
1697352993.6,25.9,24,464,279.7,4.3,39.2,34.6,39.8
1697352993.61,26.4,24.6,462,279.8,4.3,39.2,34.6,39.8
1697352993.62,27.6,25.5,459,279.7,4.3,39.2,34.6,39.8
1697352993.63,27.6,26.2,463,279.8,4.7,39.2,34.6,39.8
1697352993.64,28.4,27,471,279.7,4.7,39.2,34.6,39.8
1697352993.65,29,27.7,468,279.6,4.9,39.2,34.6,39.9
1697352993.66,29,28.3,464,279.7,4.9,39.2,34.6,39.9
1697352993.67,29.4,28.9,461,279.8,5,39.2,34.6,39.9
1697352993.68,30.3,29.6,459,279.7,5,39.2,34.6,39.9
1697352993.69,30.3,30.2,462,279.6,5.4,39.2,34.6,39.9
1697352993.7,30.9,30.7,467,279.7,5.4,39.2,34.6,39.9
1697352993.71,31.3,31.1,468,279.6,5.7,39.3,34.6,39.9
1697352993.72,31.8,31.9,473,279.5,5.7,39.3,34.6,39.9
1697352993.73,32.2,32.2,469,279.6,5.8,39.3,34.6,39.9
1697352993.74,33.2,33,468,279.5,5.8,39.3,34.6,39.9
1697352993.75,33.2,33.5,466,279.5,5.7,39.2,34.6,39.2
1697352993.76,33.7,33.9,467,279.7,5.7,39.2,34.6,39.2
1697352993.77,34.1,34.4,474,279.7,5.9,39.1,34.6,39.2
1697352993.78,34.5,35,476,279.5,5.9,39.1,34.6,39.2
1697352993.79,35,35.3,473,279.3,6.2,39.1,34.6,39.2
1697352993.8,35.4,36,474,279.5,6.2,39.1,34.6,39.2
1697352993.81,35.4,36.3,474,279.4,6.2,39.1,34.6,39.2
1697352993.82,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.83,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.84,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.85,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.86,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.87,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.88,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.89,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.9,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.91,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.92,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.93,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.94,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.95,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.96,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.97,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.98,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352993.99,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.01,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.02,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.03,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.04,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.05,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.06,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.07,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.08,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.09,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.1,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.11,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.12,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.13,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.14,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.15,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.16,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.17,35.9,36.5,474,279.5,6.2,39.1,34.6,39.2
1697352994.18,39.8,39.8,497,279.2,7,39.1,34.6,39.2
1697352994.19,39.9,40,500,279.4,6.7,39.1,34.6,39.2
1697352994.2,39.8,40.1,505,279.4,6.7,39.1,34.6,39.2
1697352994.21,39.8,40.2,506,279.3,6.9,39,34.6,39.2
1697352994.22,39.8,40.3,503,279.3,6.9,39,34.6,39.2
1697352994.23,39.8,40.3,506,279.2,6.8,39,34.6,39.2
1697352994.24,39.6,40.4,507,279.4,6.8,39,34.6,39.2
1697352994.25,39.4,40.3,516,279.4,6.8,39,34.6,39.2
1697352994.26,39.4,40.3,522,279.2,6.7,39,34.6,39.6
1697352994.27,39.4,40.2,519,279.2,6.7,39,34.6,39.6
1697352994.28,39.4,40.2,515,279.3,6.7,39,34.6,39.6
1697352994.29,39.4,40.1,513,279.3,6.7,39,34.6,39.6
1697352994.3,39.4,40,514,279.4,6.7,39.1,34.6,39.6
1697352994.31,39.4,39.9,517,279.3,6.7,39.1,34.6,39.6
1697352994.32,39.4,39.9,519,279.4,6.7,39.1,34.6,39.6
1697352994.33,39.4,39.8,522,279.2,6.7,39.1,34.6,39.6
1697352994.34,39.3,39.8,519,279.1,6.7,39.2,34.6,39.6
1697352994.35,39.3,39.6,522,279.3,6.7,39.2,34.6,39.6
1697352994.36,39.2,39.6,524,279.2,6.8,39.2,34.6,39.6
1697352994.37,39.1,39.5,535,279.2,6.8,39.2,34.6,39.5
1697352994.38,39.1,39.4,538,279.2,6.7,39.1,34.6,39.5
1697352994.39,38.9,39.3,533,279.3,6.7,39.1,34.6,39.5
1697352994.4,38.8,39.2,528,279.1,6.6,39.1,34.6,39.5
1697352994.41,38.8,39.1,525,279.2,6.6,39.1,34.6,39.5
1697352994.42,38.8,39,528,279.3,6.6,39.1,34.6,39.5
1697352994.43,38.8,38.9,533,279.4,6.4,39.1,34.6,39.5
1697352994.44,38.8,38.9,534,279.3,6.4,39.2,34.6,39.5
1697352994.45,38.8,38.8,534,279.4,6.5,39.2,34.6,39.5
1697352994.46,38.8,38.8,534,279.2,6.5,39.2,34.6,39.5
1697352994.47,38.8,38.8,535,279.2,6.7,39.2,34.6,39.5
1697352994.48,38.8,38.7,540,279.3,6.7,39.2,34.6,39.5
1697352994.49,38.9,38.7,543,279.2,6.8,39.2,34.6,39.5
1697352994.5,38.9,38.7,537,279.3,6.8,39.2,34.6,39.5
1697352994.51,39.1,38.8,536,279.3,6.7,39.2,34.6,39.5
1697352994.52,39.2,38.8,529,279.2,6.7,39.2,34.6,39.5
1697352994.53,39.2,38.8,531,279.4,6.7,39.2,34.6,39.5
1697352994.54,39.3,38.9,538,279.2,6.7,39.2,34.6,39.5
1697352994.55,39.5,39,543,279.2,6.9,39.2,34.6,39.5
1697352994.56,39.8,39.2,544,279.1,6.9,39.2,34.6,39.5
1697352994.57,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.58,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.59,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.6,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.61,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.62,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.63,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.64,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.65,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.66,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.67,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.68,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.69,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.7,40,39.2,545,279.2,6.9,39.2,34.6,39.5
1697352994.71,41.9,42,568,279.2,6.9,39.2,34.6,39.5
1697352994.72,42.2,42.3,572,279,8.2,39.2,34.6,39.5
1697352994.73,42.5,42.4,568,278.9,8.2,39.2,34.6,39.5
1697352994.74,42.5,42.6,566,279,8.2,39.2,34.6,39.5
1697352994.75,42.8,42.7,571,278.9,8.2,39.2,34.6,39.5
1697352994.76,42.9,42.8,572,279,8.3,39.2,34.6,39.5
1697352994.77,43.4,43.1,579,278.9,8.3,39.2,34.6,39.5
1697352994.78,43.9,43.4,571,279,8.6,39.1,34.6,39.5
1697352994.79,44.7,43.7,575,279,8.6,39.1,34.6,39.5
1697352994.8,44.7,44,588,279,9.2,39.1,34.6,39.5
1697352994.81,44.9,44.3,598,278.9,9.2,39.1,34.6,39.5
1697352994.82,45.1,44.7,597,279,9.6,39.1,34.6,39.5
1697352994.83,45.5,45.1,591,278.8,9.6,39.1,34.6,39.5
1697352994.84,45.6,45.3,589,278.8,9.7,39,34.6,39.5
1697352994.85,45.8,45.7,594,278.9,9.7,39,34.6,39.5
1697352994.86,45.8,45.9,595,278.9,9.8,39,34.6,39.5
1697352994.87,45.8,46,594,278.8,9.8,39,34.6,39.5
1697352994.88,45.8,46.3,586,278.9,9.8,39,34.6,39.4
1697352994.89,45.8,46.4,590,278.7,9.4,39,34.6,39.4
1697352994.9,45.7,46.5,593,278.8,9.4,39,34.6,39.4
1697352994.91,45.7,46.5,606,278.8,9.8,39,34.6,39.4
1697352994.92,45.7,46.6,608,278.6,9.8,39,34.6,39.4
1697352994.93,45.7,46.6,604,278.7,9.7,38.9,34.6,39.4
1697352994.94,45.8,46.6,601,278.9,9.7,38.9,34.6,39.4
1697352994.95,45.8,46.6,605,278.8,9.6,38.9,34.6,39.4
1697352994.96,45.8,46.6,607,278.9,9.6,38.9,34.6,39.4
1697352994.97,46,46.6,608,278.7,9.7,38.9,34.6,39.4
1697352994.98,46.2,46.6,606,278.8,9.7,38.9,34.6,40.4
1697352994.99,46.3,46.6,606,278.7,9.8,38.9,34.6,40.4
1697352995,46.8,46.7,618,278.8,9.8,38.9,34.6,40.4
1697352995.01,46.8,46.8,630,278.8,10.2,39,34.6,40.4
1697352995.02,47,46.9,626,278.9,10.2,39,34.6,40.4
1697352995.03,47.2,47,622,278.6,10.4,39,34.6,40.4
1697352995.04,47.2,47.1,622,278.7,10.4,39,34.6,40.4
1697352995.05,47.2,47.2,624,278.6,10.4,39,34.6,40.4
1697352995.06,47.7,47.4,627,278.5,10.4,39,34.6,40.4
1697352995.07,47.7,47.5,630,278.8,10.4,39,34.6,40.4
1697352995.08,47.7,47.6,620,278.5,10.3,39,34.6,40
1697352995.09,47.7,47.7,623,278.7,10.3,39,34.6,40
1697352995.1,47.6,47.8,640,278.5,10.3,39,34.6,40
1697352995.11,47.8,47.9,650,278.5,10.3,39,34.6,40
1697352995.12,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.13,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.14,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.15,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.16,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.17,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.18,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.19,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.2,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.21,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.22,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.23,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.24,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.25,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.26,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.27,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.28,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.29,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.3,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.31,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.32,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.33,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.34,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.35,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.36,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.37,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.38,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.39,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.4,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.41,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.42,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.43,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.44,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.45,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.46,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.47,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.48,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.49,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.5,48.1,47.9,650,278.4,10.3,39,34.6,40
1697352995.51,50.4,50.4,754,278,10.3,39,34.6,40
1697352995.52,50.4,50.4,743,278,13,39,34.6,40
1697352995.53,50.3,50.3,756,278,13,39,34.6,40
1697352995.54,50.3,50.3,767,278,13.3,39,34.6,40
1697352995.55,50.3,50.3,765,278,13.3,39,34.6,40
1697352995.56,50.4,50.3,768,278,13.5,39,34.6,40
1697352995.57,50.4,50.3,777,278,13.5,39,34.6,40
1697352995.58,50.4,50.3,781,278,13.6,39,34.6,40
1697352995.59,50.4,50.3,773,278.1,13.6,39,34.6,40
1697352995.6,50.4,50.3,769,278,13.5,39,34.6,39.4
1697352995.61,50.4,50.3,774,278.2,13.5,39,34.6,39.4
1697352995.62,50.5,50.3,774,278,13.5,39.1,34.6,39.4
1697352995.63,50.5,50.3,766,278,13.5,39.1,34.6,39.4
1697352995.64,50.5,50.3,768,278,13.7,39.1,34.6,39.4
1697352995.65,50.5,50.3,790,278,13.7,39.1,34.6,39.4
1697352995.66,50.5,50.4,797,278,14.1,39.1,34.6,39.4
1697352995.67,50.6,50.4,799,278.1,14.1,39.1,34.6,39.4
1697352995.68,50.5,50.4,802,278,14.2,39.1,34.6,39.4
1697352995.69,50.5,50.5,813,277.7,14.2,39.1,34.6,39.4
1697352995.7,50.5,50.5,801,278,14.1,39.1,34.6,39.4
1697352995.71,50.5,50.5,793,277.9,14.1,39.1,34.6,39.6
1697352995.72,50.3,50.4,797,278,14.1,39.1,34.6,39.6
1697352995.73,50.2,50.4,806,277.9,13.9,39.1,34.6,39.6
1697352995.74,49.9,50.3,806,277.9,13.9,39.1,34.6,39.6
1697352995.75,49.6,50.2,808,277.9,14.1,39,34.6,39.6
1697352995.76,49.6,50.1,825,278,14.1,39,34.6,39.6
1697352995.77,49.1,49.9,826,278.1,14.1,39,34.6,39.6
1697352995.78,48.9,49.6,818,277.9,14.1,39,34.6,39.6
1697352995.79,48.9,49.4,822,278,13.9,39,34.6,39.6
1697352995.8,48.6,49.3,832,278,13.9,39,34.6,39.6
1697352995.81,48.4,49.1,831,277.9,13.8,39,34.6,39.6
1697352995.82,48.3,48.8,822,277.9,13.8,39,34.6,39.5
1697352995.83,48.2,48.6,826,278.2,13.5,39,34.6,39.5
1697352995.84,48.1,48.3,838,278,13.5,39,34.6,39.5
1697352995.85,48.1,48.2,835,278,13.7,39.1,34.6,39.5
1697352995.86,47.9,48,838,278,13.7,39.1,34.6,39.5
1697352995.87,47.9,47.9,850,278,13.9,39.1,34.6,39.5
1697352995.88,47.8,47.8,855,277.8,13.9,39.1,34.6,39.5
1697352995.89,47.8,47.7,846,278,13.9,39.1,34.6,39.5
1697352995.9,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352995.91,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352995.92,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352995.93,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352995.94,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352995.95,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352995.96,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352995.97,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352995.98,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352995.99,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352996,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352996.01,47.7,47.6,840,278,13.8,39.1,34.6,39.5
1697352996.02,47.7,47.6,840,278,14.2,39.1,34.6,39.5
1697352996.03,47.1,46.7,870,278,14.2,39.1,34.6,39.6
1697352996.04,47,46.7,869,278,14.2,39.1,34.6,39.6
1697352996.05,47,46.7,888,278,14.2,39.1,34.6,39.6
1697352996.06,47,46.7,885,278,14.4,39.1,34.6,39.6
1697352996.07,47,46.7,884,277.7,14.4,39.1,34.6,39.6
1697352996.08,46.9,46.7,896,277.7,14.5,39,34.6,39.6
1697352996.09,46.7,46.6,893,277.8,14.5,39,34.6,39.6
1697352996.1,46.3,46.5,883,277.9,14.1,39.1,34.6,39.6
1697352996.11,45.6,46.4,890,278,14.1,39.1,34.6,39.6
1697352996.12,45.6,46.2,886,277.8,14.1,39.1,34.6,39.6
1697352996.13,45.4,46,876,277.9,13.9,39.1,34.6,39.6
1697352996.14,45.1,45.8,880,277.9,13.9,39.1,34.6,39.6
1697352996.15,44.9,45.5,895,277.9,13.8,39.1,34.6,39.6
1697352996.16,44.9,45.3,895,278,13.8,39.1,34.6,39.6
1697352996.17,44.8,45.1,893,278,13.5,39.2,34.6,39.6
1697352996.18,44.7,44.8,904,277.9,13.5,39.2,34.6,39.6
1697352996.19,44.7,44.7,901,278,13.4,39.1,34.6,39.6
1697352996.2,44.7,44.5,894,278,13.4,39.1,34.6,39.6
1697352996.21,44.7,44.4,904,277.9,13.6,39.1,34.6,39.6
1697352996.22,44.7,44.4,912,278.1,13.6,39.1,34.6,39.6
1697352996.23,44.6,44.3,912,278.1,13.7,39,34.6,39.6
1697352996.24,44.6,44.2,913,277.9,13.7,39,34.7,39.2
1697352996.25,44.4,44.1,920,278,13.8,39,34.7,39.2
1697352996.26,44.3,44.1,910,278.1,13.8,39,34.7,39.2
1697352996.27,44.3,44,908,278,14,39,34.7,39.2
1697352996.28,44.3,44,925,277.7,14,39,34.7,39.2
1697352996.29,44.3,44,927,277.9,13.9,39,34.7,39.2
