time,bse,apps1,apps2,brake_micro,accelerator_micro,steer_angle,front_break_pressure,rear_break_pressure,front_left_wheel_speed,front_right_wheel_speed,rear_left_wheel_speed,rear_right_wheel_speed,front_left_suspension_travel,front_right_suspension_travel,rear_left_suspension_travel,rear_right_suspension_travel,front_left_tire_temp_1,front_left_tire_temp_2,front_left_tire_temp_3,front_left_tire_temp_4,front_right_tire_temp_1,front_right_tire_temp_2,front_right_tire_temp_3,front_right_tire_temp_4,rear_left_tire_temp_1,rear_left_tire_temp_2,rear_left_tire_temp_3,rear_left_tire_temp_4,rear_right_tire_temp_1,rear_right_tire_temp_2,rear_right_tire_temp_3,rear_right_tire_temp_4
1697352992.35,0.06,0.06,0.06,0,0,66,1.2,1.2,0,414.4,331.3,153,46,44,43.6,42.4,36.6,30.4,30,37.4,31.6,31.6,34.6,35.4,30,30,30,30,30,30,30,30
1697352992.45,0.06,0.07,0.07,0,0,65,0.9,0.9,0,212.7,331.3,153,44.2,46.4,43.6,42.4,36.4,30.4,30,34.6,31.4,31.6,34,35.4,30,30,30,30,30,30,30,30
1697352992.55,0.07,0.19,0.19,0,0,65,0.9,0.9,0,368.7,845.9,126.8,44.2,46.5,43.7,42.1,36,30.2,30,34,31.2,31.2,33.4,35.2,30,30,30,30,30,30,30,30
1697352992.65,0.07,0.24,0.24,0,0,65,1.5,1.5,0,133.7,845.9,126.8,44.3,46.6,43.7,42.1,36,30.2,30,34,31.2,31.2,33.4,35.2,30,30,30,30,30,30,30,30
1697352992.75,0.06,0.23,0.23,0,0,65,1.2,1.2,0,134.4,458.2,128,44.8,46.6,43.6,42.3,36,30.2,30,33.6,30.8,31,33.2,35,30,30,30,30,30,30,30,30
1697352992.85,0.06,0.23,0.23,0,0,65,1.2,1.2,0,134.4,458.2,128,44.8,46.6,43.6,42.3,36,30.2,30,33.6,30.8,31,33.2,35,30,30,30,30,30,30,30,30
1697352992.95,0.06,0.22,0.22,0,0,65,0.6,0.6,0,134.7,381.4,127,45.6,46.3,43.5,42.2,35.8,30.4,30,33.4,30.6,30.8,33,34.6,30,30,30,30,30,30,30,30
1697352993.05,0.06,0.22,0.22,0,0,65,0.3,0.3,0,133.9,1298.7,127.2,46.2,46.6,43.4,42.3,35.8,30.4,30,33.4,30.6,30.8,33,34.6,30,30,30,30,30,30,30,30
1697352993.15,0.07,0.21,0.22,0,0,65,0.9,0.9,0,133.9,1298.7,127.2,46.2,46.2,43.4,42.3,35.8,30.4,30,33.4,30.6,30.8,33,34.6,30,30,30,30,30,30,30,30
1697352993.25,0.06,0.17,0.17,0,0,65,1.2,1.2,0,132.9,1298.7,127.2,46.1,46.1,43.4,42.3,35.6,31,30,33.4,30.4,30.6,33,34.4,30,30,30,30,30,30,30,30
1697352993.35,0.06,0.17,0.17,0,0,65,1.2,1.2,0,132.9,1298.7,127.2,46.1,46.1,43.4,42.3,35.6,31,30,33.4,30.4,30.6,33,34.4,30,30,30,30,30,30,30,30
1697352993.45,0.06,0.16,0.16,0,0,65,0.6,0.6,0,129.3,1298.7,127.2,45.7,47.1,43.4,42.3,35.4,30.8,30,32.8,30.2,30.6,32.8,34.4,30,30,30,30,30,30,30,30
1697352993.55,0.06,0.2,0.2,0,0,65,0.6,0.6,0,130.2,759,124,45.6,47.1,42.6,42.3,35.4,30.8,30,32.8,30.2,30.6,32.8,34.4,30,30,30,30,30,30,30,30
1697352993.65,0.07,0.24,0.24,0,0,65,0.6,0.6,0,130.4,759,124,45.6,47.2,42.6,42.3,35.6,30.2,30,33.2,30.2,30.6,32.8,34.4,30,30,30,30,30,30,30,30
1697352993.75,0.06,0.27,0.27,0,0,65,0.9,0.9,0,132.2,759,124,45.5,47.2,42.6,42.3,35.6,30.2,30,33.2,30.2,30.6,32.8,34.4,30,30,30,30,30,30,30,30
1697352993.85,0.06,0.27,0.27,0,0,65,0.9,0.9,0,132.2,759,124,45.5,47.2,42.6,42.3,35.6,30.2,30,33.2,30.2,30.6,32.8,34.4,30,30,30,30,30,30,30,30
1697352993.95,0.06,0.27,0.27,0,0,65,0.9,0.9,0,132.2,759,124,45.5,47.2,42.6,42.3,35.6,30.2,30,33.2,30.2,30.6,32.8,34.4,30,30,30,30,30,30,30,30
1697352994.05,0.06,0.27,0.27,0,0,65,0.9,0.9,0,132.2,759,124,45.5,47.2,42.6,42.3,35.6,30.2,30,33.2,30.2,30.6,32.8,34.4,30,30,30,30,30,30,30,30
