time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697354499.25,50.63,0.5,0.32,0,0.41
1697354499.35,50.63,0.5,0.32,0,0.41
1697354499.45,50.63,0.5,0.32,0,0.41
1697354499.55,50.63,0.52,0.32,0,0.41
1697354499.65,50.63,0.52,0.32,0,0.41
1697354499.75,50.63,0.52,0.32,0,0.41
1697354499.85,50.63,0.52,0.32,0,0.41
1697354499.95,50.63,0.52,0.32,0,0.41
1697354500.05,50.63,0.52,0.32,0,0.41
1697354500.15,50.63,0.52,0.32,0,0.41
1697354500.25,50.63,0.52,0.32,0,0.41
1697354500.35,50.63,0.52,0.32,0,0.41
1697354500.45,50.63,0.52,0.32,0,0.41
1697354500.55,50.63,0.5,0.32,0,0.41
1697354500.65,50.63,0.5,0.32,0,0.41
1697354500.75,50.63,0.5,0.32,0,0.41
1697354500.85,50.63,0.5,0.32,0,0.41
1697354500.95,50.63,0.5,0.32,0,0.41
1697354501.05,50.63,0.5,0.32,0,0.41
1697354501.15,50.63,0.5,0.32,0,0.41
1697354501.25,50.63,0.5,0.32,0,0.41
1697354501.35,50.63,0.5,0.32,0,0.41
1697354501.45,50.63,0.52,0.32,0,0.41
1697354501.55,50.63,0.52,0.32,0,0.41
1697354501.65,50.63,0.52,0.32,0,0.41
1697354501.75,50.63,0.52,0.32,0,0.41
1697354501.85,50.63,0.52,0.32,0,0.41
1697354501.95,50.63,0.52,0.32,0,0.41
1697354502.05,50.63,0.52,0.32,0,0.41
1697354502.15,50.63,0.52,0.32,0,0.41
1697354502.25,50.63,0.52,0.32,0,0.41
1697354502.35,50.63,0.52,0.32,0,0.41
1697354502.45,50.63,0.49,0.32,0,0.41
1697354502.55,50.63,0.49,0.32,0,0.41
1697354502.65,50.63,0.49,0.32,0,0.41
1697354502.75,50.63,0.49,0.32,0,0.41
1697354502.85,50.63,0.49,0.32,0,0.41
1697354502.95,50.63,0.49,0.32,0,0.41
1697354503.05,50.63,0.49,0.32,0,0.41
1697354503.15,50.63,0.49,0.32,0,0.41
1697354503.25,50.63,0.49,0.32,0,0.41
1697354503.35,50.63,0.49,0.32,0,0.41
1697354503.45,49.66,0.49,0.32,0,0.41
