time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697352766.45,46.3,46,1078,278.5,17.7,39.1,35.5,41.5
1697352766.46,46.7,46.2,1065,278.4,17.7,39.1,35.5,41.5
1697352766.47,46.7,46.2,1061,278.4,17.8,39.2,35.5,41.5
1697352766.48,46.8,46.4,1075,278.4,17.8,39.2,35.5,41.5
1697352766.49,46.8,46.6,1075,278.4,18.2,39.2,35.5,41.5
1697352766.5,46.7,46.7,1078,278.3,18.2,39.2,35.5,41.5
1697352766.51,46.7,46.7,1092,278.3,18.2,39.1,35.5,41.5
1697352766.52,46.4,46.8,1081,278.3,18.2,39.1,35.5,41.5
1697352766.53,46.2,46.8,1089,278.3,18.1,39.1,35.5,41.5
1697352766.54,45.8,46.7,1093,278.1,18.1,39.1,35.5,41.5
1697352766.55,45.8,46.6,1086,278.5,17.9,39.1,35.5,41.5
1697352766.56,45,46.4,1090,278.5,17.9,39.1,35.5,41.5
1697352766.57,45,46.3,1086,278.4,17,39.2,35.5,41.5
1697352766.58,44.1,45.8,1074,278.4,17,39.2,35.5,41.6
1697352766.59,43.5,45.5,1090,278.5,16.4,39.1,35.5,41.6
1697352766.6,43.5,45.1,1096,278.7,16.4,39.1,35.5,41.6
1697352766.61,42.3,44.4,1103,278.5,16.4,39.1,35.5,41.6
1697352766.62,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.63,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.64,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.65,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.66,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.67,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.68,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.69,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.7,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.71,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.72,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.73,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.74,42.3,44.4,1103,278.5,16.1,39.1,35.5,41.6
1697352766.75,40.7,39.8,1130,278.6,16.1,39.1,35.5,41.6
1697352766.76,40.2,39.7,1139,278.7,15.2,39,35.5,41.6
1697352766.77,39.1,39.4,1122,278.7,15.2,39,35.5,41.6
1697352766.78,39.1,39.2,1127,278.9,14.4,39.1,35.5,41.6
1697352766.79,37.8,38.7,1105,279,14.4,39.1,35.5,41.4
1697352766.8,37.1,38.3,1113,279,14.4,39.1,35.5,41.4
1697352766.81,36.6,37.7,1127,278.8,13.5,39.1,35.5,41.4
1697352766.82,36,37.3,1128,278.9,13.4,39.1,35.5,41.4
1697352766.83,35.9,36.8,1147,279,13.4,39.1,35.5,41.4
1697352766.84,35.9,36.3,1143,279.1,13.4,39.1,35.5,41.4
1697352766.85,35.9,35.9,1149,279,13.3,39.1,35.5,41.4
1697352766.86,36,35.6,1161,279.1,13.3,39.1,35.5,41.4
1697352766.87,36,35.5,1158,279,13.2,39,35.5,41.4
1697352766.88,36.4,35.3,1156,279,13.2,39,35.5,41.4
1697352766.89,36.4,35.2,1148,279,13.5,39,35.5,41.6
1697352766.9,37.1,35.3,1136,278.9,13.5,39,35.5,41.6
1697352766.91,37.3,35.4,1152,278.7,14.1,39,35.5,41.6
1697352766.92,37.5,35.6,1150,278.7,14.1,39,35.5,41.6
1697352766.93,37.5,35.7,1150,278.9,14.7,39.1,35.5,41.6
1697352766.94,37.8,36.1,1157,278.9,14.7,39.1,35.5,41.6
1697352766.95,37.8,36.1,1153,279,15,39.2,35.5,41.6
1697352766.96,37.3,36.4,1161,278.8,15,39.2,35.5,41.6
1697352766.97,37.3,36.5,1160,278.9,14.8,39.2,35.5,41.6
1697352766.98,37.1,36.6,1149,278.8,14.8,39.2,35.5,41.6
1697352766.99,36.6,36.6,1156,278.7,14.6,39.2,35.5,41.5
1697352767,35.9,36.5,1141,279.1,14.6,39.2,35.5,41.5
1697352767.01,35.8,36.3,1151,278.9,14.2,39.3,35.5,41.5
1697352767.02,35.7,36.1,1165,279,14.2,39.3,35.5,41.5
1697352767.03,35.7,36,1165,278.9,14.2,39.2,35.5,41.5
1697352767.04,35.7,35.9,1183,278.9,14.5,39.2,35.5,41.5
1697352767.05,35.4,35.7,1171,279,14.5,39.2,35.5,41.5
1697352767.06,35.3,35.6,1178,278.8,14.5,39.3,35.5,41.5
1697352767.07,35.1,35.5,1182,279,14.5,39.3,35.5,41.5
1697352767.08,34.6,35.3,1163,279,13.9,39.3,35.5,41.5
1697352767.09,34.3,35.1,1171,279,13.9,39.3,35.6,41.9
1697352767.1,34.3,35,1165,278.8,13.3,39.2,35.6,41.9
1697352767.11,32.5,34.4,1156,279.1,13.3,39.2,35.6,41.9
1697352767.12,32.5,34.2,1163,279.2,12.5,39.1,35.6,41.9
1697352767.13,30.1,33.3,1160,279.3,12.5,39.1,35.6,41.9
1697352767.14,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.15,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.16,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.17,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.18,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.19,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.2,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.21,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.22,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.23,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.24,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.25,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.26,30.1,32.8,1165,279.2,11.3,39.1,35.6,41.9
1697352767.27,0,1.4,982,281.9,-2.1,39.1,35.6,41.9
1697352767.28,0,-0.3,961,281.9,-2.1,39.1,35.6,41.9
1697352767.29,-0.9,-2.4,916,282,-2.1,39,35.6,41.9
1697352767.3,-0.9,-3.8,902,282,-2.1,39,35.6,41.6
1697352767.31,-0.9,-4.9,946,281.9,-2.5,39,35.6,41.6
1697352767.32,-0.9,-6,1043,282,-2.5,39,35.6,41.6
1697352767.33,-0.9,-6.6,1151,282.1,-3.2,38.9,35.6,41.6
1697352767.34,0,-6.9,1265,282.1,-3.2,38.9,35.6,41.6
1697352767.35,0,-6.9,1317,282,-3,39,35.6,41.6
1697352767.36,0,-6.9,1374,281.8,-3,39,35.6,41.6
1697352767.37,0,-6.8,1354,282.1,-2.7,39,35.6,41.6
1697352767.38,0,-6.4,1317,282,-2.7,39,35.6,41.6
1697352767.39,0,-6.3,1302,281.9,-1.9,39,35.6,41.6
1697352767.4,0,-6,1264,281.9,-1.9,39,35.6,41.6
1697352767.41,0,-5.5,1244,281.9,-1.4,39.1,35.6,41.6
1697352767.42,0,-5,1201,281.8,-1.4,39.1,35.6,41.6
1697352767.43,0,-4.8,1195,281.7,-0.7,39.2,35.6,41.6
1697352767.44,2.2,-3.7,1164,281.7,-0.7,39.2,35.6,41.6
1697352767.45,2.2,-3.3,1147,281.7,-0.7,39.2,35.6,41.6
1697352767.46,2.9,-2.2,1140,281.4,0.7,39.1,35.6,41.6
1697352767.47,3.8,-1.3,1117,281.3,0.7,39.1,35.6,41.6
1697352767.48,5,-0.1,1118,281.2,1.7,39.1,35.6,41.6
1697352767.49,5.6,0.8,1119,281.2,1.7,39.1,35.6,41.6
1697352767.5,5.6,1.7,1110,281.2,2.8,39.1,35.6,41.5
1697352767.51,6.7,2.9,1126,281.1,2.8,39.1,35.6,41.5
1697352767.52,6.7,3.8,1118,281,3.6,39.1,35.6,41.5
1697352767.53,8.4,5.1,1127,281,3.6,39.1,35.6,41.5
1697352767.54,8.4,6,1147,281,4.8,39.1,35.6,41.5
1697352767.55,10.8,7.1,1144,280.8,4.8,39.1,35.6,41.5
1697352767.56,10.8,8.5,1174,280.6,6.3,39,35.6,41.5
1697352767.57,13.7,9.7,1178,280.5,6.3,39,35.6,41.5
1697352767.58,13.7,10.5,1183,280.4,8,39,35.6,41.5
1697352767.59,16.2,12.7,1228,280.2,8,39,35.6,41.5
1697352767.6,16.2,13.6,1231,280.2,9.9,39,35.6,41.5
1697352767.61,17.9,15.4,1232,279.9,9.9,39,35.6,41.8
1697352767.62,17.9,16.2,1215,280.1,10.5,39.1,35.6,41.8
1697352767.63,18.3,18,1136,280,10.5,39.1,35.6,41.8
1697352767.64,17.9,18.8,1106,280.1,9.5,39.1,35.6,41.8
1697352767.65,17.2,19.6,1058,280,9.5,39.1,35.6,41.8
1697352767.66,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.67,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.68,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.69,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.7,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.71,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.72,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.73,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.74,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.75,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.76,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.77,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.78,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.79,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.8,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.81,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.82,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.83,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.84,16.2,19.9,1050,280.3,8.3,39,35.6,41.8
1697352767.85,5.9,6.8,1044,281.3,8.3,39,35.6,41.8
1697352767.86,5.2,5.4,1043,281.3,1,39.2,35.6,41.8
1697352767.87,5.1,5,1029,281.4,0.7,39.1,35.6,41.8
1697352767.88,5,4.5,1028,281.4,0.7,39.1,35.6,41.8
1697352767.89,4.9,4.1,1022,281.5,0.7,39.1,35.6,41.8
1697352767.9,4.8,3.8,1007,281.5,0.7,39.1,35.6,41.8
1697352767.91,4.8,3.6,1006,281.5,0.7,39.1,35.6,41.5
1697352767.92,4.8,3.3,1011,281.5,0.8,39,35.6,41.5
1697352767.93,4.8,3.2,1002,281.5,0.8,39,35.6,41.5
1697352767.94,4.8,3.1,1005,281.5,0.9,39.1,35.6,41.5
1697352767.95,4.9,3.1,1017,281.4,0.9,39.1,35.6,41.5
1697352767.96,5,3.1,1028,281.5,1.1,39.1,35.6,41.5
1697352767.97,5.2,3.2,1065,281.3,1.1,39.1,35.6,41.5
1697352767.98,5.2,3.3,1096,281.5,1.6,39.1,35.6,41.5
1697352767.99,5.7,3.5,1132,281.4,1.6,39.1,35.6,41.5
1697352768,5.9,3.8,1159,281.4,2.1,39,35.6,41.5
1697352768.01,6.3,4.1,1152,281.2,2.1,39,35.6,41.8
1697352768.02,6.3,4.3,1150,281.4,2.4,38.9,35.6,41.8
1697352768.03,7,4.7,1164,281.2,2.4,38.9,35.6,41.8
1697352768.04,7,5,1161,281.3,3,39,35.6,41.8
1697352768.05,8.1,5.7,1167,281.2,3,39,35.6,41.8
1697352768.06,8.9,6.2,1166,281.2,4,39,35.6,41.8
1697352768.07,9.8,6.9,1167,281,4,39,35.6,41.8
1697352768.08,11,7.6,1186,280.8,4,39,35.6,41.8
1697352768.09,12.4,8.4,1188,280.8,5.4,39,35.6,41.8
1697352768.1,12.4,9.3,1199,280.8,5.4,39,35.6,41.8
1697352768.11,15.5,10.7,1193,280.3,7.2,38.9,35.6,41.8
1697352768.12,16.9,12,1156,280.4,7.2,38.9,35.6,42
1697352768.13,18,13.7,1105,280.3,8.4,38.9,35.6,42
1697352768.14,19.2,15,1046,280.3,8.4,38.9,35.6,42
1697352768.15,19.2,15.4,1027,280.4,8.9,39,35.6,42
1697352768.16,21,17.8,981,280.1,8.9,39,35.6,42
1697352768.17,21,18.6,975,280.2,9.6,39,35.6,42
1697352768.18,22,20.1,994,280,9.6,39,35.6,42
1697352768.19,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.2,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.21,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.22,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.23,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.24,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.25,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.26,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.27,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.28,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.29,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.3,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.31,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.32,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.33,22,20.8,1021,279.8,9.6,39,35.6,42
1697352768.34,44.9,41.4,1135,278.1,9.6,38.8,35.6,42
1697352768.35,46.3,44.4,1107,278,23.5,38.8,35.6,42
1697352768.36,47.4,46.7,1091,278.1,24.3,38.8,35.6,42
1697352768.37,49.1,48.7,1052,277.9,24.3,38.8,35.6,42
1697352768.38,49.1,50.1,1059,277.8,23.9,38.9,35.6,42
1697352768.39,50.6,51.4,1056,277.7,23.9,38.9,35.6,42
1697352768.4,50.6,52.1,1056,277.7,24.7,38.8,35.6,42
1697352768.41,52.2,53.9,1100,277.4,24.7,38.8,35.6,42
1697352768.42,52.2,54.5,1114,277.5,25.8,38.8,35.6,42
1697352768.43,53.5,56,1136,277.4,25.8,38.8,35.6,41.8
1697352768.44,53.5,56.5,1143,277.4,26.5,38.8,35.6,41.8
1697352768.45,54.7,57.5,1120,277.3,26.5,38.8,35.6,41.8
1697352768.46,54.7,57.9,1114,277.4,26.4,38.8,35.6,41.8
1697352768.47,55.1,58.4,1114,277.3,26.4,38.8,35.6,41.8
1697352768.48,55.6,59.2,1091,277.3,25.9,38.8,35.6,41.8
1697352768.49,55.8,59.6,1106,277.5,25.9,38.8,35.6,41.8
1697352768.5,56.1,59.8,1104,277.5,25.9,38.8,35.6,41.8
