time,can_rx_timeout,can_rx_timeout_code,vcu_status,vcu_error_code,rear_sensor_status,rear_sensor_error_code,bms_error_code,inverter_state,inverter_vsm_state,inverter_post_fault,inverter_run_fault
1697350708,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350708,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350708,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350708,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350708,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350708,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350708,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350709,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350709,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350709,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350709,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350709,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350709,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350709,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350709,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350709,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350709,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350710,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350710,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350710,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350710,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350710,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350710,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350710,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350710,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350710,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350710,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350711,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350711,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350711,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350711,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350711,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350711,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350711,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350711,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350711,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350711,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350712,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350712,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350712,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350712,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350712,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350712,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350712,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350712,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350712,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350712,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350713,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350713,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350713,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350713,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350713,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350713,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350713,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350713,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350713,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350713,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350714,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350714,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350714,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350714,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350714,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350714,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350714,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350714,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350714,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350714,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350715,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350715,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350715,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350715,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350715,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350715,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350715,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350715,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350715,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350715,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350716,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350716,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350716,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350716,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350716,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350716,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350716,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350716,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350716,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350716,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350717,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350717,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350717,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350717,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350717,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350717,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350717,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350717,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350717,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350717,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350718,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350718,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350718,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350718,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350718,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350718,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350718,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350718,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350718,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350718,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350719,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350719,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350719,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350719,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350719,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350719,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350719,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350719,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350719,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350719,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350720,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350720,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350720,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350720,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350720,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350720,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350720,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350720,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350720,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350720,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350721,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350721,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350721,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350721,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350721,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350721,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350721,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350721,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350721,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350721,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350722,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350722,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350722,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350722,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350722,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350722,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350722,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350722,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350722,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350722,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350723,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350723,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350723,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350723,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350723,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350723,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350723,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350723,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350723,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350723,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350724,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350724,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350724,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350724,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350724,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350724,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350724,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350724,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350724,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350724,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350725,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350725,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350725,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350725,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350725,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350725,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350725,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350725,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350725,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350725,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350726,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350726,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350726,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350726,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350726,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350726,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350726,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350726,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350726,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350726,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350727,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350727,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350727,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350727,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350727,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350727,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350727,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350727,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350727,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350727,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350728,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350728,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350728,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350728,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350728,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350728,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350728,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350728,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350728,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350728,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350729,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350729,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350729,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350729,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350729,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350729,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350729,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350729,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350729,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350729,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350730,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350730,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350730,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350730,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350730,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350730,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350730,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350730,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350730,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350730,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350731,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350731,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350731,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350731,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350731,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350731,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350731,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350731,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350731,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350731,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350732,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350732,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350732,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350732,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350732,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350732,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350732,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350732,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350732,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350732,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350733,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350733,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350733,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350733,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350733,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350733,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350733,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350733,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350733,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350733,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350734,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350734,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350734,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350734,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350734,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350734,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350734,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350734,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350734,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350734,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350735,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350735,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350735,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350735,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350735,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350735,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350735,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350735,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350735,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350735,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350736,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350736,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350736,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350736,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350736,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350736,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350736,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350736,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350736,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350736,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350737,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350737,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350737,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350737,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350737,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350737,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350737,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350737,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350737,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350737,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350738,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350738,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350738,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350738,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350738,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350738,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350738,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350738,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350738,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350738,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350739,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350739,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350739,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
1697350739,"Rear Box, ",192,0,0,3,0,0,4,9,0,0
