time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697350732.85,51.12,0.50,0.33,0.00,0.41
1697350732.95,51.12,0.50,0.33,0.00,0.41
1697350733.05,51.12,0.50,0.33,0.00,0.41
1697350733.15,51.12,0.50,0.33,0.00,0.41
1697350733.25,51.12,0.50,0.33,0.00,0.41
1697350733.35,51.12,0.51,0.33,0.00,0.41
1697350733.45,51.12,0.51,0.33,0.00,0.41
1697350733.55,51.12,0.51,0.33,0.00,0.41
1697350733.65,51.12,0.51,0.33,0.00,0.41
1697350733.75,51.12,0.51,0.33,0.00,0.41
1697350733.85,51.12,0.51,0.33,0.00,0.41
1697350733.95,51.12,0.51,0.33,0.00,0.41
1697350734.05,51.12,0.51,0.33,0.00,0.41
1697350734.15,51.12,0.51,0.33,0.00,0.41
1697350734.25,51.12,0.51,0.33,0.00,0.41
1697350734.35,52.58,0.51,0.33,0.00,0.41
1697350734.45,52.58,0.51,0.33,0.00,0.41
1697350734.55,52.58,0.51,0.33,0.00,0.41
1697350734.65,52.58,0.51,0.33,0.00,0.41
1697350734.75,52.58,0.51,0.33,0.00,0.41
1697350734.85,52.58,0.51,0.33,0.00,0.41
1697350734.95,52.58,0.51,0.33,0.00,0.41
1697350735.05,52.58,0.51,0.33,0.00,0.41
1697350735.15,52.58,0.51,0.33,0.00,0.41
1697350735.25,52.58,0.51,0.33,0.00,0.41
1697350735.35,51.61,0.51,0.33,0.00,0.41
1697350735.45,51.61,0.51,0.33,0.00,0.41
1697350735.55,51.61,0.51,0.33,0.00,0.41
1697350735.65,51.61,0.51,0.33,0.00,0.41
1697350735.75,51.61,0.51,0.33,0.00,0.41
1697350735.85,51.61,0.51,0.33,0.00,0.41
1697350735.95,51.61,0.51,0.33,0.00,0.41
1697350736.05,51.61,0.51,0.33,0.00,0.41
1697350736.15,51.61,0.51,0.33,0.00,0.41
1697350736.25,51.61,0.51,0.33,0.00,0.41
1697350736.35,51.12,0.50,0.33,0.00,0.41
1697350736.45,51.12,0.50,0.33,0.00,0.41
1697350736.55,51.12,0.50,0.33,0.00,0.41
1697350736.65,51.12,0.50,0.33,0.00,0.41
1697350736.75,51.12,0.50,0.33,0.00,0.41
1697350736.85,51.12,0.50,0.33,0.00,0.41
1697350736.95,51.12,0.50,0.33,0.00,0.41
1697350737.05,51.12,0.50,0.33,0.00,0.41
1697350737.15,51.12,0.50,0.33,0.00,0.41
1697350737.25,51.12,0.50,0.33,0.00,0.41
1697350737.35,51.61,0.49,0.33,0.00,0.41
1697350737.45,51.61,0.49,0.33,0.00,0.41
1697350737.55,51.61,0.49,0.33,0.00,0.41
1697350737.65,51.61,0.49,0.33,0.00,0.41
1697350737.75,51.61,0.49,0.33,0.00,0.41
1697350737.85,51.61,0.49,0.33,0.00,0.41
1697350737.95,51.61,0.49,0.33,0.00,0.41
1697350738.05,51.61,0.49,0.33,0.00,0.41
1697350738.15,51.61,0.49,0.33,0.00,0.41
1697350738.25,51.61,0.49,0.33,0.00,0.41
1697350738.35,51.61,0.49,0.33,0.00,0.41
1697350738.45,51.61,0.49,0.33,0.00,0.41
1697350738.55,51.61,0.49,0.33,0.00,0.41
1697350738.65,51.61,0.49,0.33,0.00,0.41
1697350738.75,51.61,0.49,0.33,0.00,0.41
1697350738.85,51.61,0.49,0.33,0.00,0.41
1697350738.95,51.61,0.49,0.33,0.00,0.41
1697350739.05,51.61,0.49,0.33,0.00,0.41
1697350739.15,51.61,0.49,0.33,0.00,0.41
1697350739.25,51.61,0.49,0.33,0.00,0.41
1697350739.35,51.61,0.49,0.33,0.00,0.41
1697350739.45,51.61,0.49,0.33,0.00,0.41
1697350739.55,51.61,0.49,0.33,0.00,0.41
1697350739.65,51.61,0.49,0.33,0.00,0.41
1697350739.75,51.61,0.49,0.33,0.00,0.41
1697350739.85,51.61,0.49,0.33,0.00,0.41
1697350739.95,51.61,0.49,0.33,0.00,0.41
1697350740.05,51.61,0.49,0.33,0.00,0.41
1697350740.15,51.61,0.49,0.33,0.00,0.41
1697350740.25,51.61,0.49,0.33,0.00,0.41
1697350740.35,51.61,0.49,0.33,0.00,0.41
1697350740.45,51.61,0.49,0.33,0.00,0.41
1697350740.55,51.61,0.49,0.33,0.00,0.41
1697350740.65,51.61,0.49,0.33,0.00,0.41
1697350740.75,51.61,0.49,0.33,0.00,0.41
1697350740.85,51.61,0.49,0.33,0.00,0.41
1697350740.95,51.61,0.49,0.33,0.00,0.41
1697350741.05,51.61,0.38,0.33,0.00,0.41
1697350741.15,51.61,0.38,0.33,0.00,0.41
1697350741.25,51.61,0.38,0.33,0.00,0.41
1697350741.35,51.12,0.42,0.33,0.00,0.41
1697350741.45,51.12,0.42,0.33,0.00,0.41
1697350741.55,51.12,0.42,0.33,0.00,0.41
1697350741.65,51.12,0.42,0.33,0.00,0.41
1697350741.75,51.12,0.42,0.33,0.00,0.41
1697350741.85,51.12,0.42,0.33,0.00,0.41
1697350741.95,51.12,0.42,0.33,0.00,0.41
1697350742.05,51.12,0.42,0.33,0.00,0.41
1697350742.15,51.12,0.42,0.33,0.00,0.41
1697350742.25,51.12,0.42,0.33,0.00,0.41
1697350742.35,52.10,0.52,0.33,0.00,0.41
1697350742.45,52.10,0.52,0.33,0.00,0.41
1697350742.55,52.10,0.52,0.33,0.00,0.41
1697350742.65,52.10,0.52,0.33,0.00,0.41
1697350742.75,52.10,0.52,0.33,0.00,0.41
1697350742.85,52.10,0.52,0.33,0.00,0.41
1697350742.95,52.10,0.52,0.33,0.00,0.41
1697350743.05,52.10,0.52,0.33,0.00,0.41
1697350743.15,52.10,0.52,0.33,0.00,0.41
1697350743.25,52.10,0.52,0.33,0.00,0.41
1697350743.35,51.61,0.49,0.33,0.00,0.41
1697350743.45,51.61,0.49,0.33,0.00,0.41
1697350743.55,51.61,0.49,0.33,0.00,0.41
1697350743.65,51.61,0.49,0.33,0.00,0.41
1697350743.75,51.61,0.49,0.33,0.00,0.41
1697350743.85,51.61,0.49,0.33,0.00,0.41
1697350743.95,51.61,0.49,0.33,0.00,0.41
1697350744.05,51.61,0.49,0.33,0.00,0.41
1697350744.15,51.61,0.49,0.33,0.00,0.41
1697350744.25,51.61,0.49,0.33,0.00,0.41
1697350744.35,52.10,0.49,0.33,0.00,0.41
1697350744.45,52.10,0.49,0.33,0.00,0.41
1697350744.55,52.10,0.49,0.33,0.00,0.41
1697350744.65,52.10,0.49,0.33,0.00,0.41
1697350744.75,52.10,0.49,0.33,0.00,0.41
1697350744.85,52.10,0.49,0.33,0.00,0.41
1697350744.95,52.10,0.49,0.33,0.00,0.41
1697350745.05,52.10,0.49,0.33,0.00,0.41
1697350745.15,52.10,0.49,0.33,0.00,0.41
1697350745.25,52.10,0.49,0.33,0.00,0.41
1697350745.35,52.10,0.49,0.33,0.00,0.41
1697350745.45,52.10,0.49,0.33,0.00,0.41
1697350745.55,51.61,0.51,0.33,0.00,0.41
1697350745.65,51.61,0.51,0.33,0.00,0.41
1697350745.75,51.61,0.51,0.33,0.00,0.41
1697350745.85,51.61,0.51,0.33,0.00,0.41
1697350745.95,51.61,0.51,0.33,0.00,0.41
1697350746.05,51.61,0.51,0.33,0.00,0.41
1697350746.15,51.61,0.51,0.33,0.00,0.41
1697350746.25,51.61,0.51,0.33,0.00,0.41
1697350746.35,51.61,0.51,0.33,0.00,0.41
1697350746.45,51.61,0.44,0.33,0.00,0.41
1697350746.55,51.61,0.44,0.33,0.00,0.41
1697350746.65,51.61,0.44,0.33,0.00,0.41
1697350746.75,51.61,0.44,0.33,0.00,0.41
1697350746.85,51.61,0.44,0.33,0.00,0.41
1697350746.95,51.61,0.44,0.33,0.00,0.41
1697350747.05,51.61,0.44,0.33,0.00,0.41
1697350747.15,51.61,0.44,0.33,0.00,0.41
1697350747.25,51.61,0.44,0.33,0.00,0.41
1697350747.35,51.61,0.44,0.33,0.00,0.41
1697350747.45,51.61,0.44,0.33,0.00,0.41
1697350747.55,51.61,0.44,0.33,0.00,0.41
1697350747.65,51.61,0.44,0.33,0.00,0.41
1697350747.75,51.61,0.42,0.33,0.00,0.41
1697350747.85,51.61,0.42,0.33,0.00,0.41
1697350747.95,51.61,0.42,0.33,0.00,0.41
1697350748.05,51.61,0.42,0.33,0.00,0.41
1697350748.15,51.61,0.42,0.33,0.00,0.41
1697350748.25,51.61,0.42,0.33,0.00,0.41
1697350748.35,51.61,0.42,0.33,0.00,0.41
1697350748.45,51.61,0.42,0.33,0.00,0.41
1697350748.55,51.61,0.42,0.33,0.00,0.41
1697350748.65,51.61,0.42,0.33,0.00,0.41
1697350748.75,52.58,0.42,0.33,0.00,0.41
1697350748.85,52.58,0.42,0.33,0.00,0.41
1697350748.95,52.58,0.42,0.33,0.00,0.41
1697350749.05,52.58,0.42,0.33,0.00,0.41
1697350749.15,52.58,0.42,0.33,0.00,0.41
1697350749.25,52.58,0.42,0.33,0.00,0.41
1697350749.35,52.58,0.46,0.33,0.00,0.41
1697350749.45,52.58,0.46,0.33,0.00,0.41
