time,bse,apps1,apps2,brake_micro,accelerator_micro,steer_angle,front_break_pressure,rear_break_pressure,front_left_wheel_speed,front_right_wheel_speed,rear_left_wheel_speed,rear_right_wheel_speed,front_left_suspension_travel,front_right_suspension_travel,rear_left_suspension_travel,rear_right_suspension_travel,front_left_tire_temp_1,front_left_tire_temp_2,front_left_tire_temp_3,front_left_tire_temp_4,front_right_tire_temp_1,front_right_tire_temp_2,front_right_tire_temp_3,front_right_tire_temp_4,rear_left_tire_temp_1,rear_left_tire_temp_2,rear_left_tire_temp_3,rear_left_tire_temp_4,rear_right_tire_temp_1,rear_right_tire_temp_2,rear_right_tire_temp_3,rear_right_tire_temp_4
1697353327.65,0.06,0.32,0.32,0,1,66,0.6,0.6,0,148.7,3169.9,141.6,44.7,47.6,43.5,42.2,35.2,30,30,32.8,30,30,32.2,33.4,30,30,30,30,30,30,30,30
1697353327.75,0.06,0.35,0.34,0,1,66,0.6,0.6,0,159.4,177,153.5,45.2,48,43.7,42,34.6,30,30,33.2,30,30,32.4,33.6,30,30,30,30,30,30,30,30
1697353327.85,0.07,0.33,0.33,0,1,67,0.6,0.6,0,465,642.9,157.1,45.9,47.7,43.7,42.2,34.6,30,30,33.2,30,30,32.4,33.6,30,30,30,30,30,30,30,30
1697353327.95,0.06,0.31,0.3,0,1,67,0.3,0.3,0,265,2648.7,159.8,45.9,46.8,43.7,42,34.6,30,30,33.2,30,30,32.4,33.6,30,30,30,30,30,30,30,30
1697353328.05,0.06,0.31,0.3,0,1,67,0.3,0.3,0,265,2648.7,159.8,45.9,46.8,43.7,42,34.6,30,30,33.2,30,30,32.4,33.6,30,30,30,30,30,30,30,30
1697353328.15,0.06,0.31,0.3,0,1,67,0.3,0.3,0,265,2648.7,159.8,45.9,46.8,43.7,42,34.6,30,30,33.2,30,30,32.4,33.6,30,30,30,30,30,30,30,30
1697353328.25,0.06,0.31,0.31,0,1,66,0.6,0.6,0,176.6,445.6,172,47.1,46.3,43.6,42.1,34.6,30,30,35,30,30,32.6,33.6,30,30,30,30,30,30,30,30
1697353328.35,0.06,0.32,0.32,0,1,75,0,0,0,173.1,227,172.3,47.2,46.6,43.4,42.2,34.6,30,30,35,30,30,32.6,33.6,30,30,30,30,30,30,30,30
1697353328.45,0.06,0.36,0.37,0,1,97,0.6,0.6,0,172.2,452.9,173.3,46.1,47.6,43.3,42.2,34.4,30,31.8,37.2,30,31,33.8,33.4,30,30,30,30,30,30,30,30
1697353328.55,0.06,0.36,0.37,0,1,97,0.6,0.6,0,172.2,452.9,173.3,46.1,47.6,43.3,42.2,34.4,30,31.8,37.2,30,31,33.8,33.4,30,30,30,30,30,30,30,30
1697353328.65,0.06,0.39,0.39,0,1,123,0.9,0.9,0,170.8,452.9,173.3,43.4,48.4,43.3,42.2,34.4,30,31.8,37.2,30,31,33.8,33.4,30,30,30,30,30,30,30,30
1697353328.75,0.06,0.38,0.38,0,1,124,0.3,0.3,0,172.1,211.5,174.6,43.1,48.2,43,42.4,34.8,30,39,40,30.4,32.4,33.8,33,30,30,30,30,30,30,30,30
1697353328.85,0.06,0.37,0.36,0,1,124,0,0,0,178.2,315,176.8,42.5,49.7,43.2,42.3,34.8,30,39,40,30.4,32.4,33.8,33,30,30,30,30,30,30,30,30
1697353328.95,0.05,0.37,0.38,0,1,124,0.9,0.9,0,180.5,271.8,178.8,42.3,49.4,42.8,42.4,35.4,32.4,39.8,39.8,32,33.2,33.8,31.6,30,30,30,30,30,30,30,30
1697353329.05,0.05,0.37,0.38,0,1,124,0.9,0.9,0,180.5,271.8,178.8,42.3,49.4,42.8,42.4,35.4,32.4,39.8,39.8,32,33.2,33.8,31.6,30,30,30,30,30,30,30,30
1697353329.15,0.05,0.37,0.36,0,1,124,0.9,0.9,0,191.9,626,189,42,48.6,42.6,42.6,35.4,32.4,39.8,39.8,32,33.2,33.8,31.6,30,30,30,30,30,30,30,30
1697353329.25,0.05,0.37,0.37,0,1,124,0,0,0,195.4,357.1,192.3,42.1,49.1,42.6,42.6,35.4,33,40,39,33,33,33.4,30.6,30,30,30,30,30,30,30,30
1697353329.35,0.04,0.38,0.38,0,1,124,0,0,0,201.1,357.1,192.3,43.5,49.7,42.6,42.6,35.4,33,40,39,33,33,33.4,30.6,30,30,30,30,30,30,30,30
1697353329.45,0.04,0.38,0.38,0,1,124,0,0,0,201.1,357.1,192.3,43.5,49.7,42.6,42.6,35.4,33,40,39,33,33,33.4,30.6,30,30,30,30,30,30,30,30
1697353329.55,0.05,0.42,0.42,0,1,124,0.3,0.3,0,203.9,357.1,192.3,43,49.8,42.6,42.6,35.2,33,39.8,39,32.8,33,33.4,31,30,30,30,30,30,30,30,30
1697353329.65,0.05,0.42,0.42,0,1,124,0.3,0.3,0,203.9,357.1,192.3,43,49.8,42.6,42.6,35.2,33,39.8,39,32.8,33,33.4,31,30,30,30,30,30,30,30,30
1697353329.75,0.05,0.42,0.42,0,1,124,0.3,0.3,0,203.9,357.1,192.3,43,49.8,42.6,42.6,35.2,33,39.8,39,32.8,33,33.4,31,30,30,30,30,30,30,30,30
1697353329.85,0.05,0.42,0.42,0,1,124,0.3,0.3,0,220.4,357.1,192.3,42.2,50.4,42.6,42.6,35.2,33,39.8,39,32.8,33,33.4,31,30,30,30,30,30,30,30,30
1697353329.95,0.05,0.51,0.51,0,1,123,0.9,0.9,0,230.3,757.3,234.1,43,50.7,42.3,42.7,35,33.4,39.6,39,33,33,33.6,31.2,30,30,30,30,30,30,30,30
1697353330.05,0.05,0.51,0.51,0,1,121,0.9,0.9,0,241.7,271.4,241.1,43,49.9,42.4,42.7,34.6,33.4,39.4,39.2,33,33.2,33.6,31.2,30,30,30,30,30,30,30,30
1697353330.15,0.05,0.51,0.51,0,1,121,0.6,0.6,0,249.7,429,250.9,42.2,52.7,42.5,42.7,34.6,33.4,39.4,39.2,33,33.2,33.6,31.2,30,30,30,30,30,30,30,30
1697353330.25,0.06,0.5,0.5,0,1,121,0,0,0,259,430.1,262.6,41.8,53.2,42.5,42.5,35.4,33,39.4,39.4,33,33,33.6,31.2,30,30,30,30,30,30,30,30
1697353330.35,0.06,0.5,0.5,0,1,121,0,0,0,259,430.1,262.6,41.8,53.2,42.5,42.5,35.4,33,39.4,39.4,33,33,33.6,31.2,30,30,30,30,30,30,30,30
1697353330.45,0.05,0.49,0.49,0,1,121,0.6,0.6,0,274.3,858,274.3,43.3,50.6,41.9,42.5,35.4,33,39.4,39.4,33,33,33.6,31.2,30,30,30,30,30,30,30,30
1697353330.55,0.04,0.51,0.5,0,1,121,0.6,0.6,0,286.9,858,274.3,43.4,51.2,41.9,42.5,35.2,33.2,39.2,39.4,32.4,33,33.4,31.6,30,30,30,30,30,30,30,30
1697353330.65,0.04,0.49,0.48,0,1,121,0,0,0,294.7,882,300.2,43.5,50.6,42.1,42.4,35.2,33.2,39.2,39.4,32.4,33,33.4,31.6,30,30,30,30,30,30,30,30
1697353330.75,0.05,0.49,0.48,0,1,121,0.3,0.3,0,305.5,493.4,306.3,43.5,49.7,42.1,42.6,35,33,39.2,39.4,32.2,33,33.4,32,30,30,30,30,30,30,30,30
1697353330.85,0.05,0.49,0.48,0,1,121,0.3,0.3,0,305.5,493.4,306.3,43.5,49.7,42.1,42.6,35,33,39.2,39.4,32.2,33,33.4,32,30,30,30,30,30,30,30,30
1697353330.95,0.04,0.48,0.47,0,1,121,0,0,0,321.1,518.9,325.8,43.1,48.8,42.3,42.3,34.6,32.4,39,39.2,31.6,33,33.4,32.4,30,30,30,30,30,30,30,30
1697353331.05,0.04,0.41,0.41,0,1,121,0.6,0.6,0,915.3,954.9,336.5,44.2,48.6,42.1,42.3,34.6,32.4,39,39.2,31.6,33,33.4,32.4,30,30,30,30,30,30,30,30
1697353331.15,0.04,0,0,0,0,121,0.6,0.6,0,336.9,957.2,337.1,43.3,46.5,42.3,42,34.6,32.4,39,39.2,31.6,33,33.4,32.4,30,30,30,30,30,30,30,30
1697353331.25,0.04,0,0,0,0,121,0.3,0.3,0,326.1,929,326.4,41.6,45.3,42.4,42.5,34.4,32.2,39,39.2,31.2,33,33.4,32.4,30,30,30,30,30,30,30,30
1697353331.35,0.04,0,0,0,0,121,0.3,0.3,0,326.1,929,326.4,41.6,45.3,42.4,42.5,34.4,32.2,39,39.2,31.2,33,33.4,32.4,30,30,30,30,30,30,30,30
1697353331.45,0.04,0,0,0,0,121,0.3,0.3,0,326.1,321.9,316.4,41.6,45.3,42.6,42.5,34.4,32.2,39,39.2,31.2,33,33.4,32.4,30,30,30,30,30,30,30,30
1697353331.55,0.04,0,0,0,0,121,0.3,0.3,0,319.2,321.9,316.4,41,46.1,42.6,42.5,35.4,32.4,39.2,39.4,31,32.8,33.4,32.4,30,30,30,30,30,30,30,30
1697353331.65,0.04,0,0,0,0,121,0.6,0.6,0,316.7,321.9,316.4,41.3,45.7,42.6,42.5,35.4,32.4,39.2,39.4,31,32.8,33.4,32.4,30,30,30,30,30,30,30,30
1697353331.75,0.04,0,0,0,0,121,0.3,0.3,0,316.2,319.2,312.1,41.6,45.5,42.7,42.5,35.4,33,39.2,39.4,30.8,33,33.4,32.4,30,30,30,30,30,30,30,30
1697353331.85,0.04,0,0,0,0,121,0.6,0.6,0,313.3,306.8,311,42.3,43.9,42.7,42.6,35.4,33,39.2,39.4,30.8,33,33.4,32.4,30,30,30,30,30,30,30,30
