time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697353152.75,0,0,740,278.8,0,39.1,35.5,41.1
1697353152.76,0,0,740,278.8,0,39.1,35.5,41.1
1697353152.77,0,0,740,278.8,0,39.1,35.5,41.1
1697353152.78,0,0,740,278.8,0,39.1,35.5,41.1
1697353152.79,0,0,740,278.8,0,39.1,35.5,41.1
1697353152.8,0,0,740,278.8,0,39.1,35.5,41.1
1697353152.81,0,0,740,278.8,0,39.1,35.5,41.1
1697353152.82,0,0,740,278.8,0,39.1,35.5,41.1
1697353152.83,0,0,740,278.8,0,39.1,35.5,41.1
1697353152.84,0,0,660,279,0,39.4,35.5,41.1
1697353152.85,0,0,663,278.9,0,39.4,35.5,41.1
1697353152.86,0,0,662,279,0,39.3,35.5,41.1
1697353152.87,0,0,649,279,0,39.3,35.5,41.1
1697353152.88,0,0,643,279.1,0,39.2,35.5,41.1
1697353152.89,0,0,646,278.9,0,39.2,35.5,41.1
1697353152.9,0,0,645,278.9,0,39.2,35.5,41.1
1697353152.91,0,0,645,278.9,0,39.2,35.5,41.1
1697353152.92,0,0,626,279.1,0,39.2,35.5,40.8
1697353152.93,0,0,626,278.9,0,39.2,35.5,40.8
1697353152.94,0,0,632,278.9,0,39.2,35.5,40.8
1697353152.95,0,0,633,278.9,0,39.2,35.5,40.8
1697353152.96,0,0,627,279.1,0,39.2,35.5,40.8
1697353152.97,0,0,624,279,0,39.1,35.5,40.8
1697353152.98,0,0,626,279,0,39.1,35.5,40.8
1697353152.99,0,0,631,279,0,39.1,35.5,40.8
1697353153,0,0,627,279.1,0,39.1,35.5,40.8
1697353153.01,0,0,624,279,0,39.2,35.5,41
1697353153.02,1.4,0.3,623,279,0,39.2,35.5,41
1697353153.03,1.4,0.4,628,279,0.4,39.2,35.5,41
1697353153.04,1.6,0.8,642,279,0.4,39.2,35.5,41
1697353153.05,1.7,1,647,278.8,0.5,39.3,35.5,41
1697353153.06,1.9,1.2,641,278.8,0.5,39.3,35.5,41
1697353153.07,2.1,1.4,642,278.8,0.6,39.3,35.5,41
1697353153.08,2.4,1.7,658,278.9,0.6,39.3,35.5,41
1697353153.09,2.8,1.8,662,278.9,0.9,39.3,35.5,41
1697353153.1,3.3,2.2,660,278.9,0.9,39.3,35.5,41
1697353153.11,3.8,2.5,659,278.6,1.2,39.3,35.5,41
1697353153.12,3.8,2.9,662,278.7,1.2,39.3,35.5,40.8
1697353153.13,5.4,3.5,672,278.7,1.2,39.2,35.5,40.8
1697353153.14,6.4,4.2,681,278.7,1.8,39.2,35.5,40.8
1697353153.15,7.6,4.9,680,278.4,1.8,39.2,35.5,40.8
1697353153.16,8.9,5.8,689,278.6,2.6,39.3,35.5,40.8
1697353153.17,10.3,6.8,711,278.4,2.6,39.3,35.5,40.8
1697353153.18,11.7,7.9,727,278.4,3.7,39.3,35.5,40.8
1697353153.19,13.1,9.3,745,278.2,3.7,39.3,35.5,40.8
1697353153.2,14.5,10.6,765,278.1,4.8,39.3,35.5,40.8
