time,bse,apps1,apps2,brake_micro,accelerator_micro,steer_angle,front_break_pressure,rear_break_pressure,front_left_wheel_speed,front_right_wheel_speed,rear_left_wheel_speed,rear_right_wheel_speed,front_left_suspension_travel,front_right_suspension_travel,rear_left_suspension_travel,rear_right_suspension_travel,front_left_tire_temp_1,front_left_tire_temp_2,front_left_tire_temp_3,front_left_tire_temp_4,front_right_tire_temp_1,front_right_tire_temp_2,front_right_tire_temp_3,front_right_tire_temp_4,rear_left_tire_temp_1,rear_left_tire_temp_2,rear_left_tire_temp_3,rear_left_tire_temp_4,rear_right_tire_temp_1,rear_right_tire_temp_2,rear_right_tire_temp_3,rear_right_tire_temp_4
1697353152.75,0.06,0,0,0,0,83,0.6,0.6,12.4,209.5,156.1,201.1,45.2,44.2,44,42,35.8,30.2,30.4,38,30,30.4,33.8,33.4,30,30,30,30,30,30,30,30
1697353152.85,0.07,0,0.01,0,0,79,0.3,0.3,12.4,179.5,130.1,171.9,47.8,43.6,43.9,42.2,35,30,30,36,30,30.2,33.4,33.2,30,30,30,30,30,30,30,30
1697353152.95,0.06,0.01,0.01,0,0,79,0.6,0.6,12.4,175.1,127.9,166.2,46.8,44.2,43.9,42.2,35.4,31,30,35.4,30,30,33.2,33.2,30,30,30,30,30,30,30,30
1697353153.05,0.06,0.04,0.04,0,0,79,0.9,0.9,12.4,464.1,192.4,163,46.4,44.3,43.9,42.1,35.4,31,30,35.4,30,30,33.2,33.2,30,30,30,30,30,30,30,30
1697353153.15,0.06,0.14,0.14,0,0,79,0.9,0.9,12.4,167.6,193.4,161.8,46.3,44.1,43.9,42.2,35.6,30.8,30,35.4,30,30,33,33,30,30,30,30,30,30,30,30
1697353153.25,0.06,0.14,0.14,0,0,79,0.9,0.9,12.4,167.6,193.4,161.8,46.3,44.1,43.9,42.2,35.6,30.8,30,35.4,30,30,33,33,30,30,30,30,30,30,30,30
1697353153.35,0.06,0.13,0.14,0,0,79,0.3,0.3,12.4,168.6,2538.9,161.7,46.7,44.4,43.8,42,35.6,30.8,30,35.4,30,30,33,33,30,30,30,30,30,30,30,30
1697353153.45,0.06,0.13,0.14,0,0,79,0.9,0.9,12.4,168.4,2538.9,161.7,46.8,44.4,43.8,42,35.4,30,30,35.6,30,30,33,33,30,30,30,30,30,30,30,30
1697353153.55,0.06,0.13,0.14,0,0,79,0.9,0.9,12.4,168.4,574.8,161.9,46.8,44.4,43.8,42.2,35.4,30,30,35.6,30,30,33,33,30,30,30,30,30,30,30,30
1697353153.65,0.06,0.02,0.02,0,0,79,1.2,1.2,12.4,164,296.5,157.1,46.1,44.8,43.8,42.1,35.4,30,30,35.6,30,30,33,33,30,30,30,30,30,30,30,30
1697353153.75,0.06,0.07,0.08,0,0,79,0.3,0.3,12.4,158.2,567.1,150.9,44.3,45.3,43.7,42.1,35.2,30,30,35.6,30,30,33,33,30,30,30,30,30,30,30,30
