time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1697352540.85,-0.04,0.54,1.28,-1,0.3,58.4,0.74,0,0.02,0.67
1697352540.86,-0.04,0.54,1.28,-0.2,-1.3,57.6,0.74,0,0.02,0.67
1697352540.87,-0.01,0.55,1.36,1.3,-2,57.4,0.74,0,0.02,0.68
1697352540.88,0.03,0.55,1.13,2,-2.6,57.2,0.73,0,0.02,0.68
1697352540.89,-0.09,0.53,1.6,2,-2.6,57.2,0.73,0,0.02,0.68
1697352540.9,-0.01,0.47,1.18,0.3,-2.1,57.6,0.73,0,0.02,0.69
1697352540.91,-0.02,0.41,0.84,-2.4,-0.5,57.9,0.72,0,0.02,0.69
1697352540.92,-0.05,0.46,0.8,-4.4,0.6,58.3,0.72,0,0.02,0.7
1697352540.93,0.04,0.48,0.33,-5.5,2.1,58.7,0.71,0,0.01,0.7
1697352540.94,-0.01,0.44,0.62,-5.8,2.9,58.9,0.71,0,0.01,0.7
1697352540.95,0.08,0.56,0.25,-5.8,2.9,58.9,0.71,0,0.01,0.7
1697352540.96,-0.05,0.53,1,-6.7,4.6,59.1,0.7,0,0.01,0.71
1697352540.97,0.06,0.69,1.32,-4.3,4.8,59.3,0.7,0,0.01,0.71
1697352540.98,0.08,0.85,1.33,1,2.5,59.6,0.7,0,0.01,0.72
1697352540.99,0.04,0.57,1.27,6.6,-0.1,59.2,0.69,0,0.01,0.72
1697352541,0.05,0.45,1.25,7.8,-2.8,59.3,0.69,0,0.02,0.73
1697352541.01,0.03,0.3,1.24,7.8,-2.8,59.3,0.69,0,0.02,0.73
1697352541.02,-0.03,0.34,1.41,-0.4,-4.3,59.3,0.68,0,0.02,0.73
1697352541.03,-0.01,0.47,1.27,-2.7,-3.6,59.4,0.68,0,0.01,0.74
1697352541.04,-0.02,0.59,1.21,-2.7,-2.7,59.7,0.67,0,0.01,0.74
1697352541.05,0.03,0.66,0.82,-0.7,-1.4,59.9,0.67,0,0.01,0.74
1697352541.06,-0.03,0.61,0.79,1.1,-0.4,60.1,0.66,0,0.01,0.75
1697352541.07,0.04,0.51,0.82,2,-0.2,60.1,0.66,0,0.01,0.75
1697352541.08,0.03,0.6,1.38,2,-0.2,60.1,0.66,0,0.01,0.75
1697352541.09,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.1,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.11,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.12,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.13,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.14,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.15,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.16,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.17,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.18,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.19,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.2,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.21,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.22,-0.04,0.48,1.31,1.7,-0.3,60.4,0.66,0,0.01,0.76
1697352541.23,-0.11,0.75,0.79,1.4,5.4,65,0.6,0.01,0.02,0.8
1697352541.24,0.04,0.7,0.68,1.9,5.1,65.2,0.59,0.01,0.02,0.81
1697352541.25,-0.01,0.62,0.79,3.6,3.5,65.4,0.59,0.01,0.02,0.81
1697352541.26,0.02,0.57,0.82,3.4,1.5,65.1,0.58,0.01,0.02,0.81
1697352541.27,-0,0.59,0.58,1.8,-0.3,64.4,0.58,0.01,0.02,0.82
1697352541.28,0.04,0.63,0.66,-1.2,-2.1,64,0.57,0.01,0.02,0.82
1697352541.29,-0.05,0.63,0.93,-3.4,-3,62.9,0.57,0.01,0.02,0.82
1697352541.3,-0.08,0.6,1.03,-5.4,-3.8,62.5,0.56,0.01,0.02,0.83
1697352541.31,-0.05,0.42,0.93,-7.2,-4.5,62.2,0.56,0.01,0.01,0.83
1697352541.32,-0.11,0.77,1.06,-9.5,-5.3,62.4,0.55,0.01,0.01,0.83
1697352541.33,-0.02,0.56,1.08,-12.6,-6.4,62.2,0.55,0.01,0.01,0.84
1697352541.34,-0.12,0.78,0.95,-12.4,-6.6,61.5,0.54,0.01,0.01,0.84
1697352541.35,-0.02,0.52,1.41,-9.1,-5.2,60.8,0.54,0.01,0.01,0.84
1697352541.36,-0.04,0.76,1.05,-2.2,-3.6,59.7,0.53,0.01,0.01,0.84
1697352541.37,-0.15,0.35,1.7,3.7,0.2,58.6,0.53,0.01,0.01,0.84
1697352541.38,-0.01,0.11,1.03,7,3.5,57.9,0.53,0.01,0.01,0.85
1697352541.39,-0.13,0.05,1.25,6,6.4,56.7,0.52,0.01,0.01,0.85
1697352541.4,-0.07,0.14,1,-0.7,8.6,57.3,0.52,0.01,0.01,0.86
1697352541.41,-0.1,0.43,1.47,-4.5,9.6,58.2,0.51,0.01,0.01,0.86
1697352541.42,0,0.49,1.1,-1,8.6,58.5,0.51,0.01,0.01,0.86
1697352541.43,0,0.49,1.1,-1,8.6,58.5,0.51,0,0.01,0.86
1697352541.44,-0.01,0.29,1.27,3.4,4.5,55.6,0.5,0,0.01,0.87
1697352541.45,0.17,0.15,0.7,3.4,4.5,55.6,0.5,0,0.01,0.87
1697352541.46,0.09,0.13,0.99,0.4,0.4,50.3,0.49,0,0.01,0.87
1697352541.47,0.09,0.13,0.99,0.4,0.4,50.3,0.49,0,0.01,0.87
1697352541.48,0.07,0.25,0.87,-0.3,-1.2,47.7,0.49,0,0.01,0.87
1697352541.49,0.13,0.35,0.79,0,-2.8,45.5,0.48,0,0.01,0.88
1697352541.5,0.02,0.4,0.53,0.5,-3,44,0.48,0,0.01,0.88
1697352541.51,0.02,0.4,0.53,1,-2.1,42.8,0.48,0.01,0.01,0.88
1697352541.52,-0.04,0.29,0.62,0,-1.1,42,0.47,0.01,0.01,0.88
1697352541.53,-0.05,0.24,0.71,-1.8,0.2,41.2,0.47,0.01,0.01,0.88
1697352541.54,-0.17,0.14,1.05,-3.8,0.7,40,0.47,0.01,0.01,0.88
1697352541.55,-0,0.18,0.88,-4.7,2,38.5,0.46,0,0.01,0.89
1697352541.56,-0.06,0.12,0.85,-3.3,2.8,36.6,0.46,0,0.01,0.89
1697352541.57,-0.1,0.04,1.14,-2.7,2.8,36,0.46,0,0.01,0.89
1697352541.58,-0.09,-0.11,1.06,-2.7,2.8,36,0.46,0,0.01,0.89
1697352541.59,0.01,-0.15,0.91,2.2,4.3,29.5,0.45,0,0.01,0.89
1697352541.6,-0.05,-0.15,1.09,0.5,4.1,27.4,0.45,0,0.01,0.89
1697352541.61,-0.05,-0.15,1.09,0.5,4.1,27.4,0.45,0,0.01,0.89
1697352541.62,-0.05,-0.15,1.09,0.5,4.1,27.4,0.45,0,0.01,0.89
1697352541.63,-0.05,-0.15,1.09,0.5,4.1,27.4,0.45,0,0.01,0.89
