time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697352540.85,50.15,0.5,0.32,0,0.41
1697352540.95,50.15,0.5,0.32,0,0.41
1697352541.05,50.15,0.5,0.32,0,0.41
1697352541.15,50.15,0.5,0.32,0,0.41
1697352541.25,50.15,0.5,0.32,0,0.41
1697352541.35,50.15,0.5,0.32,0,0.41
1697352541.45,49.17,0.49,0.32,0,0.41
1697352541.55,49.17,0.49,0.32,0,0.41
1697352541.65,49.17,0.49,0.32,0,0.41
1697352541.75,49.17,0.49,0.32,0,0.41
1697352541.85,49.17,0.49,0.32,0,0.41
1697352541.95,49.17,0.49,0.32,0,0.41
1697352542.05,49.17,0.49,0.32,0,0.41
1697352542.15,49.17,0.49,0.32,0,0.41
1697352542.25,49.17,0.49,0.32,0,0.41
1697352542.35,49.17,0.49,0.32,0,0.41
1697352542.45,50.15,0.51,0.32,0,0.41
1697352542.55,50.15,0.51,0.32,0,0.41
1697352542.65,50.15,0.51,0.32,0,0.41
1697352542.75,50.15,0.51,0.32,0,0.41
1697352542.85,50.15,0.51,0.32,0,0.41
1697352542.95,50.15,0.51,0.32,0,0.41
1697352543.05,50.15,0.51,0.32,0,0.41
1697352543.15,50.15,0.51,0.32,0,0.41
1697352543.25,50.15,0.51,0.32,0,0.41
1697352543.35,50.15,0.51,0.32,0,0.41
1697352543.45,50.15,0.49,0.32,0,0.41
1697352543.55,50.15,0.49,0.32,0,0.41
1697352543.65,50.15,0.49,0.32,0,0.41
1697352543.75,50.15,0.49,0.32,0,0.41
1697352543.85,50.15,0.49,0.32,0,0.41
1697352543.95,50.15,0.49,0.32,0,0.41
1697352544.05,50.15,0.49,0.32,0,0.41
1697352544.15,50.15,0.49,0.32,0,0.41
1697352544.25,50.15,0.49,0.32,0,0.41
1697352544.35,50.15,0.49,0.32,0,0.41
1697352544.45,50.15,0.49,0.32,0,0.41
1697352544.55,49.17,0.51,0.32,0,0.41
1697352544.65,49.17,0.51,0.32,0,0.41
1697352544.75,49.17,0.51,0.32,0,0.41
1697352544.85,49.17,0.51,0.32,0,0.41
1697352544.95,49.17,0.51,0.32,0,0.41
1697352545.05,49.17,0.51,0.32,0,0.41
1697352545.15,49.17,0.51,0.32,0,0.41
1697352545.25,49.17,0.51,0.32,0,0.41
1697352545.35,49.17,0.51,0.32,0,0.41
1697352545.45,49.17,0.51,0.32,0,0.41
1697352545.55,49.66,0.52,0.32,0,0.41
1697352545.65,49.66,0.52,0.32,0,0.41
1697352545.75,49.66,0.52,0.32,0,0.41
1697352545.85,49.66,0.52,0.32,0,0.41
1697352545.95,49.66,0.52,0.32,0,0.41
1697352546.05,49.66,0.52,0.32,0,0.41
1697352546.15,49.66,0.52,0.32,0,0.41
1697352546.25,49.66,0.52,0.32,0,0.41
1697352546.35,49.66,0.52,0.32,0,0.41
1697352546.45,49.17,0.5,0.32,0,0.41
1697352546.55,49.17,0.5,0.32,0,0.41
1697352546.65,49.17,0.5,0.32,0,0.41
1697352546.75,49.17,0.5,0.32,0,0.41
1697352546.85,49.17,0.5,0.32,0,0.41
1697352546.95,49.17,0.5,0.32,0,0.41
1697352547.05,49.17,0.5,0.32,0,0.41
1697352547.15,49.17,0.5,0.32,0,0.41
1697352547.25,49.17,0.5,0.32,0,0.41
1697352547.35,49.17,0.5,0.32,0,0.41
1697352547.45,50.15,0.48,0.32,0,0.41
1697352547.55,50.15,0.48,0.32,0,0.41
1697352547.65,50.15,0.48,0.32,0,0.41
1697352547.75,50.15,0.48,0.32,0,0.41
1697352547.85,50.15,0.48,0.32,0,0.41
1697352547.95,50.15,0.48,0.32,0,0.41
1697352548.05,50.15,0.48,0.32,0,0.41
1697352548.15,50.15,0.48,0.32,0,0.41
1697352548.25,50.15,0.48,0.32,0,0.41
1697352548.35,50.15,0.48,0.32,0,0.41
1697352548.45,49.17,0.5,0.32,0,0.41
1697352548.55,49.17,0.5,0.32,0,0.41
1697352548.65,49.17,0.5,0.32,0,0.41
1697352548.75,49.17,0.5,0.32,0,0.41
1697352548.85,49.17,0.5,0.32,0,0.41
1697352548.95,49.17,0.5,0.32,0,0.41
1697352549.05,49.17,0.5,0.32,0,0.41
1697352549.15,49.17,0.5,0.32,0,0.41
1697352549.25,49.17,0.5,0.32,0,0.41
1697352549.35,49.17,0.5,0.32,0,0.41
1697352549.45,49.66,0.51,0.32,0,0.41
1697352549.55,49.66,0.51,0.32,0,0.41
1697352549.65,49.66,0.51,0.32,0,0.41
1697352549.75,49.66,0.51,0.32,0,0.41
1697352549.85,49.66,0.51,0.32,0,0.41
1697352549.95,49.66,0.51,0.32,0,0.41
1697352550.05,49.66,0.51,0.32,0,0.41
1697352550.15,49.66,0.51,0.32,0,0.41
1697352550.25,49.66,0.51,0.32,0,0.41
1697352550.35,49.66,0.51,0.32,0,0.41
1697352550.45,49.66,0.53,0.32,0,0.41
1697352550.55,49.66,0.53,0.32,0,0.41
1697352550.65,49.66,0.53,0.32,0,0.41
1697352550.75,49.66,0.53,0.32,0,0.41
1697352550.85,49.66,0.53,0.32,0,0.41
1697352550.95,49.66,0.53,0.32,0,0.41
1697352551.05,49.66,0.53,0.32,0,0.41
1697352551.15,49.66,0.53,0.32,0,0.41
1697352551.25,49.66,0.53,0.32,0,0.41
1697352551.35,49.66,0.53,0.32,0,0.41
1697352551.45,50.15,0.52,0.32,0,0.41
1697352551.55,50.15,0.52,0.32,0,0.41
1697352551.65,50.15,0.52,0.32,0,0.41
1697352551.75,50.15,0.52,0.32,0,0.41
1697352551.85,50.15,0.52,0.32,0,0.41
1697352551.95,50.15,0.52,0.32,0,0.41
1697352552.05,50.15,0.52,0.32,0,0.41
1697352552.15,50.15,0.52,0.32,0,0.41
1697352552.25,50.15,0.52,0.32,0,0.41
1697352552.35,50.15,0.52,0.32,0,0.41
1697352552.45,49.17,0.49,0.32,0,0.41
1697352552.55,49.17,0.49,0.32,0,0.41
1697352552.65,49.17,0.49,0.32,0,0.41
1697352552.75,49.17,0.49,0.32,0,0.41
1697352552.85,49.17,0.49,0.32,0,0.41
1697352552.95,49.17,0.49,0.32,0,0.41
1697352553.05,49.17,0.49,0.32,0,0.41
1697352553.15,49.17,0.49,0.32,0,0.41
1697352553.25,49.17,0.49,0.32,0,0.41
1697352553.35,49.17,0.49,0.32,0,0.41
1697352553.45,49.17,0.52,0.32,0,0.41
1697352553.55,49.17,0.52,0.32,0,0.41
1697352553.65,49.17,0.52,0.32,0,0.41
1697352553.75,49.17,0.52,0.32,0,0.41
1697352553.85,49.17,0.52,0.32,0,0.41
1697352553.95,49.17,0.52,0.32,0,0.41
1697352554.05,49.17,0.52,0.32,0,0.41
1697352554.15,49.17,0.52,0.32,0,0.41
1697352554.25,49.17,0.52,0.32,0,0.41
1697352554.35,49.17,0.52,0.32,0,0.41
1697352554.45,48.69,0.51,0.32,0,0.41
1697352554.55,48.69,0.51,0.32,0,0.41
1697352554.65,48.69,0.51,0.32,0,0.41
1697352554.75,48.69,0.51,0.32,0,0.41
1697352554.85,48.69,0.51,0.32,0,0.41
1697352554.95,48.69,0.51,0.32,0,0.41
1697352555.05,48.69,0.51,0.32,0,0.41
1697352555.15,48.69,0.51,0.32,0,0.41
1697352555.25,48.69,0.51,0.32,0,0.41
1697352555.35,48.69,0.51,0.32,0,0.41
1697352555.45,49.66,0.51,0.32,0,0.41
1697352555.55,49.66,0.51,0.32,0,0.41
1697352555.65,49.66,0.51,0.32,0,0.41
1697352555.75,49.66,0.51,0.32,0,0.41
1697352555.85,49.66,0.51,0.32,0,0.41
1697352555.95,49.66,0.51,0.32,0,0.41
1697352556.05,49.66,0.51,0.32,0,0.41
1697352556.15,49.66,0.51,0.32,0,0.41
1697352556.25,49.66,0.51,0.32,0,0.41
1697352556.35,49.66,0.51,0.32,0,0.41
1697352556.45,48.69,0.5,0.32,0,0.41
1697352556.55,48.69,0.5,0.32,0,0.41
1697352556.65,48.69,0.5,0.32,0,0.41
1697352556.75,48.69,0.5,0.32,0,0.41
1697352556.85,48.69,0.5,0.32,0,0.41
1697352556.95,48.69,0.5,0.32,0,0.41
1697352557.05,48.69,0.5,0.32,0,0.41
1697352557.15,48.69,0.5,0.32,0,0.41
1697352557.25,48.69,0.5,0.32,0,0.41
1697352557.35,48.69,0.5,0.32,0,0.41
1697352557.45,48.69,0.5,0.32,0,0.41
1697352557.55,50.15,0.52,0.32,0,0.41
1697352557.65,50.15,0.52,0.32,0,0.41
1697352557.75,50.15,0.52,0.32,0,0.41
1697352557.85,50.15,0.52,0.32,0,0.41
1697352557.95,50.15,0.52,0.32,0,0.41
1697352558.05,50.15,0.52,0.32,0,0.41
1697352558.15,50.15,0.52,0.32,0,0.41
1697352558.25,50.15,0.52,0.32,0,0.41
1697352558.35,50.15,0.52,0.32,0,0.41
1697352558.45,49.17,0.5,0.32,0,0.41
1697352558.55,49.17,0.5,0.32,0,0.41
1697352558.65,49.17,0.5,0.32,0,0.41
1697352558.75,49.17,0.5,0.32,0,0.41
1697352558.85,49.17,0.5,0.32,0,0.41
1697352558.95,49.17,0.5,0.32,0,0.41
1697352559.05,49.17,0.5,0.32,0,0.41
1697352559.15,49.17,0.5,0.32,0,0.41
1697352559.25,49.17,0.5,0.32,0,0.41
1697352559.35,49.17,0.5,0.32,0,0.41
1697352559.45,49.17,0.49,0.32,0,0.41
1697352559.55,49.17,0.49,0.32,0,0.41
1697352559.65,49.17,0.49,0.32,0,0.41
1697352559.75,49.17,0.49,0.32,0,0.41
1697352559.85,49.17,0.49,0.32,0,0.41
1697352559.95,49.17,0.49,0.32,0,0.41
1697352560.05,49.17,0.49,0.32,0,0.41
1697352560.15,49.17,0.49,0.32,0,0.41
1697352560.25,49.17,0.49,0.32,0,0.41
1697352560.35,49.17,0.49,0.32,0,0.41
1697352560.45,49.17,0.48,0.32,0,0.41
1697352560.55,49.17,0.48,0.32,0,0.41
1697352560.65,49.17,0.48,0.32,0,0.41
1697352560.75,49.17,0.48,0.32,0,0.41
1697352560.85,49.17,0.48,0.32,0,0.41
1697352560.95,49.17,0.48,0.32,0,0.41
1697352561.05,49.17,0.48,0.32,0,0.41
1697352561.15,49.17,0.48,0.32,0,0.41
1697352561.25,49.17,0.48,0.32,0,0.41
1697352561.35,49.17,0.48,0.32,0,0.41
1697352561.45,49.17,0.48,0.32,0,0.41
1697352561.55,49.17,0.48,0.32,0,0.41
1697352561.65,49.17,0.48,0.32,0,0.41
1697352561.75,49.17,0.48,0.32,0,0.41
1697352561.85,49.17,0.48,0.32,0,0.41
1697352561.95,49.17,0.48,0.32,0,0.41
1697352562.05,49.17,0.48,0.32,0,0.41
1697352562.15,49.17,0.48,0.32,0,0.41
1697352562.25,49.17,0.48,0.32,0,0.41
