time,torque_command,torque_feedback,motor_speed,dc_bus_voltage,dc_bus_current,control_board_temperature,hot_spot_temperature,motor_temperature
1697352167.35,1.4,-0.1,798,288.2,0,36.6,31.6,33.9
1697352167.36,1.6,0.1,806,288.3,0,36.6,31.6,33.9
1697352167.37,1.6,0.3,808,288.3,0.5,36.6,31.6,33.9
1697352167.38,2.1,0.6,805,288,0.5,36.6,31.6,33.9
1697352167.39,2.4,1,815,288.2,0.7,36.5,31.6,33.9
1697352167.4,2.9,1.3,825,288.2,0.7,36.5,31.6,33.9
1697352167.41,3.9,1.7,827,288.1,1.4,36.4,31.6,33.9
1697352167.42,5.2,2.3,833,287.9,1.4,36.4,31.6,33.7
1697352167.43,7.2,3.1,853,287.9,2.7,36.4,31.6,33.7
1697352167.44,9.6,4.4,879,287.7,2.7,36.4,31.6,33.7
1697352167.45,12.6,5.7,894,287.7,5.3,36.5,31.6,33.7
1697352167.46,16.1,8,930,287.2,5.3,36.5,31.6,33.7
1697352167.47,20,10,964,286.9,9.3,36.5,31.6,33.7
1697352167.48,24.1,12.5,994,286.6,9.3,36.5,31.6,33.7
1697352167.49,28.3,15.4,1044,286.4,9.3,36.5,31.6,33.7
1697352167.5,32.2,19.6,1130,285.7,15.3,36.5,31.6,33.7
1697352167.51,35.8,23,1149,285.7,15.3,36.5,31.6,33.7
1697352167.52,38.9,27.7,1096,285.3,21,36.5,31.6,34.1
1697352167.53,41.4,31.4,985,285.5,21,36.5,31.6,34.1
1697352167.54,42.8,34.8,869,285.5,19.4,36.5,31.6,34.1
1697352167.55,43.5,38.8,805,285.5,19.4,36.5,31.6,34.1
1697352167.56,44.4,40.7,811,285.5,19.1,36.5,31.6,34.1
1697352167.57,44.8,44,842,285.1,19.1,36.5,31.6,34.1
1697352167.58,44.8,45.5,854,285.3,20.7,36.5,31.6,34.1
1697352167.59,44.1,48.3,887,285.1,20.7,36.5,31.6,34.1
1697352167.6,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.61,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.62,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.63,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.64,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.65,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.66,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.67,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.68,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.69,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.7,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.71,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.72,44.1,49.1,883,285.2,20.7,36.5,31.6,34.1
1697352167.73,44.1,49.1,883,285.2,16.5,36.5,31.6,34.1
1697352167.74,41.2,48.8,932,285.7,16.5,36.5,31.6,34.1
1697352167.75,39.6,47.8,914,286,14,36.6,31.6,34.1
1697352167.76,38.2,46.6,894,286.1,14,36.6,31.6,34.1
