time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697352167.35,52.1,0.43,0.32,0,0.41
1697352167.45,51.61,0.5,0.32,0,0.41
1697352167.55,51.61,0.5,0.32,0,0.41
1697352167.65,51.61,0.5,0.32,0,0.41
1697352167.75,51.61,0.5,0.32,0,0.41
1697352167.85,51.61,0.5,0.32,0,0.41
1697352167.95,51.61,0.5,0.32,0,0.41
1697352168.05,51.61,0.5,0.32,0,0.41
1697352168.15,51.61,0.5,0.32,0,0.41
1697352168.25,51.61,0.5,0.32,0,0.41
1697352168.35,51.61,0.5,0.32,0,0.41
1697352168.45,52.1,0.49,0.32,0,0.41
1697352168.55,52.1,0.49,0.32,0,0.41
1697352168.65,52.1,0.49,0.32,0,0.41
1697352168.75,52.1,0.49,0.32,0,0.41
1697352168.85,52.1,0.49,0.32,0,0.41
1697352168.95,52.1,0.49,0.32,0,0.41
1697352169.05,52.1,0.49,0.32,0,0.41
1697352169.15,52.1,0.49,0.32,0,0.41
1697352169.25,52.1,0.49,0.32,0,0.41
1697352169.35,52.1,0.49,0.32,0,0.41
1697352169.45,51.61,0.5,0.32,0,0.41
1697352169.55,51.61,0.5,0.32,0,0.41
1697352169.65,51.61,0.5,0.32,0,0.41
1697352169.75,51.61,0.5,0.32,0,0.41
1697352169.85,51.61,0.5,0.32,0,0.41
1697352169.95,51.61,0.5,0.32,0,0.41
1697352170.05,51.61,0.5,0.32,0,0.41
1697352170.15,51.61,0.5,0.32,0,0.41
1697352170.25,51.61,0.5,0.32,0,0.41
1697352170.35,51.61,0.5,0.32,0,0.41
1697352170.45,52.1,0.52,0.32,0,0.41
1697352170.55,52.1,0.52,0.32,0,0.41
1697352170.65,52.1,0.52,0.32,0,0.41
1697352170.75,52.1,0.52,0.32,0,0.41
1697352170.85,52.1,0.52,0.32,0,0.41
1697352170.95,52.1,0.52,0.32,0,0.41
1697352171.05,52.1,0.52,0.32,0,0.41
1697352171.15,52.1,0.52,0.32,0,0.41
1697352171.25,52.1,0.52,0.32,0,0.41
1697352171.35,52.1,0.52,0.32,0,0.41
1697352171.45,52.1,0.51,0.32,0,0.41
1697352171.55,52.1,0.51,0.32,0,0.41
1697352171.65,52.1,0.51,0.32,0,0.41
1697352171.75,52.1,0.51,0.32,0,0.41
1697352171.85,52.1,0.51,0.32,0,0.41
1697352171.95,52.1,0.51,0.32,0,0.41
1697352172.05,52.1,0.51,0.32,0,0.41
1697352172.15,52.1,0.51,0.32,0,0.41
1697352172.25,52.1,0.51,0.32,0,0.41
1697352172.35,52.1,0.51,0.32,0,0.41
1697352172.45,53.07,0.53,0.32,0,0.41
1697352172.55,53.07,0.53,0.32,0,0.41
1697352172.65,53.07,0.53,0.32,0,0.41
1697352172.75,53.07,0.53,0.32,0,0.41
1697352172.85,53.07,0.53,0.32,0,0.41
1697352172.95,53.07,0.53,0.32,0,0.41
1697352173.05,53.07,0.53,0.32,0,0.41
1697352173.15,53.07,0.53,0.32,0,0.41
1697352173.25,53.07,0.53,0.32,0,0.41
1697352173.35,53.07,0.53,0.32,0,0.41
1697352173.45,51.12,0.51,0.32,0,0.41
1697352173.55,51.12,0.51,0.32,0,0.41
1697352173.65,51.12,0.51,0.32,0,0.41
1697352173.75,51.12,0.51,0.32,0,0.41
1697352173.85,51.12,0.51,0.32,0,0.41
1697352173.95,51.12,0.51,0.32,0,0.41
1697352174.05,51.12,0.51,0.32,0,0.41
1697352174.15,51.12,0.51,0.32,0,0.41
1697352174.25,51.12,0.51,0.32,0,0.41
1697352174.35,51.12,0.51,0.32,0,0.41
1697352174.45,52.1,0.51,0.32,0,0.41
1697352174.55,52.1,0.51,0.32,0,0.41
1697352174.65,52.1,0.51,0.32,0,0.41
1697352174.75,52.1,0.51,0.32,0,0.41
1697352174.85,52.1,0.51,0.32,0,0.41
1697352174.95,52.1,0.51,0.32,0,0.41
1697352175.05,52.1,0.51,0.32,0,0.41
1697352175.15,52.1,0.51,0.32,0,0.41
1697352175.25,52.1,0.51,0.32,0,0.41
1697352175.35,52.1,0.51,0.32,0,0.41
1697352175.45,52.1,0.51,0.32,0,0.41
1697352175.55,52.1,0.5,0.32,0,0.41
1697352175.65,52.1,0.5,0.32,0,0.41
1697352175.75,52.1,0.5,0.32,0,0.41
1697352175.85,52.1,0.5,0.32,0,0.41
1697352175.95,52.1,0.5,0.32,0,0.41
1697352176.05,52.1,0.5,0.32,0,0.41
1697352176.15,52.1,0.5,0.32,0,0.41
1697352176.25,52.1,0.5,0.32,0,0.41
1697352176.35,52.1,0.5,0.32,0,0.41
1697352176.45,51.61,0.53,0.32,0,0.41
1697352176.55,51.61,0.53,0.32,0,0.41
1697352176.65,51.61,0.53,0.32,0,0.41
1697352176.75,51.61,0.53,0.32,0,0.41
1697352176.85,51.61,0.53,0.32,0,0.41
1697352176.95,51.61,0.53,0.32,0,0.41
1697352177.05,51.61,0.53,0.32,0,0.41
1697352177.15,51.61,0.53,0.32,0,0.41
1697352177.25,51.61,0.53,0.32,0,0.41
1697352177.35,51.61,0.53,0.32,0,0.41
1697352177.45,51.12,0.42,0.32,0,0.41
1697352177.55,51.12,0.42,0.32,0,0.41
1697352177.65,51.12,0.42,0.32,0,0.41
1697352177.75,51.12,0.42,0.32,0,0.41
1697352177.85,51.12,0.42,0.32,0,0.41
1697352177.95,51.12,0.42,0.32,0,0.41
1697352178.05,51.12,0.42,0.32,0,0.41
1697352178.15,51.12,0.42,0.32,0,0.41
1697352178.25,51.12,0.42,0.32,0,0.41
1697352178.35,51.12,0.42,0.32,0,0.41
1697352178.45,51.12,0.42,0.32,0,0.41
1697352178.55,52.1,0.45,0.32,0,0.41
1697352178.65,52.1,0.45,0.32,0,0.41
1697352178.75,52.1,0.45,0.32,0,0.41
