time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697354715.25,50.63,0.53,0.32,0,0.41
1697354715.35,50.63,0.53,0.32,0,0.41
1697354715.45,49.17,0.53,0.32,0,0.41
1697354715.55,49.17,0.53,0.32,0,0.41
1697354715.65,49.17,0.53,0.32,0,0.41
1697354715.75,49.17,0.53,0.32,0,0.41
1697354715.85,49.17,0.53,0.32,0,0.41
1697354715.95,49.17,0.53,0.32,0,0.41
1697354716.05,49.17,0.53,0.32,0,0.41
1697354716.15,49.17,0.53,0.32,0,0.41
1697354716.25,49.17,0.53,0.32,0,0.41
1697354716.35,49.17,0.53,0.32,0,0.41
1697354716.45,51.12,0.51,0.32,0,0.41
1697354716.55,51.12,0.51,0.32,0,0.41
1697354716.65,51.12,0.51,0.32,0,0.41
1697354716.75,51.12,0.51,0.32,0,0.41
1697354716.85,51.12,0.51,0.32,0,0.41
1697354716.95,51.12,0.51,0.32,0,0.41
1697354717.05,51.12,0.51,0.32,0,0.41
1697354717.15,51.12,0.51,0.32,0,0.41
1697354717.25,51.12,0.51,0.32,0,0.41
1697354717.35,51.12,0.51,0.32,0,0.41
1697354717.45,49.66,0.52,0.32,0,0.41
1697354717.55,49.66,0.52,0.32,0,0.41
1697354717.65,49.66,0.52,0.32,0,0.41
1697354717.75,49.66,0.52,0.32,0,0.41
1697354717.85,49.66,0.52,0.32,0,0.41
1697354717.95,49.66,0.52,0.32,0,0.41
1697354718.05,49.66,0.52,0.32,0,0.41
1697354718.15,49.66,0.52,0.32,0,0.41
1697354718.25,49.66,0.52,0.32,0,0.41
1697354718.35,49.66,0.52,0.32,0,0.41
1697354718.45,49.66,0.52,0.32,0,0.41
1697354718.55,50.15,0.46,0.32,0,0.41
1697354718.65,50.15,0.46,0.32,0,0.41
1697354718.75,50.15,0.46,0.32,0,0.41
1697354718.85,50.15,0.46,0.32,0,0.41
1697354718.95,50.15,0.46,0.32,0,0.41
1697354719.05,50.15,0.46,0.32,0,0.41
1697354719.15,50.15,0.46,0.32,0,0.41
1697354719.25,50.15,0.46,0.32,0,0.41
1697354719.35,50.15,0.46,0.32,0,0.41
1697354719.45,50.15,0.47,0.32,0,0.41
1697354719.55,50.15,0.47,0.32,0,0.41
1697354719.65,50.15,0.47,0.32,0,0.41
1697354719.75,50.15,0.47,0.32,0,0.41
1697354719.85,50.15,0.47,0.32,0,0.41
1697354719.95,50.15,0.47,0.32,0,0.41
1697354720.05,50.15,0.47,0.32,0,0.41
1697354720.15,50.15,0.47,0.32,0,0.41
1697354720.25,50.15,0.47,0.32,0,0.41
1697354720.35,50.15,0.47,0.32,0,0.41
1697354720.45,49.17,0.52,0.32,0,0.41
1697354720.55,49.17,0.52,0.32,0,0.41
1697354720.65,49.17,0.52,0.32,0,0.41
1697354720.75,49.17,0.52,0.32,0,0.41
1697354720.85,49.17,0.52,0.32,0,0.41
1697354720.95,49.17,0.52,0.32,0,0.41
1697354721.05,49.17,0.52,0.32,0,0.41
1697354721.15,49.17,0.52,0.32,0,0.41
1697354721.25,49.17,0.52,0.32,0,0.41
1697354721.35,49.17,0.52,0.32,0,0.41
1697354721.45,50.15,0.52,0.32,0,0.41
