time,cpu_temp,cpu_usage,mem_usage,swap_usage,disk_usage
1697353399.15,48.69,0.52,0.32,0,0.41
1697353399.25,48.69,0.52,0.32,0,0.41
1697353399.35,48.69,0.52,0.32,0,0.41
1697353399.45,48.69,0.52,0.32,0,0.41
1697353399.55,48.69,0.46,0.32,0,0.41
1697353399.65,48.69,0.46,0.32,0,0.41
1697353399.75,48.69,0.46,0.32,0,0.41
1697353399.85,48.69,0.46,0.32,0,0.41
1697353399.95,48.69,0.46,0.32,0,0.41
1697353400.05,48.69,0.46,0.32,0,0.41
1697353400.15,48.69,0.46,0.32,0,0.41
1697353400.25,48.69,0.46,0.32,0,0.41
1697353400.35,48.69,0.46,0.32,0,0.41
1697353400.45,48.69,0.46,0.32,0,0.41
1697353400.55,48.2,0.51,0.32,0,0.41
1697353400.65,48.2,0.51,0.32,0,0.41
1697353400.75,48.2,0.51,0.32,0,0.41
1697353400.85,48.2,0.51,0.32,0,0.41
1697353400.95,48.2,0.51,0.32,0,0.41
1697353401.05,48.2,0.51,0.32,0,0.41
1697353401.15,48.2,0.51,0.32,0,0.41
1697353401.25,48.2,0.51,0.32,0,0.41
1697353401.35,48.2,0.51,0.32,0,0.41
1697353401.45,48.2,0.51,0.32,0,0.41
1697353401.55,48.2,0.5,0.32,0,0.41
1697353401.65,48.2,0.5,0.32,0,0.41
1697353401.75,48.2,0.5,0.32,0,0.41
1697353401.85,48.2,0.5,0.32,0,0.41
1697353401.95,48.2,0.5,0.32,0,0.41
1697353402.05,48.2,0.5,0.32,0,0.41
1697353402.15,48.2,0.5,0.32,0,0.41
1697353402.25,48.2,0.5,0.32,0,0.41
1697353402.35,48.2,0.5,0.32,0,0.41
1697353402.45,48.2,0.5,0.32,0,0.41
1697353402.55,48.2,0.5,0.32,0,0.41
1697353402.65,48.2,0.5,0.32,0,0.41
1697353402.75,48.2,0.44,0.32,0,0.41
1697353402.85,48.2,0.44,0.32,0,0.41
1697353402.95,48.2,0.44,0.32,0,0.41
1697353403.05,48.2,0.44,0.32,0,0.41
1697353403.15,48.2,0.44,0.32,0,0.41
1697353403.25,48.2,0.44,0.32,0,0.41
1697353403.35,48.2,0.44,0.32,0,0.41
1697353403.45,48.2,0.44,0.32,0,0.41
1697353403.55,49.17,0.49,0.32,0,0.41
1697353403.65,49.17,0.49,0.32,0,0.41
1697353403.75,49.17,0.49,0.32,0,0.41
1697353403.85,49.17,0.49,0.32,0,0.41
1697353403.95,49.17,0.49,0.32,0,0.41
1697353404.05,49.17,0.49,0.32,0,0.41
1697353404.15,49.17,0.49,0.32,0,0.41
1697353404.25,49.17,0.49,0.32,0,0.41
1697353404.35,49.17,0.49,0.32,0,0.41
1697353404.45,49.17,0.49,0.32,0,0.41
1697353404.55,49.17,0.52,0.32,0,0.41
1697353404.65,49.17,0.52,0.32,0,0.41
1697353404.75,49.17,0.52,0.32,0,0.41
1697353404.85,49.17,0.52,0.32,0,0.41
1697353404.95,49.17,0.52,0.32,0,0.41
1697353405.05,49.17,0.52,0.32,0,0.41
1697353405.15,49.17,0.52,0.32,0,0.41
1697353405.25,49.17,0.52,0.32,0,0.41
1697353405.35,49.17,0.52,0.32,0,0.41
1697353405.45,49.17,0.52,0.32,0,0.41
1697353405.55,48.69,0.51,0.32,0,0.41
1697353405.65,48.69,0.51,0.32,0,0.41
1697353405.75,48.69,0.51,0.32,0,0.41
1697353405.85,48.69,0.51,0.32,0,0.41
1697353405.95,48.69,0.51,0.32,0,0.41
1697353406.05,48.69,0.51,0.32,0,0.41
1697353406.15,48.69,0.51,0.32,0,0.41
1697353406.25,48.69,0.51,0.32,0,0.41
1697353406.35,48.69,0.51,0.32,0,0.41
1697353406.45,48.69,0.51,0.32,0,0.41
1697353406.55,49.17,0.5,0.32,0,0.41
1697353406.65,49.17,0.5,0.32,0,0.41
1697353406.75,49.17,0.5,0.32,0,0.41
1697353406.85,49.17,0.5,0.32,0,0.41
1697353406.95,49.17,0.5,0.32,0,0.41
1697353407.05,49.17,0.5,0.32,0,0.41
1697353407.15,49.17,0.5,0.32,0,0.41
1697353407.25,49.17,0.5,0.32,0,0.41
1697353407.35,49.17,0.5,0.32,0,0.41
1697353407.45,49.17,0.5,0.32,0,0.41
1697353407.55,49.17,0.51,0.32,0,0.41
1697353407.65,49.17,0.51,0.32,0,0.41
1697353407.75,49.17,0.51,0.32,0,0.41
1697353407.85,49.17,0.51,0.32,0,0.41
1697353407.95,49.17,0.51,0.32,0,0.41
1697353408.05,49.17,0.51,0.32,0,0.41
1697353408.15,49.17,0.51,0.32,0,0.41
1697353408.25,49.17,0.51,0.32,0,0.41
1697353408.35,49.17,0.51,0.32,0,0.41
1697353408.45,49.17,0.51,0.32,0,0.41
1697353408.55,49.17,0.51,0.32,0,0.41
1697353408.65,48.69,0.51,0.32,0,0.41
1697353408.75,48.69,0.51,0.32,0,0.41
1697353408.85,48.69,0.51,0.32,0,0.41
1697353408.95,48.69,0.51,0.32,0,0.41
1697353409.05,48.69,0.51,0.32,0,0.41
1697353409.15,48.69,0.51,0.32,0,0.41
1697353409.25,48.69,0.51,0.32,0,0.41
1697353409.35,48.69,0.51,0.32,0,0.41
1697353409.45,48.69,0.51,0.32,0,0.41
1697353409.55,49.17,0.52,0.32,0,0.41
1697353409.65,49.17,0.52,0.32,0,0.41
1697353409.75,49.17,0.52,0.32,0,0.41
1697353409.85,49.17,0.52,0.32,0,0.41
1697353409.95,49.17,0.52,0.32,0,0.41
