time,bse,apps1,apps2,brake_micro,accelerator_micro,steer_angle,front_break_pressure,rear_break_pressure,front_left_wheel_speed,front_right_wheel_speed,rear_left_wheel_speed,rear_right_wheel_speed,front_left_suspension_travel,front_right_suspension_travel,rear_left_suspension_travel,rear_right_suspension_travel,front_left_tire_temp_1,front_left_tire_temp_2,front_left_tire_temp_3,front_left_tire_temp_4,front_right_tire_temp_1,front_right_tire_temp_2,front_right_tire_temp_3,front_right_tire_temp_4,rear_left_tire_temp_1,rear_left_tire_temp_2,rear_left_tire_temp_3,rear_left_tire_temp_4,rear_right_tire_temp_1,rear_right_tire_temp_2,rear_right_tire_temp_3,rear_right_tire_temp_4
1697352617.35,0.06,0.55,0.55,0,1,66,0,0,0.1,281.2,389.6,280.4,52.4,44,44.5,41.2,36,32.2,41,40.6,30.4,30.8,34.8,35.6,30,30,30,30,30,30,30,30
1697352617.45,0.06,0.16,0.15,0,1,66,0,0,0.1,287.8,1221,278.8,51.8,40.3,44.8,40.7,36,32.2,41,40.6,30,30,34,35,30,30,30,30,30,30,30,30
1697352617.55,0.06,0.58,0.58,0,1,66,0,0,0.1,282.2,1221,278.8,51,40.3,44.8,40.7,36,32.2,41,40.6,30,30,34,35,30,30,30,30,30,30,30,30
1697352617.65,0.06,0.41,0.42,0,1,66,0,0,0.1,285.7,231.7,274.6,52.7,41.8,44.2,41.3,36,32.2,41,40.6,30,30,34,34.4,30,30,30,30,30,30,30,30
1697352617.75,0.05,0.45,0.45,0,1,67,0,0,0.1,294.2,431.1,283.5,52.4,42.4,44.1,41.3,36,32.2,41,40.6,30,30,34,34.4,30,30,30,30,30,30,30,30
1697352617.85,0.05,0.45,0.45,0,1,67,0,0,0.1,294.2,431.1,283.5,52.4,42.4,44.1,41.3,36,32.2,41,40.6,30,30,34,34.4,30,30,30,30,30,30,30,30
1697352617.95,0.05,0.46,0.46,0,1,67,0,0,0.1,295.4,392.5,290.1,51.8,44.4,44.4,41.2,36,32.2,41,40.6,30,30,34.2,34.6,30,30,30,30,30,30,30,30
1697352618.05,0.05,0.46,0.46,0,1,67,0,0,0.1,298.7,814.9,290.6,50.4,44.1,44.1,41.1,36,32.2,41,40.6,30,30,34.2,34.6,30,30,30,30,30,30,30,30
1697352618.15,0.05,0.44,0.45,0,1,83,0,0,0.1,294.4,397.3,291.3,49,46,43.9,41.2,36,32.2,41,40.6,30,30.6,34.8,34,30,30,30,30,30,30,30,30
1697352618.25,0.05,0.46,0.47,0,1,94,0,0,0.1,295.7,423.1,296.1,48.1,45.5,43.5,41.4,36,32.2,41,40.6,30,30.6,34.8,34,30,30,30,30,30,30,30,30
1697352618.35,0.05,0.46,0.47,0,1,94,0,0,0.1,295.7,423.1,296.1,48.1,45.5,43.5,41.4,36,32.2,41,40.6,30,30.6,34.8,34,30,30,30,30,30,30,30,30
1697352618.45,0.05,0.46,0.47,0,1,94,0,0,0.1,295.7,423.1,296.1,48.1,45.5,43.5,41.4,36,32.2,41,40.6,30,30.6,34.8,34,30,30,30,30,30,30,30,30
1697352618.55,0.04,0.42,0.42,0,1,110,0,0,0.1,302.1,306,300.8,46,45.5,43.1,41.8,36,32.2,41,40.6,30,32.2,35.2,33.8,30,30,30,30,30,30,30,30
1697352618.65,0.04,0.41,0.42,0,1,113,0.9,0.9,0.1,296.7,306,300.8,45.4,49.2,43.1,41.8,36,32.2,41,40.6,30,32.2,35.2,33.8,30,30,30,30,30,30,30,30
1697352618.75,0.05,0.4,0.4,0,1,113,0.3,0.3,0.1,467.7,513.9,301.7,43.1,51.1,42.4,42.5,36,32.2,41,40.6,31.4,33.4,35.4,33.4,30,30,30,30,30,30,30,30
1697352618.85,0.04,0.4,0.4,0,1,114,0.6,0.6,0.1,298.5,513.9,301.7,42.9,50.8,42.4,42.5,36,32.2,41,40.6,31.4,33.4,35.4,33.4,30,30,30,30,30,30,30,30
1697352618.95,0.04,0.4,0.4,0,1,114,0.6,0.6,0.1,298.5,513.9,301.7,42.9,50.8,42.4,42.5,36,32.2,41,40.6,31.4,33.4,35.4,33.4,30,30,30,30,30,30,30,30
1697352619.05,0.04,0.32,0.32,0,1,114,0.9,0.9,0.1,303.5,542.2,305.7,42.2,51.5,42.2,42.9,36,32.2,41,40.6,33,34,35.2,33,30,30,30,30,30,30,30,30
1697352619.15,0.04,0.3,0.3,0,1,114,0.9,0.9,0.1,305.8,542.2,305.7,41.5,52.2,42.2,42.9,36,32.2,41,40.6,33,34,35.2,33,30,30,30,30,30,30,30,30
1697352619.25,0.05,0.3,0.31,0,1,114,0.3,0.3,0.1,306.8,351,309.5,41.6,52.3,41.9,43.2,36,32.2,41,40.6,33.6,34.2,35.2,32.6,30,30,30,30,30,30,30,30
1697352619.35,0.04,0.32,0.32,0,1,114,0.9,0.9,0.1,308.4,351,309.5,41,51.6,41.9,43.2,36,32.2,41,40.6,33.6,34.2,35.2,32.6,30,30,30,30,30,30,30,30
1697352619.45,0.04,0.32,0.32,0,1,114,0.9,0.9,0.1,308.4,351,309.5,41,51.6,41.9,43.2,36,32.2,41,40.6,33.6,34.2,35.2,32.6,30,30,30,30,30,30,30,30
1697352619.55,0.04,0.39,0.4,0,1,114,0.3,0.3,0.1,316.1,351,309.5,40.4,52.6,41.9,43.2,36,32.2,41,40.6,33.4,34.2,35.2,32.6,30,30,30,30,30,30,30,30
1697352619.65,0.04,0.37,0.37,0,1,114,0.6,0.6,0.1,322.3,-2392.8,327.6,41.5,30.3,42.1,43.1,36,32.2,41,40.6,33.8,34.4,35.4,32.4,30,30,30,30,30,30,30,30
1697352619.75,0.05,0.39,0.38,0,1,114,0.9,0.9,0.1,322.8,1031.9,323.9,40.9,53.8,42,43,36,32.2,41,40.6,33.8,34.4,35.4,32.4,30,30,30,30,30,30,30,30
1697352619.85,0.04,0.37,0.38,0,1,114,0.9,0.9,0.1,516.8,1031.9,323.9,41.7,52.6,42,43,36,32.2,41,40.6,33.8,34.4,35.4,32.4,30,30,30,30,30,30,30,30
1697352619.95,0.04,0.37,0.38,0,1,114,0.9,0.9,0.1,516.8,1031.9,323.9,41.7,52.6,42,43,36,32.2,41,40.6,33.8,34.4,35.4,32.4,30,30,30,30,30,30,30,30
1697352620.05,0.04,0.37,0.37,0,1,113,0.6,0.6,0.1,335.9,577,340.1,41.1,53,41.7,43.1,36,32.2,41,40.6,34.6,34,35.6,32.2,30,30,30,30,30,30,30,30
1697352620.15,0.04,0.37,0.38,0,1,112,0.3,0.3,0.1,342.5,376.3,348.3,41.9,53.3,41.9,43.3,36,32.2,41,40.6,34.6,34.4,35.6,32.8,30,30,30,30,30,30,30,30
1697352620.25,0.04,0.37,0.37,0,1,110,0,0,0.1,351.9,1053,352.2,41.5,52.1,41.8,43.3,36,32.2,41,40.6,34.6,34.4,35.6,32.8,30,30,30,30,30,30,30,30
1697352620.35,0.04,0.36,0.36,0,1,110,0,0,0.1,362.6,1025.2,360.6,42.2,51,42,43.1,36,32.2,41,40.6,34.6,34.4,35.6,32.8,30,30,30,30,30,30,30,30
1697352620.45,0.04,0.36,0.36,0,1,110,0,0,0.1,362.6,1025.2,360.6,42.2,51,42,43.1,36,32.2,41,40.6,34.6,34.4,35.6,32.8,30,30,30,30,30,30,30,30
1697352620.55,0.04,0.36,0.36,0,1,110,0,0,0.1,362.6,1042.2,379,42.2,51,42.1,42.6,36,32.2,41,40.6,34.6,34.4,35.6,32.8,30,30,30,30,30,30,30,30
1697352620.65,0.04,0.32,0.32,0,1,110,0.6,0.6,0.1,379.7,595.6,381.3,43,48.3,41.9,42.5,36,32.2,41,40.6,34.2,34.4,35.6,33.2,30,30,30,30,30,30,30,30
1697352620.75,0.04,0.3,0.3,0,1,110,0,0,0.1,374.6,1097.4,392.6,42.9,47.2,42.4,42.3,36,32.2,41,40.6,33,33.6,35.8,34,30,30,30,30,30,30,30,30
1697352620.85,0.04,0.3,0.3,0,1,110,0,0,0.1,395.6,1097.4,392.6,45.4,46.7,42.4,42.3,36,32.2,41,40.6,33,33.6,35.8,34,30,30,30,30,30,30,30,30
1697352620.95,0.04,0.18,0.18,0,1,109,0,0,0.1,631.2,1097.4,392.6,46.3,44.2,42.4,42.3,36,32.2,41,40.6,33,33.6,35.8,34,30,30,30,30,30,30,30,30
1697352621.05,0.04,0.18,0.18,0,1,109,0,0,0.1,631.2,370.9,393.1,46.3,44.2,43.1,41.5,36,32.2,41,40.6,33,33.6,35.8,34,30,30,30,30,30,30,30,30
1697352621.15,0.04,0.12,0.13,0,1,110,0,0,0.1,613.4,596.1,394,45.4,43.2,43.2,41.6,36,32.2,41,40.6,30,34.4,35.6,34.2,30,30,30,30,30,30,30,30
1697352621.25,0.04,0,0,0,0,110,0,0,0.1,394.4,560,371.3,45.7,43,43.3,41.7,36,32.2,41,40.6,30,34.2,34.6,33.4,30,30,30,30,30,30,30,30
1697352621.35,0.04,0,0,0,0,109,0,0,0.1,386.5,560,371.3,46.3,41.7,43.3,41.7,36,32.2,41,40.6,30,34.2,34.6,33.4,30,30,30,30,30,30,30,30
1697352621.45,0.04,0,0,0,0,109,0,0,0.1,390.3,560,371.3,47.5,42,43.3,41.7,36,32.2,41,40.6,30.6,33.6,34,33.4,30,30,30,30,30,30,30,30
1697352621.55,0.04,0,0,0,0,109,0,0,0.1,390.3,560,371.3,47.5,42,43.3,41.7,36,32.2,41,40.6,30.6,33.6,34,33.4,30,30,30,30,30,30,30,30
1697352621.65,0.03,0,0,0,0,109,0,0,0.1,383.9,338.6,379.6,48.6,42.2,43.9,41.3,36,32.2,41,40.6,30,33.2,34.6,33.4,30,30,30,30,30,30,30,30
1697352621.75,0.03,0,0,0,0,109,0,0,0.1,384.7,523,384.5,48.6,42.1,44.2,41.1,36,32.2,41,40.6,30,33.2,34.6,33.4,30,30,30,30,30,30,30,30
1697352621.85,0.03,0,0,0,0,109,0,0,0.1,380.3,501.7,375.8,48.7,40.4,44.4,41.2,36,32.2,41,40.6,30,33.2,34.6,33.4,30,30,30,30,30,30,30,30
1697352621.95,0.03,0,0,0,0,109,0,0,0.1,380.3,319.4,371.2,48.7,40.4,44.5,41.3,36,32.2,41,40.6,30,33.2,34.6,33.4,30,30,30,30,30,30,30,30
1697352622.05,0.03,0,0,0,0,109,0,0,0.1,380.3,319.4,371.2,48.7,40.4,44.5,41.3,36,32.2,41,40.6,30,33.2,34.6,33.4,30,30,30,30,30,30,30,30
1697352622.15,0.04,0.18,0.19,0,1,108,0,0,0.1,365.7,319.4,371.2,49.7,39.8,44.5,41.3,36,32.2,41,40.6,30,32,34.6,34,30,30,30,30,30,30,30,30
1697352622.25,0.04,0.18,0.17,0,1,108,0,0,0.1,369.9,865.4,365.9,50,40.7,44.5,41.4,36,32.2,41,40.6,30,32,34.6,34,30,30,30,30,30,30,30,30
1697352622.35,0.04,0.18,0.18,0,1,108,0,0,0.1,370.4,884.5,366.6,50.1,40.2,44.5,41.2,36,32.2,41,40.6,30,32,34.6,34,30,30,30,30,30,30,30,30
1697352622.45,0.04,0.18,0.18,0,1,108,0,0,0.1,370.4,491.7,363.7,50.1,40.2,44.7,41.3,36,32.2,41,40.6,30,32,34.6,34,30,30,30,30,30,30,30,30
1697352622.55,0.04,0.18,0.18,0,1,108,0,0,0.1,370.4,491.7,363.7,50.1,40.2,44.7,41.3,36,32.2,41,40.6,30,32,34.6,34,30,30,30,30,30,30,30,30
1697352622.65,0.04,0.18,0.18,0,1,108,0,0,0.1,370.4,491.7,363.7,50.1,40.2,44.7,41.3,36,32.2,41,40.6,30,31.6,34.8,32.8,30,30,30,30,30,30,30,30
1697352622.75,0.04,0.21,0.21,0,1,108,0.3,0.3,0.1,362.1,930.2,354.7,48.8,41.8,44.1,41.4,36,32.2,41,40.6,30,32,35,32.6,30,30,30,30,30,30,30,30
1697352622.85,0.04,0.24,0.24,0,1,108,0.6,0.6,0.1,360.5,528.3,358.3,49,43,43.8,41.5,36,32.2,41,40.6,30,32,35,32.6,30,30,30,30,30,30,30,30
1697352622.95,0.04,0.25,0.25,0,1,114,0.9,0.9,0.1,352.3,998.7,347.5,46.8,43.1,43.5,41.8,36,32.2,41,40.6,30,32.6,34.8,33,30,30,30,30,30,30,30,30
1697352623.05,0.04,0.25,0.25,0,1,114,0.9,0.9,0.1,352.3,998.7,347.5,46.8,43.1,43.5,41.8,36,32.2,41,40.6,30,32.6,34.8,33,30,30,30,30,30,30,30,30
1697352623.15,0.04,0.25,0.25,0,1,114,0.9,0.9,0.1,352.3,1046.5,334.3,46.8,43.1,42.2,42.8,36,32.2,41,40.6,30,32.6,34.8,33,30,30,30,30,30,30,30,30
1697352623.25,0.04,0.27,0.28,0,1,120,0.6,0.6,0.1,334.7,1046.5,334.3,41.9,51.5,42.2,42.8,36,32.2,41,40.6,31.8,33.4,35,32.8,30,30,30,30,30,30,30,30
1697352623.35,0.03,0.28,0.28,0,1,120,0.9,0.9,0.1,332.5,1056.8,338.7,41.7,51.1,42.1,43.1,36,32.2,41,40.6,31.8,33.4,35,32.8,30,30,30,30,30,30,30,30
1697352623.45,0.03,0.32,0.32,0,1,120,0.6,0.6,0.1,336.9,1070,342.3,41,51.5,42,43.3,36,32.2,41,40.6,32.8,33.8,35.2,32.4,30,30,30,30,30,30,30,30
1697352623.55,0.03,0.32,0.32,0,1,120,0.6,0.6,0.1,336.9,1070,342.3,41,51.5,42,43.3,36,32.2,41,40.6,32.8,33.8,35.2,32.4,30,30,30,30,30,30,30,30
1697352623.65,0.03,0.33,0.34,0,1,120,0.3,0.3,0.1,340,1070,342.3,40.5,52.7,42,43.3,36,32.2,41,40.6,32.8,33.8,35.2,32.4,30,30,30,30,30,30,30,30
1697352623.75,0.03,0.33,0.33,0,1,120,0.6,0.6,0.1,347.8,1090.5,348.4,40.7,53.4,41.9,43.4,36,32.2,41,40.6,32.4,34.4,35.2,32.6,30,30,30,30,30,30,30,30
1697352623.85,0.03,0.31,0.32,0,1,120,0.9,0.9,0.1,344.8,600.4,351.5,40.7,53,41.9,43.5,36,32.2,41,40.6,32.4,34.4,35.2,32.6,30,30,30,30,30,30,30,30
1697352623.95,0.04,0.22,0.22,0,1,117,0,0,0.1,353.4,1745.7,352.2,40.7,51.9,41.7,43.5,36,32.2,41,40.6,33.4,34.4,35,31.6,30,30,30,30,30,30,30,30
1697352624.05,0.04,0.22,0.22,0,1,117,0,0,0.1,353.4,593.5,365.1,40.7,51.9,42,43.3,36,32.2,41,40.6,33.4,34.4,35,31.6,30,30,30,30,30,30,30,30
1697352624.15,0.03,0.27,0.26,0,1,117,0.9,0.9,0.1,375.7,593.5,365.1,42.7,47.4,42,43.3,36,32.2,41,40.6,33.4,34,34.8,32.4,30,30,30,30,30,30,30,30
1697352624.25,0.03,0.27,0.27,0,1,117,0,0,0.1,385.2,1053.2,382.4,44.1,45.9,42.5,42.2,36,32.2,41,40.6,33.4,34,34.8,32.4,30,30,30,30,30,30,30,30
1697352624.35,0.03,0.27,0.26,0,1,117,0.6,0.6,0.1,387.1,375.7,385.8,45.6,45.9,42.8,42.1,36,32.2,41,40.6,33.4,34,34.8,32.4,30,30,30,30,30,30,30,30
1697352624.45,0.03,0.27,0.27,0,1,117,0,0,0.1,393.7,584.8,390.4,44.9,45.2,42.7,42.1,36,32.2,41,40.6,31.2,33.8,35,34.4,30,30,30,30,30,30,30,30
1697352624.55,0.03,0.27,0.27,0,1,117,0,0,0.1,393.7,599.1,394,44.9,45.2,42.7,42.1,36,32.2,41,40.6,31.2,33.8,35,34.4,30,30,30,30,30,30,30,30
1697352624.65,0.03,0.27,0.27,0,1,117,0,0,0.1,393.7,599.1,394,44.9,45.2,42.7,42.1,36,32.2,41,40.6,31.2,33.8,35,34.4,30,30,30,30,30,30,30,30
1697352624.75,0.03,0.26,0.26,0,1,118,0.9,0.9,0.1,398.4,606.4,397.4,45.5,45.1,42.8,42,36,32.2,41,40.6,30.2,34,35.2,34.4,30,30,30,30,30,30,30,30
1697352624.85,0.03,0.26,0.26,0,1,118,0.6,0.6,0.1,399.1,388,404,45.5,45.3,42.9,42.1,36,32.2,41,40.6,30.2,34,35.2,34.4,30,30,30,30,30,30,30,30
1697352624.95,0.04,0.23,0.23,0,1,118,0,0,0.1,402.2,601.7,403.9,45.2,44.2,42.9,41.9,36,32.2,41,40.6,30.4,34,35.4,34.4,30,30,30,30,30,30,30,30
1697352625.05,0.02,0.2,0.21,0,1,118,0,0,0.1,402.3,601.7,403.9,45.6,44.7,42.9,41.9,36,32.2,41,40.6,30.4,34,35.4,34.4,30,30,30,30,30,30,30,30
1697352625.15,0.02,0.2,0.21,0,1,118,0,0,0.1,402.3,601.7,403.9,45.6,44.7,42.9,41.9,36,32.2,41,40.6,30.4,34,35.4,34.4,30,30,30,30,30,30,30,30
1697352625.25,0.02,0.2,0.21,0,1,118,0,0,0.1,402.3,601.7,403.9,45.6,44.7,42.9,41.9,36,32.2,41,40.6,30.4,34,35.4,34.4,30,30,30,30,30,30,30,30
1697352625.35,0.02,0.2,0.21,0,1,118,0,0,0.1,402.3,601.7,403.9,45.6,44.7,42.9,41.9,36,32.2,41,40.6,30.4,34,35.4,34.4,30,30,30,30,30,30,30,30
1697352625.45,0.04,0.21,0.21,0,1,119,0,0,0.1,401,1125.1,401.2,44.5,45.4,42.9,42.1,36,32.2,41,40.6,31.2,34,35.4,34.4,30,30,30,30,30,30,30,30
1697352625.55,0.03,0.21,0.21,0,1,119,0.3,0.3,0.1,1121.3,1125.1,401.2,44.1,45.5,42.9,42.1,36,32.2,41,40.6,31.2,34,35.4,34.4,30,30,30,30,30,30,30,30
